user_id,review,score
파이(1223****),보고보고 또 보는 영화! 질리지가 않아..ㅜㅜ 레오에 리즈시절 연기력에 꽃외모까지 이영화를 다시볼때 마다 레오와 케이트를 다시 검색하게 되는 너무나 매력적인 영화! 정말 내가 가장 사랑하는 영화..!! 단언컨대 타이...,10
just a girl(love****),너무 아름답고 가슴이 먹먹하다,10
커피향기(sbrl****),"1998년 딱 스무살때 중앙극장에서 자리 꽉차서 서서봤는데, 여친이랑 교대로 중간에 화장실 한 번씩 갔다오고. 이런 대작을 극장에서 본 난 행운아",10
박민하(alsg****),제인생 최고의 영화입니다.......,10
sons****,이거는 전문가뿐만 아니라 일반인들도 당연히 만점줘야하는예술성과 대중성이 매우훌륭한 영화임,10
포돌스키(wjda****),이걸 처음본사람의 설렘이되고싶당,10
jsh_****,원래 평점 9.4이상이었으나 ㅠㅜ 의리도 좋지만 명작을 ... ㅠ,10
JYH(gjwj****),평생에 다시 없을 영화,10
Simpsontic(brea****),ost까지 완벽했다 아마 이 영화야말로 진짜 전설이 아닐까 싶다 ㅋㅋ 타이타닉을 뛰어넘는 영화가 언제쯤 나올까,9
이지민(jimi****),타이타닉 아직 안본 눈 삽니다.. 다시 처음 타이타닉을 볼때의 그  느낌이 너무 좋았어요!!  그리고 케이트..케이트 너무 예쁜  것 같아요.. 정말 우아하게 생김.. 레오는 말 할 것도 없고..,10
스칸토(mmor****),마지막에 여주가비맞으면서 이름말할때 울뻔영원한사랑이란건 이런거다...,10
dusr****,내인생 최고영화,10
jiwo****,디카프리오 미친 존잘완전 팬되게 만든 영화,10
jh(jjon****),명작 중의 명작. 자신의 새장에만 갇혀 아무것도 할 줄 모르던 도도한 귀족 아가씨를 주체적이고 능동적인 여성으로 바꾸어 놓은 위대한 사랑. 볼 때마다 눈물나고 볼때마다 설렌다. 평점의 최고점이 10점인게 처음으로 아...,10
Dietrich(gnt5****),"의리 없다고 까대는놈들이 뭐 이렇게 많은지 원,,그런데 그딴식으로 까대봤자 이 영화의 작품성은 끄떡도 안한다.",9
jinh****,내생에 최고의 영화,10
이해보호책임존경(jieu****),사진 한 장 없이 내 기억 속에만 존재해요 라는 대사가 가장 감명 깊었어요.. 그의 존재를 어디서도 찾을 순 없고 오로지 내 기억 속에서만 살아 숨쉬는.. 그런 사람이 있다면 얼마나 슬플까? ..,10
HCS(hott****),정신나간 완성도. 사람이 만든 영화가 아니다.,10
ㅋㅋㅋ(mls0****),"Top3안 영화. 타이타닉은 사랑만의 주제를 다루지 않고, 배가 침몰 할 때의 최후의 악사, 선장, 선원, 물차는 방에서 늙은 노부부의 키스, 아이에게 읽어주는 마지막동화 같은 인간의 아름다움과 탐욕이 타이타닉의 훌...",10
sman(dnas****),어떤 개념 없으신분들이 평점을 마구내리다기에 그얘기듣고빡처서23년살아오면서한번도안해본 로그인하면서까지 영화 평점 처음단다 건들걸건드삼,10
gree****,열심히 살라고 말하던 잭의 마지막 눈빛을 결코 잊을 수 없을 것 같습니다.,10
신노스케(kkd4****),진짜 왠만해선 안우는데..진짜 보는내내 소름 돋았고 울컥했다.. 진짜..,10
h20k(hhhh****),아직도 입에 오르내리는 최고의 명작,10
까리beckham(dnd2****),아직도 여운이 가시지 않는다,10
박아름(rabb****),감히 내가 이런 명작을 평가할 가치가 될까. 단연 내 인생 최고의 영화가 아닌가싶다. 이 영화덕에 영화감독의 꿈에 한 걸음 나아가게된듯싶다.,10
hele****,Make it count. 순간을 소중히.,10
Bono(so20****),"끝까지 키를 놓지않던 선장, 끝까지 배에남던 선원들, 그리고 음악가들. 비록 영화지만 세월호랑 너무 비교된다. 생각나서 다시봤는데 너무 아린다",10
포탄좀빌려줘(dmld****),말이 필요없는 명작.로즈의 마지막 대사`로즈 도슨 입니다.`,10
별타냥(digi****),지금봐도 눈물이ㅠㅠ............울컥울컥,10
문어(moon****),ebs 지렸다 공중파 보고좀 반성해라,10
포드랭션(qus0****),일베놈들 진짜 개념없네.....,10
도그(skdl****),의리있는놈들아 너넨 약혼녀 뺨때릴거냐?,10
박종상(whdt****),왜 평점이 이정도밖에안돼,10
내마음(jol1****),유일하게 네이버 영화에서 평점을 제대로 준 영화가....일베충 새끼들 때문에 이지경이 되다니...ㅎ... 내인생 최고의 영화.. 우리나라 처럼 감성팔이+재난영화로 끝나지 않은 이유는 제임스카메론의 엄청난 연출실력 +...,10
