,user_id,review,score
1033,11(vvol****),"""너의 가치를 믿어봐""  나의 내면의 가치와 나의 믿음.  헤어지고 혼자 봤는데  나도 나의 가치를 알아주는 사람을 찾아야지  그리고 내 가치를 믿고 열심히 꿈따라 가야겠다",10
1034,아름다운여인(engi****),"관람객


														
															
															
																맘마미아2를 봤을때처럼 사람 인생에서 사랑만한것은 없다 라고 느끼게 해주네요ㅎㅎ사랑스러운 영화였어요~ 하지만 보고 나와서 남친이랑 술마시다 싸움^^..",10
1035,이영지(dldu****),2번봤는데 또 볼거에요!! 최고!,10
1036,알미(girl****),영화보고 행복하다는 느낌 받기는 첨이었어요.. 저만 울다웃다 한게 아니었네요.,10
1037,이현희(ggkk****),"윌스미스 지니 연기 , 본인이 아니면 뭐란말입니까 기대 많이하고 봤는데도 너무 재미있었고 ,노래 나올때마다 행복했고 자스민이 하인들 손 뿌리치고 악에 받혀 노래하는 장면이 정말 최고 명장면..! 이 장면때문에라도 한...",10
1038,dhguswn1(gusw****),와씨 이건 진짜 10번도 볼 수 있어요 는 구라고 5번까진 볼 수 있을거같아요 휴 4D로 봤는데 솔직히 영화랑 의자 움직임이 일치 확률이 20%밖에 안됐지만 너무 아름다운 영화 ㅠㅠ 쟈스민 너무 예버요ㅠㅠ,10
1039,우솜(aoim****),진짜 최고... 매 순간이 흥미진진했던 영화 처음에 아라비안 나이트 나올 때 부터 소름돋았음 정말정말 재미있고 영화에 빠져 있느라 다른 생각할 틈이 전혀 없었다 또 보고 싶고 돈이 전혀 아깝지 않은 영화!! 4D로 ...,10
1040,서아진(ajin****),기대안했는데 급 흥행? 중 이라해서 보러갔는데 끝나고 생각나는건 아부!!~~ㅋㅋ,10
1041,헵니(kugp****),최고에요 영화제목이 자스민이어야하지 않나 싶습니다ㅠ 또보고싶어용,10
1042,섹시큐티소민앙(vldh****),영화관 가서 직접 2번본 영화,10
1043,마법사윤(whit****),"관람객


														
															
															
																영화가 너무 재미있어요 2번이나 봤어요",10
1044,imsounique(xars****),원작을 뛰어넘은 실사 영화,10
1045,POSSIBLE(rkdm****),순식간에 끝나버려서 2시간인지도 모르게 하는 영화 당신 손이 안 움직일 수가 없는 영화,10
1046,Celia(akhy****),영화가 끝나도 귀에서 맴도는 노래들 때문에 3차 찍고왔습니다,10
1047,메리(love****),애니메이션 알라딘을 완벽하게 재현함 첫장면부터 눈물남 나의 초등학교시절 인생영화,10
1048,심정현(ftrq****),"관람객


														
															
															
																솔직히 고통스러웠어요 몸들썩이는거참느라 정말 사람 고통스럽게하는 영화네요",10
1049,wjdt****,"진짜 너무너무너무 재밌게 봤어요ㅠㅠ 사실 알라딘 구체적인 내용을 잘 몰라서 더 새롭게 본거같아요. 영상미 끝내주고, 그냥 보고나와서 200%만족했어요ㅠㅠ 또보고싶어요",10
1050,야호(jesu****),"관람객


														
															
															
																어 홀 뉴 월드 나올때는 눈물이 좀 났다. 내 중학생 시절 가사를 외우며 따라 불렀던 그 시절. 그리운 추억. ㅜㅜ자스민 정말 이쁘고 노래 잘하구 프린스 알리도 참 캐스팅 잘했네",9
1051,manm****,애들이ost따라부르고 난리남 넘 멋져요,10
1052,녹색돌이(junt****),완전 재밌게 봤어요. 두시간 내내 좋은 음악 들으며 신나게 봤네요~ 강추입니다. 어른들이 더 좋아할 것 같네요!!,10
1053,꺄꿍(h00n****),진짜 잘만들었네요.한국영화보는것보다 백배나아요,10
1054,gg93hyun(hyun****),"관람객


														
															
															
																자스민 사랑해요..요즘 매일 speechless 들어요 노래방에 왜 안뜰까요 열심히 연습중인데",10
1055,체크무니남방(diey****),"관람객


														
															
															
																아라비안나이트 이음이 흘러나올때 어릴때 주말마다 티비앞에서 느꼈던 필링이 아직도선선 하며 뮤지컬보는거같았다",10
1056,한광덕(smwo****),"관람객


														
															
															
																전체적으로 화려하고 음악도 너무 어울려요~ 판타지의 절정",10
1057,김산아(sana****),"관람객


														
															
															
																쫀잼 노래도 좋고 얼굴도 재밌고 cg처리도 자연스러워서 불편하지 않았다",10
1058,soso****,흙퍼먹고 코흘리던 그 시절 디즈니 만화동산에서 보던 그 만화가 이렇게 성장?해서 역시 함께 성장한 어른인 나에게 작은 선물을 한 것 같다. 내나이.. 34살.. 알라딘 보고 울기 딱 좋은 나이다..,9
1059,현이데디(hero****),제목 알딘이 아니라 자스민으로 바꿔라!로빈윌리엄의 지니가 빠진 알라딘은 생각해본적도 없는데 윌스미스의 지니 신의 한수였던거 같습니다! 최고에요,10
1060,제임스딘(ckh9****),오랜만에 눈.귀 호강 했네요,10
1061,냠(dsle****),이틀만에 두번보고왔는데 또볼거임,10
1062,Youbin Chung(youb****),영화 다섯번쨰로 보려고 또 예매했다ㅠ진짜 최고야ㅠ!!!,10
1063,Weed(kmkq****),잘 있어라 let it go... 이젠 speechless다,10
1064,pgshehqjisudbwhw(blin****),서른 여섯에게도 진짜 최고의 영화다.,10
1065,tpdl****,눈물이 차올라서 고갤들어~~ 감동이예요 역시 ㅜㅜ재밋어요,10
1066,이준호(kko4****),모든 장면이 아름다운 영화.,10
1067,이현우(qnql****),여친이랑 봤는데 원래 영화 한번더 잘 안보는데 이건 한번더 보고싶드라 믿고 보셔도 됩니다.,10
1068,명써니(kim0****),디즈니 실사를 영화관에서 보는 건 처음인데 너무 재미있었어요. 너무너무 재미있어서 앞으로 디즈니 실사는 꼭 영화관에서 보려고 합니다!두번째 보는데도 너무 재미있고 ost가 계속 머릿속에 맴돌고 있네요.,10
1069,Suttanipata(herm****),"- 진부한 스토리지만, 디테일은 진부하지 않다!- 21세기 템포와 사운드를 반영한 음악. 비트박스와 현란한 춤사위.- 21세기임에도 여전히 억압받는 아랍 여성을 대변하는 듯한 Speechless에서 울컥. 크..- ...",10
1070,김고은(1234****),자스민 너무 좋아서 나올 때마다 웃으면서 봤어요,10
1071,남은희(dmsc****),"관람객


														
															
															
																더빙으로 영화본건 처음인데..정성화 배우님..진짜..쩔었고..심규혁성우님 진짜 멋졌습니다. 더빙추천합니다!",10
1072,다은아라(suga****),"관람객


														
															
															
																ost 진짜 흥겹고 재밌구요, 애니메이션판 알라딘 보신 분들은 꼭 더빙판으로 보세요ㅠㅠㅠㅠ자막판 봐도 찰진 한국어 더빙판으로 다시 보고싶어집니다ㅠㅠ",10
1073,coth****,"관람객


														
															
															
																영화 보는 동안 행복했습니다^^",10
1074,moon****,저는 애들때문에 더빙 봤는데 자막보신분 어떠셨나요~?성우말고 자막 원작을 보고 싶은 일인이요~또 봐야하나 ㅠ,10
1075,폴리(nora****),"관람객


														
															
															
																와ㅡㅡㅡ정말 시간 가는 줄 모르고 봤어요.진짜 재미있네요.집에서 봤으면 억운할 뻔 했어요.딸램덕에 옛날 어린시절 극장에서 만화로 볼 때도 생각나고, 좋은 시간이었습니다.참, 화장실은 꼭 미리 다녀오시길ㅎ",10
1076,긍(a264****),알리왕자 입장 할때 너무 웅장.감동해 울컥했네요..,10
1077,백경수(sara****),기생충보다 난 더 좋았음 ㅋ,10
1078,ㅎㅎㅎ(yeah****),진짜 안봤으면 후회할뻔^^,10
1079,이규박(kyub****),"관람객


														
															
															
																애니보다 더 좋아 최고!",10
1080,행복한루마(hery****),오랜만에 기분좋게 웃고 보고 나온영화입니다.,10
1081,룰루비데(dang****),영화끝나고 기립박수 치고싶기는 이번이 처음한편의 멋진 뮤지컬을 극장에서 본 기분엔딩 후 크레딧 영상도 뮤지컬 커튼콜을 보는 기분이었다윌스미스 팬클럽 가입하러 가야겠다,10
1082,벼리(kimb****),역시 디즈니는 사랑입니다..?,10
1083,나지룽(love****),"관람객


														
															
															
																더빙이랑 일반 둘다봤는데 더빙도 나름 훌륭했다.노래부분은 원곡이 더 잘부르네요",9
1084,안알랴줌(mun1****),요즘에 행복한일이없어서 슬펐는데알라딘보고 너무너무너무 행복했어요,10
1085,둠칫둠칫(jsj4****),와 이건 뭐 도입부부터 미쳤고요.... 노래도 완전 좋고 배우 캐스팅도 대박이고 특히 쟈스민 공주 너무 이뻐요.꼭 보세요..그냥 보세요 진짜.... 원작보다 더 좋았어요 개인적으로,10
1086,HARU(kell****),너무 아름답고 환상적이였다. 거짓으로 얻은게 많아질수록 나 자신은 작아진다는 말 너무 명대사였다.,10
1087,MIJIN(dlal****),와 진짜 자스민 너무이쁨 미쳤다그리고 윌스미스님 조금이나마 의심해서 ㅈㅅ...뭔가 너무얼굴이 알려져서 몰입안될거라생각한 저를 용서해주십쇼..진짜 갓스미스..그냥 지니같네 이제 아부도숨겨진주인공~~♡넘귀여워 최고에요,10
1088,마데카솔(slao****),기생충 볼 시간에 이거 보세요,10
1089,블루민(blue****),"관람객


														
															
															
																기분좋아지는 영화입니다",10
1090,딕(winn****),눈호강하는 영화! 마지막은 진짜 감동임 ㅠㅠ,10
1091,김남준(kimn****),윌 스미스 캐스팅 너무 잘한거아니냐?,10
1092,ejrd****,"관람객


														
															
															
																추억여행다녀옴최고임",10
1093,Hong Jong Myung(na10****),정말 최고 기생충이 왜 1등인지 모르겠네...,10
1094,stor****,"남주는 미스캐스팅 아닌가 하는 생각이었다가, 영화 시작하자마자 애니 속 캐릭터와 너무 닮아 놀랐고, 연기력과 춤실력에 또 한번 놀랐네요. 동굴과 파티장에서의 춤 씬은 참 매력적이었습니다. 주연,조연 할것없이 연기력들...",10
1095,아로미(mymy****),"관람객


														
															
															
																2시간이 순식간 재미있게 잘봤어요",10
1096,iory****,"관람객


														
															
															
																미녀와 야수에서 많이 실망한 부분이 있어서 실사에 대해 반신반의했는데 지루할 틈없이 재미있게 관람했다.",10
1097,귀차니즘(jiun****),뮤지컬 보고나온 느낌...중간에 몇번 박수칠뻔ㅜㅜ 최고의 실사영화!!!!,10
1098,key포인트(key_****),정말 말이 필요 없었어요^^ 최고였어요~!,10
1099,sunf****,"관람객


														
															
															
																주위에서 왜 한번씩들 더보는지 알겠어요.윌스미스 넘 좋앙~^^",10
1100,um20****,2시간  꿈속에  있다  나온  기분 스토리를  알고봐도  화면이  아름다워  시간  가는줄  모름,10
1101,우락부락(mizz****),"관람객


														
															
															
																ost에 지렸습니다 ㅋㅋ",10
1102,호이호이(ghal****),Ost ㄹㅇ 미쳤다 너무좋음,10
1103,조연아(joye****),4d로 봣는데 진짜 졸잼! 너무 재밋어서 감동적임 색감이랑 진짜 환상그자체 또 보고싶다! 이건 만화보다 실사가 더 죽여주는듯! 자스민 너무 이쁘다,10
1104,hjeu****,평가는 제치고 그냥 너무 아름다웠어요 또 보고싶습니다,10
1105,연두(cyni****),디즈니 작품중 최고라말할수있음!!!,10
1106,클로렌스(bjw2****),평타이상의 디즈니 실사화! 쟈스민공주는 역시나..,10
1107,사서이정인(jtbc****),애니메이션으로 어릴때 재밌게 본 기억이 있어서 가족들과 다같이 현충일에 보러갔는데 다들 재밌다고 좋아하네요 알라딘 강추,10
1108,nyeen(naye****),너무 멋져요 머릿속에서 음악이 사라지지 않네요! 자스민이 굴복하지 않겠다는 노래를 열창했을땐 저도 눈물 났어요,10
1109,ljyh****,디즈니를 좋아하는 와이프가 뽑은 역대 최고의 영화였답니다... 저도 시간가는줄 모르고 봤네요,10
1110,임소연(dy21****),너무재밌어요^^^아이랑보기 넘조아요알라딘도 너무 잘생겼고ㅎㅎ,10
1111,올때메로나(dpfl****),진짜 두시간동안 동화속에 여행 다녀온 기분,10
1112,jyhwhdk90(mylo****),A whole new world 사랑해요 알라딘,10
1113,아샤(fox9****),유치하다고 안본다던 대학생아들 넋을 놓고 보내요~^^,10
1114,빔(yunj****),디즈니 실사 최고영화 ㅠㅠ,10
1115,반짝이는별셋(mulb****),영상이 진짜 화려하고 예뻐요.애들때문에 더빙으로봤는데도 재밌구요.완전재밌게 잘봤어요,10
1116,행운 만땅(appe****),역시 디즈니 ~~예쁜 영화네요  ~~,10
1117,어리왕자(aust****),더빙판으로봤는데 여주인공 성우 역대급임. 뮤지컬배우인가?,10
1118,아지(dog2****),영화  넘 재밌고 세상 잘 만들었어요.첨에 자스민 공주 이뻐서 외모랑 노래 찬양하다가 이젠  알라딘만 보이는 중이네요ㅠ 알라딘 볼매예요ㅠ 벌써 여러번 봤는데 볼 수록 매력쩔어요!윌스미스도 지니 그 자체고:)뭐 하나 ...,10
1119,과덕지인(choj****),최고! 재미 감동 완성도 흠 잡을데 없네요. 애니메이션 원작을 뛰어넘을 줄이야...,10
1120,아이리스(jill****),"관람객




																		어릴 때부터 원작 애니메이션 처돌이였던 사람으로서... 만화영화에서 영화로의 각색이 너무 훌륭해서 깜짝 놀랐음. 특히 원작이 비판받는 지점이 왜 자스민이 아니라 알라딘이 술탄이 되느냐 였는데 이번에 자스민이 술탄 되...",10
1121,꿈보라(blue****),예고편 구려서 안 보려다가 은근히 평이 괜찮길래 보고 왔는데 정말 잘한 선택이에여! 꿀꿀하신 분들 가서 꼭 보세여!,10
1122,천년여왕(ssjj****),"관람객


														
															
															
																연휴의 시작을 가족들과 함께 넘 유쾌하게 웃음으로 열었네요. 가족영화로 강추!!",10
1123,야간비행(doun****),기대없이 봐서 그런지 좀 놀랐음. 윌 형 연기 직이네,10
1124,kitt****,너무 재밌게 봤습니다 ㅠㅠ 자스민 세상 존예구요 알라딘은 제가 지금 출구를 못 찾겠네요 ㅜ 지니 역할이 진짜 어마어마했구 자파도 그 외 인물들 모두 너무너무 존재감 넘쳤구 너무 재밌어서 심지어 두 번이나 봤습니다.....,10
1125,쭌쭌(alsp****),눈호강귀호강 4디엑스로다시보러갈꺼임,10
1126,윤은비(drmp****),공듀님..미모 지구뿌셔.. 알라딘 볼수록 잘생.. 지니 내 이상형됨...,10
1127,솔(m564****),"원작 애니메이션을 너무 많이 봐서 어디가 어떻게 달라졌는지 거의 다 아는데, 처음에는 다 맞춘 퍼즐을 어지럽히고 있다고 생각했는데 완성되고보니 그 퍼즐로 또 다른 완전한 그림을 만들어낸 느낌자스민을 원작보다도 더 완...",10
1128,히히(rdfg****),이게 아직 300만도 안봤다니 충격...ㅋ 넘 재밌는데,10
1129,65498(wand****),눈을 사로잡는 영상미와 알라딘과 자스민 지니의 미친케미까지!자스민 너무 멋있고요ㅠ완벽했어요,10
1130,CHO(whdu****),"관람객


														
															
															
																처음부터 끝까지 동화 속에서 함께 춤추는 기분",10
1131,옥돌(tina****),올해의 영화!!! 이 세상 힙스터가 아닌 지니,10
1132,wolf****,"Unbelievable sights, Indescribable feeling....",10
1133,sukj****,잃어버렸던 동심을 찾게 해줘서 감사염~다른 세상에 온 기본이였어요♡,10
1134,펩시(hko1****),"관람객


														
															
															
																애니매이션은 안 봤지만 너무 재미있었던 영화영화가 너무 이쁨",10
1135,서으네(l99l****),"관람객


														
															
															
																영화가 아름답기는 또 처음이네요",10
1136,hiha****,정말 재밌었어요! 어렸을 때 봤던 원작 생각도 많이 나구..,10
1137,지여진(wldu****),이때까지 본 영화중에 최고예요,10
1138,예진(zmff****),영화자체가 너무 아름다웠던 영화 . 내 인생의 타이타닉뒤로 인생작이다 디즈니영화를 평소에 즐겨보지않지만 알라딘은 정말 .. 후 여운이 가시지않는다 4번더봐서 꼭 극장에서 5번 볼거야 사랑해요 알라딘 자스민공주님,10
1139,황미희(algm****),"관람객


														
															
															
																진짜 너무 재미있고 감동있는 스토리 영화였습니다! 역시 디즈니 영화는 믿고 보는거 같아요~ 재밌었습니다~",10
1140,송아지(taza****),너무 재밌습니다! 두번봤어요,10
1141,아이스크림맨(arse****),그냥 꼭 영화관에서 봐야할 영화,10
1142,별꽃(iibi****),"관람객


														
															
															
																참재밌게잘봤습니다~",10
1143,혜진(heaj****),결말을 아는 내용인데도 한 번 보고 반해서 오늘 한 번 더 봤어요ㅠㅠ 역할들도 다들 찰떡이고 그냥 다 좋았어요,10
1144,드비제니아(dndj****),"관람객


														
															
															
																다 봤는데도 안잊혀지고 노래 너무너무 좋아요!",10
1145,민초희(alsc****),감동과 재미를 모두 잡은 뻔하지만 뻔하지 않은 내용..,10
1146,달양(yhbi****),OST도 너무 좋고 윌스미스 하드캐리ㅠㅠ 돈이 아깝지 않음 조만간 또보러가야지... 지금까지 실사화중에 제일 좋은듯.,10
1147,jinn****,지금까지 본 디즈니 영화중 최고,10
1148,seo(yyh8****),흥나는 영화 동화속에 들어간거 같았어요,10
1149,DZ(xhzh****),"관람객


														
															
															
																내용도 노래도 연출도 다 좋음",10
1150,냥냥(rkrp****),그냥 너무 재밌었고 지루할 틈이 없었음 그닥 유치하지도 않고 웃기고 노래도 너무 좋음 그때동안 나왔던 실사 디즈니 영화중 최고,10
1151,ck55****,윌스미스는 신의한수였어요 쟈스민두 완전이쁘고 잼게봤어요,10
1152,승짓(bak_****),나에게 알라딘은 오늘부터 이것 뿐이다. 윌 스미스랑 같이 빵댕이 흔들고 싶어지는 영화였다.,10
1153,ahn(love****),흥에못이겨 윌스미스 랑 춤추고싶음ㅋㅋ 내적인 흥을 참느라 힘들었음. 진짜 노래도 최고.  같이 양탄자도 신나게 타고 눈도 내리고 향기도 나고 바람도 불어서 더욱 실감나고 완전 짱.  잃어버린 나의 동심을 찾게해줌. ...,10
1154,KJM(kjm9****),역대급이다 진짜ㅠㅠㅠ,10
1155,mvpx****,"관람객


														
															
															
																또 나왔으면 좋겟다 ㅜㅜ",10
1156,정선혜(xlsm****),진짜 재밌어요!!! 또 보러 갈야겠어요 ㅎㅎㅎ윌스미스가 아뤠비안나잍~~ 하면 모두 동화속으로 빨려 들어갑니다!,10
1157,MARANATHA(love****),"관람객


														
															
															
																너무 아름다운 영화입니다 ㅎㅎ",10
1158,알수없는(attr****),"93년 2D원작의 감동이 19년 3D버전에서도 그대로 전해지다니.모든캐릭터의 캐스팅, CG도 완벽! 스토리도 알고 봤는데도 스릴넘치고 또 감동;OST들은  다시 듣는데도 왤캐 또 감동..디즈니만이 뽑을 수 있는 명작...",10
1159,심심(qkrt****),꼭 보세요 힐링그자체 정말 재밌고 눈물도 찔금남,10
1160,동일짱짱(ckck****),최고에요 두번 보러갔네요,10
1161,plok****,윌스미스 하드캐리 개꿀잼,10
1162,전찬영(youn****),"관람객


														
															
															
																보기 전까진 기대치가 낮았는데 본 후엔 올해 본 영화 중 최고라는 생각이 들었어요ㅋㅋㅋㅋ 자스민 오리지널곡이 정말 최고입니다",10
1163,티리톰바(gkqh****),"관람객


														
															
															
																9살딸이랑봤는데 너무재미있었음 공주너무이쁘고윌스미스연기대박",10
1164,메뉴판이즐라탄탄(lkil****),애니원작을 더 뛰어넘는 아름다운 영상.애니의 지니도 좋지만 윌스미스의 지니도 너무 좋네요,10
1165,dmsg****,감동적인 영화였어요 아이들과 함께 보면 더 좋은 영화 알라딘.,10
1166,JOJ(ss64****),어렸을때  보았던 디즈니만화 알라딘의 장면들이 새록새록 생각났다. 원작에 충실했고 원작에 있던 장면들을 다 넣으려고 노력했다. OST들은 역시나 정말 좋았음. 지니 ㅋㅋㅋㅋ 넘나 캐스팅 잘했다. 어쩜 그렇게 잘 어울...,9
1167,김예은(dpdm****),"관람객


														
															
															
																완전완전완전 재밌어용!",10
1168,ugly****,"관람객


														
															
															
																뻔히 아는 내용임에도 유쾌하고 좋았습니다.",10
1169,음악을 읽어주는 남자(wrec****),올해 본 영화중에선 단연 최고였습니다나오미스콧에 각성장면에 노래부분은 소름,10
1170,온유(tey1****),넘  재밌었습니다. ㅋㅋ,10
1171,슝슝(miso****),지니가 너무 찰떡이었어용 최고!!,10
1172,jhr0****,"기생충으로 아픈 마음, 알라딘의 램프로 치유하다.",10
1173,shad****,한마디만 할께 인생은 알라딘을 본사람과 보지않은사람으로 나뉜다.,10
1174,김예(yeho****),신나요.  노래도 좋았어요,10
1175,timo****,"관람객


														
															
															
																아기들과 함께보니 너무 좋네요",10
1176,주언빠(tmfr****),"관람객


														
															
															
																재미있었어요애기가 엄청 좋아했어요",10
1177,ㅇㅇㅇ(jgjr****),영화가 끝나면서 꿈에서 깨어났다.. 너무 아름답고 행복한 꿈이었어 디즈니 표현력의 집결체,10
1178,서노(seon****),"관람객


														
															
															
																좋아요 재밌어요 보세여",10
1179,chichi(baec****),"관람객


														
															
															
																재미있게 잘 만든 영화네요^^",10
1180,kaa7****,완벽알라딘 퀄리티최상급 중독성있는느낌,10
1181,lsh0****,옛추억에 잠겨서 봤네요 강추입니다,10
1182,sian(llll****),보고 또봐도 감동과재미가있는 역대디즈니영화! 나오미스콧의 연기와 노래가 너무나도 인상적이였던 잊혀지않는 충격,10
1183,쩐다람쥐(kmg3****),"관람객


														
															
															
																여자친구랑 같이 보기 좋아요! 노래 좋아요!",10
1184,헬로비포그린(dldb****),원작이랑 거의 비슷해서 디즈니 팬으로서 행복한 시간이되었던ㅎㅎ ost도 똑같고 실사라서 더 진한 감동이었고 무엇보다 알라딘 쟈스민 캐스팅 너무 완벽한것..♡,10
1185,yr rn ko(gira****),실사중최고인거같습니다,10
1186,wngm****,나이 좀 먹고나서부터 왜 디즈니영화만 보면 눈물이 나는지,10
1187,송하(kshe****),관람객이 두 시간 동안 동심으로 돌아가 동화 속으로 푹 빠질 수 있게 완벽하게 설계된 영화다. 정말 내 인생 최고의 영화.,10
1188,앙팥빵(gydl****),여러분 이 영화는 꼭 4dx로 보시길 추천드려요!!!! A whole new world 나오는 장면에서 진짜 너무너무 행복합니다 같이 양탄자 타는 기분 ㅠㅠ,10
1189,박건우(pgw3****),어린 동생들 보여주려구 갔다가 눈 빨개져서 나왔다진짜 동심으로 돌아간기분 디즈니가 일낸거같다,10
1190,촘짱인듯(suno****),"관람객


														
															
															
																예고편 티저보고 캐스팅 별로라고 생각했었는데 진짜 두번 볼때마다 찰떡이었다고 생각이 바뀜ㅋ 한번은 4dx로 보고 한번은 그냥 봤는데 넘나 감동 두번감동 두번다웃김ㅋ 두번다귀여움ㅋ",10
1191,브라더(mati****),무조건 영화관에서 봐야됌.눈호강 귀호강 제대로 했어요,10
1192,융상(dbdl****),harvest dance때 와.. 연기자들이 춤을 너무 잘추네 ㅜㅜ 감탄뿐,10
1193,민보람(swee****),영화 평점 남긴 적이 없는데 !!안 남길 수가 없네요모든 장면 하나 하나 눈을 떼지 못할 정도로멋지고 감동이었습니다 !!! 한편의뮤지컬을 본 것만 같네요힐링 그자체-!!,10
1194,준혜(jhju****),와 방금보고나왔는데 또 보고싶다... 모의고사 때문에 기분안좋았었는데 완전 잊어버리고 해피했다,10
1195,ccos****,최고의 오락영환데 난 내내 눈물이 났음 너무 아름답고 벅차더라,10
1196,가나다라마바사(sdh9****),너무너무 재밌어요망설이신다면 꼭 보시길 추천드립니다,10
1197,강우네(elog****),"기대 이상~관심 없었는데 주변에서 잼있다길레 봤더니 진짜 잼있네요. 영상미, 음악 모두 좋았고 윌스미스 ㅎㅎ 미스캐스팅 아닌가 싶었는데 제대로~",9
1198,pori(soom****),"관람객




																		역시 뮤지컬영화는 영화관에서 봐야 제 맛눈과 귀가 즐겁고 이야기도 아름다운 영화ost도 진짜 너무 좋았음ㅜㅠ 제 옆자리 아주머니가 리클라이너의자에 발올리고 발을 벅벅 긁는 것과 상영중 문자질 때문에 잠깐 고통이 있었...",10
1199,혀이(kkkk****),정말최고 영상이며 노래며 연기며 .. 보는내내 황홀했다 뭉클하면서 소름돋는 장면도 많았구 영화관에서 꼭 봐야하는 영화다,10
1200,baek(baek****),"관람객




																		내 디즈니 최애 영화 알라딘 두번째로 미녀와 야수 알라딘이 실사로 나온다길래 진짜 기대를 많이했다 미녀와 야수는 좀 아쉬웠지만역시나 알라딘은 정말 너무 좋았다ㅜㅜㅜㅠ 배우들도 최고다 ㅜㅠㅠ??정말 잘만들었다 벌써 또...",10
1201,최윤정(yunj****),노래 들을 때마다 소름 돋음 춤도 재밌고 윌스미스 존잼,10
1202,혜하(gwon****),지금까지 본 디즈니 영화중 내 인생 역대급 영화.몰입도 최강 시각과 청각이 전부 즐거웠던 영화.집에와서도 알라딘 영화만 생각났을 정도.두번세번 보고싶은 영화.어바웃타임 이래로 내 인생에서 가장 재밌었음.여운이 길게 ...,10
1203,기다림(hj91****),안봤으면 어쩔 뻔 했어..?내 생애 최고의 판타지영화,10
1204,1234(alsr****),시간가는줄몰랐어요ㅜㅜ존잼,10
1205,끝인가(kjs9****),추억때문에 봤지만 추억만 떠올리기엔 너무 잘만든영화추억때문이 아니라도 신선하고 재밌었을 영화,10
1206,항상(tlrk****),알라딘 정말 볼만했네요 뭐하나빠지는게없었네요,10
1207,KAJ(rees****),노래도 너무 좋고 한편의 공연을 보는 듯 즐거웠어요,9
1208,II II II(gkdl****),노래가...무조건 보세요,10
1209,굴소년(sorr****),디즈니 실사 영화 중에 역대급,8
1210,깨빙(lj95****),보는동안 행복했던 영화,10
1211,이찌퀸(uniq****),원래 평점 절대 안다는데 알라딘은 안달수가 없다 단 한번도 만화?동화로 만들어진 내용을 영화로 본적 없었을 뿐더러 전체관람가 영화는 쳐다도 안봤음 물랑루즈 다음으로 내 인생 영화..딴 거랑 고민할 필요없이 무조건 지...,10
1212,까미(craz****),애니를 실사화한 영화 중 최고지 싶다.기대 안하고 봤다가 로또맞았음 ㅋㅋ,10
1213,망나늬(nani****),판타지덕후인데 해리포터보다 더재밋게봣어요 와 한번더볼래요 영상미랑 음악이랑 진짜찰떡 보는내내 소름,10
1214,quubiq(edwa****),"눈이랑 귀는 행복했지만 스토리는 별로.. 자파 캐스팅도 별로고 자파가 마지막에 어떻게 되는 과정이 너무 훅 지나간 거 아닌가 싶고, 내용에 영향을 크게 미치지 않는 장면들을 길게 늘어뜨리는 감이 없지 않아 있었어요....",6
1215,해피콩(sell****),영화 끝나자마자 다시 보고싶다는 생각이 든 영화. 나오자마자 speachless 듣기ㅎㅎ,10
1216,박진희(qkrz****),"관람객


														
															
															
																두시간 내내 동화 속에 들어갔다 나온것 같은 느낌! 다시 어린소녀였던 시절을 선물받는 듯한 아름다운 영화였어요",10
1217,suyo****,진짜 이건 꼭 봐야함 배우들을 너무 찰떡같이 뽑아서 소름돋는데  노래도 진짜 좋고 캐릭터 하나하나가 진짜 개 찰떡...꼭 보세여!!!,10
1218,전지윤(nemo****),"관람객


														
															
															
																넘재밌네요. 화려하고 멋있고 유쾌하고 저희 아이와 전 두번 봤어요",10
1219,치기(jj34****),보는 내내 너무 즐겁고 행복해서 눈물도 나왔던 밝은 영화ㅠㅠ사실 보기전에는 크게 기대안한 실사화였는데 다 보고나니 빠져버렸어요. 현재에 맞는 관점과 교훈으로 더 감동적이게 되살아난 알라딘♡4D로 한번 더 봤는데 진짜...,10
1220,김하빈(habi****),"연기,노래,춤 모든게 완벽해...여기에 페미웅앵거리는 ㅅㄲ들은 걍 여자가 왕되는걸 보기싫은 도태남들..자스민이 자기의 욕망을 위해 주체적이고 당당하게 요구하는게 멋있었고 특히 내입을 아무도 막지못한다는 부분이 너무 ...",10
1221,GILGOO(dlrl****),아.. 어릴적 추억에 잠겨 보는내내 눈물참느라 힘들었음ㅠㅠ 슬픈 장면이 아닌데도 뭔가 아련한 기억때문에 눈물나는 영화~ 한번 더 보러 가야겠어요ㅋㅋㅋ,10
1222,철남(8888****),최고의 디즈니 실사 영화. 시대를 잘 따라가는 디즈니의 안목은 정말 완벽하다!,10
1223,전세은(iren****),대박! 애니메이션 이상의 영상과 ost였어요. 나오미스콧에게 빠짐.여자인데.ㅋ,10
1224,키리하라(kasi****),재밌어요!!진짜 화려하고 지니역 윌스미스 진짜 대박이네요. 대체가능한 배우가 안떠오르네요. 나오미스콧도 너무 이쁘고 노래도 장난아니네요 정말 잘봤습니다. 자파역 배우분 연기가 좀 어색해서 그게 좀 아쉬웠어요.,10
1225,Cherish(glty****),"도입부 ost부터 장난 아니었지만, 알라딘 쟈스민 춤출 때 너무 멋졌다....",10
