user_id,review,score
구준모(gu_j****),오랜만에 몰입해서 본 로코♡남주여주 티격태격 캐미 너무 좋고 속도감 있는 전개에 시간 순삭!,10
율곡(ekq8****),미국영화특유의 유머와 빠른 대사템포 너무 재밌고 흥미로웠고 여운도 있는 결말 진심 재밌었어,10
재규어(popy****),여주 이쁘네~ 킬탐 로코,6
와우v(dho7****),저스틴♡ 다봤어요 저는♡♡,10
린아단아(ghsk****),다시 사랑하고 싶게 만드는 영화네요~,10
muta****,뚁땽해 ㅜㅜ 뚁땽하다규-,10
zzoo****,유쾌한영화기분좋아짐,10
싱하형(94al****),뻔해서 재미있는 이야기지루하지 않게 만든 스토리가 좋았다,10
nectar2(winh****),한국 드라마랑 비슷한 느낌.. 거기서 거기 뻔한결말.,5
프로디지(comp****),몇번봐도 잼있는영화 ㅎㅎㅎㅎ,10
필라리(pjsp****),재밌게 잘 봤어요:) 특히 뉴욕 배경이 좋았어요,8
뻬뻬로(21st****),우리 정서와 많이 달라서 재밌는 영화,8
moya****,전혀 지루하지 않고 너무 재밌게 봤다 또 보고싶다,8
루마니아(rhdb****),첨 나왔을때 봤을땐 뻔한 영화였는데 나이 먹고 보니 완전 다른 영화네 ㅋㅋㅋ신선하고 재밌다!! 밀라쿠니스 정말 너무 예뻐 ㅠㅠ,10
뽀메(sel5****),달콤살벌한 친구?^^행복한 시간이었다 보는내내달달구리~♡인연은 한번에알아보는게아니라..조금씩스며들어오는것...놓치지말자,10
붉은노을(asun****),밀라 쿠니스가 매력적으로 나오는 유쾌한 영화,5
새로밉니다(saer****),유쾌한 둘의 사이가 너무 보기 좋았다- 너무 사랑스러운 조합! 또 보고 싶은 영화,10
레브톰다필베톰(kill****),가벼워 보이지만 사실 가볍지 않은 내용. 완벽하게 캐스팅된 너무나 사랑스러운 주인공들. 그리고 뉴욕의 아름다움과 낭만에 취하는 영화.,10
은하(tmss****),포스터가 저 OO이니까 아무도 안보지..,7
두루미군(lind****),볼만해요 %^%^%^%^%^%^,10
zys(marv****),"재밌고 감동도 있고, 과장된 한국 영화는 멀었구나 ㅋㅋ",10
Erin(dbal****),이런 장르의 영화 가볍게 하지만 재미있게 보기 좋은 것 같아요 ㅎㅎ,10
악마의 재능(rjsw****),사랑인것을 몰랐던 관계. 사랑을 알아가는 성장이야기,9
