user_id,review,score
jodi****,코미디+재난...볼만했으나 CG는 무슨 게임그래픽수준이니...확티나서 별로,6
tjrw****,이 영화는 중반까지 재미가 없고 쓰나미CG 병맛  내가 재난영화 엄청좋아하는데 이건 날 실망시킴,3
core****,웃고 울게하는  정말 잘만든 영화네요^^!,10
kng0****,기억은 잘 안나지만 말이지.,7
icli****,천만관객 영화중 전혀 감흥없는 영화. 그나마 인상깊었던건 부산의 명물 '꼴리건'.,2
wlsg****,"가슴이 미어지고, 때로는 코믹하고. 멋진영화.",10
ccpp****,기대이상의 해일장면,8
rame****,전형적인 재난영화지만 그 배경이 우리나라라서 더 실감났다,8
kpcc****,스펙터클한 장면에만 너무 치중하지 않아서 좋다,8
bitl****,"재난영화인데, 정작 해일이 닥치면서 영화는 급격히 어이가 없어진다.",5
qqwe****,처음뷰터 끝까지 예측한대로 흘러간 영화는 니가 처음이야 ㅎㅎ,5
icec****,재밌고 스릴있었고 나름 괜찮았던 영화 ^^,8
dnst****,1100만 관객은 탄식했을것이다...,1
chag****,처음에지루하다가 뒷부분이완전재밋음,8
bnm1****,한국적이지 않고 할리우드를 대강 따라한 영화,1
dong****,평점이 예상보다 낮군. 우리나라 영화중에서도 으뜸인것같은데?,9
qlal****,좀 어설프긴 한데 재밌음ㅋㅋ,9
cros****,한국영화중 스케일이 엄청크고 고생많이 한것 같아. 7점 많이 부족 ㄷㄷ,7
tjtm****,대박 ~~~~,10
jmk1****,멋진 재난영화,10
alsw****,미스테리한 천만관객 하긴 나도 극장에서 봤으니,5
hw50****,야 왜 빵점 안되냐 수준봐라 한국OO 영화 OO,1
sej1****,난 극장서 괜츈케 봤는뎃,8
kimd****,그럭저럭 드라마틱하다~,7
alsw****,별로였는대..,5
exco****,한국형 재난영화,9
entr****,욕하는 사람들 생각은 하고 욕하나..,10
jip0****,정말 봤던거 중에 최고의 영화 였던거 같네요^^,10
neat****,오랜만에 만난 웃음기 가득한 감동드라마.,8
merr****,옛날에 봣는데 지금 올려요 ㅋㅋ,7
jhk7****,도대체 한국영화는 답이없는 영화다 ㅋㅋㅋ이걸 영화관가서 왜보는지 ㅉㅉ..,1
lseu****,7광구랑 박빙. 이게 어떻게 천만관객일까? 언플의 힘이다 정말.,1
csj6****,70~80년대 헐리우드 재난영화,1
supe****,딥임팩트 가디언등등 빽낀 쓰레기영화,1
star****,"스토리도 깔끔한 편이고, 사람들의 희생에 대한 슬픔을 관객에게 잘 전달한 것 같다",9
hana****,해운대짱!!!,10
