movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20183646,정사 : 어린 새엄마 무삭제,,2018,20181114,장편,개봉,한국,드라마,한국,드라마,"('임현태', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20180672,정사 : 사촌 여동생들 무삭제,,2018,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('정완경', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181982,여자 하숙집2 무삭제,,2018,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이리단', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20176814,신비한 동물들과 그린델왈드의 범죄,Fantastic Beasts: The Crimes of Grindelwald,2018,20181114,장편,개봉,미국,판타지,미국,판타지,"('데이빗 예이츠', ' ', ' ', ' ')",[]
20183818,무림의 거유 여닌자 하즈키,Enmitu Ninjya Hazuki,2015,20181114,장편,개봉,일본,"멜로/로맨스,드라마,액션",일본,멜로/로맨스,"('타카유키 야마가', ' ', ' ', ' ')",[]
20180152,가정부 : 맛있는 서비스 무삭제,,2018,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('정완경', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183492,조건엄마:슈가맘,,2018,20181113,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,"('한동호', ' ', ' ', ' ')","[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20181179,유부녀들의 맛 무삭제판,,2018,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184362,여친 언니 무삭제,,2018,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20186942,신혼부부의 성생활 무삭제,,2018,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20189725,사촌 누나 무삭제,,2017,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183924,밀애 : 부부카풀 무삭제,,2018,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('임현태', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184587,룸싸롱 맛있는 서비스 무삭제,,2018,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20137352,루비 스팍스,Ruby Sparks,2012,20180510,장편,개봉,미국,"코미디,판타지",미국,코미디,"('조나단 데이턴', '발레리 페리스', ' ', ' ')",[]
20189331,리즈와 파랑새,Liz and the Blue Bird,2018,20181009,장편,개봉,일본,애니메이션,일본,애니메이션,"('야마다 나오코', ' ', ' ', ' ')",[]
20181467,착한 자매들 무삭제판,,2018,20181112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김부곤', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184843,애인 : 아내의 남자 무삭제,,2018,20181112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('임현태', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20189334,스와핑 : 친구부부의 쾌락 2 무삭제,,2018,20181112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('정완경', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181066,메가 샤크 어택,EMPIRE OF THE SHARKS,2017,20181104,장편,개봉,미국,"액션,어드벤처,공포(호러)",미국,액션,"('마크 앳킨스', ' ', ' ', ' ')",[]
20182295,풍속업 교육녀,Brutal Private Teacher for Female Sex Shop Starter,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('쿠라타 미키오', ' ', ' ', ' ')",[]
20182294,일본부부몰카,Real Night Life with Spy Cam 4,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('후지모리 켄이치', ' ', ' ', ' ')",[]
20182293,외도에 미친 유부녀들,Yokubo-no Shiturakuen,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 류지', ' ', ' ', ' ')",[]
20182292,아내의 몸은 남편의 것,Hitoduma-no-seiyoku,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 류지', ' ', ' ', ' ')",[]
20182290,미망인-친구아내,Tyuukonen-no-akogare,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 키쿠지로', ' ', ' ', ' ')",[]
20182291,맨션과 병원과 러브호텔의 정사,Ottodakejya-monotarinai,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 키쿠지로', ' ', ' ', ' ')",[]
20182296,대형노출사고-변태녀,Immoral MILF & Dirty MILF,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('후지모리 아키나', ' ', ' ', ' ')",[]
20182908,노래방 : 화끈한 여자들,,2018,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182297,노랑소파의 불륜녀,Housewives' Creampie Affairs,2017,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('사카타 히로키', ' ', ' ', ' ')",[]
20180664,출동! 소방관 샘: 외계인 대소동,Fireman Sam: Alien Alert! The Movie,2017,20181108,장편,개봉,영국,애니메이션,영국,애니메이션,"('개리 앤드류스', ' ', ' ', ' ')",[]
20182841,철의 심장을 가진 남자,The Man with the Iron Heart,2017,20181108,장편,개봉,미국,"액션,스릴러,전쟁",미국,액션,"('세드릭 히메네즈', ' ', ' ', ' ')",[]
20187468,정사 : 처제의 사랑 무삭제편,,2018,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('최민', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183746,이스케이프 플랜 2: 하데스,Escape Plan 2: Hades,2018,20181108,장편,개봉,미국,"액션,스릴러",미국,액션,"('스티븐 C. 밀러', ' ', ' ', ' ')",[]
20188010,여친엄마 2 무삭제,,2018,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('최민', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20180379,엄마친구들 2 무삭제,,2018,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('임현태', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182381,아내의 엄마 무삭제,,2018,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('임현태', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181094,마틸다: 황제의 연인,Mathilde,2017,20181108,장편,개봉,러시아,드라마,러시아,드라마,"('알렉세이 유치텔', ' ', ' ', ' ')",[]
20188461,릴라와 마법의 책,Lila's Book,2017,20181108,장편,개봉,"콜롬비아,우루과이","어드벤처,애니메이션",콜롬비아,어드벤처,"('마르셀라 링콘 곤잘레스', ' ', ' ', ' ')",[]
20174981,창궐,Rampant,2018,20181025,장편,개봉,한국,"사극,액션",한국,사극,"('김성훈', ' ', ' ', ' ')","[{'companyCd': '20141613', 'companyNm': '리양필름(주)'}, {'companyCd': '20130188', 'companyNm': '영화사 이창'}]"
20188422,나미야 잡화점의 기적: 또 하나의 이야기,Namiya,2017,20181108,장편,개봉,중국,"판타지,드라마",중국,판타지,"('한 지에', ' ', ' ', ' ')",[]
20180783,착한 형수 3 무삭제,,2018,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이리단', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181083,젊은 엄마 친구 무삭제판,,2018,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20187659,엄마친구 5 무삭제판,,2017,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('명석환', ' ', ' ', ' ')","[{'companyCd': '20154628', 'companyNm': '(주)영화사 사계절'}]"
20183636,야한 정사의 맛 - 무삭제판,,2018,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이민', ' ', ' ', ' ')","[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20182748,알리바이 닷 컴,Alibi.com,2017,20181107,장편,개봉,프랑스,"코미디,멜로/로맨스",프랑스,코미디,"('필리프 라슈', ' ', ' ', ' ')",[]
20182693,구스범스: 몬스터의 역습,Goosebumps 2: Haunted Halloween,2018,20181107,장편,개봉,미국,"판타지,어드벤처",미국,판타지,"('아리 산델', ' ', ' ', ' ')",[]
20185587,엄마의 연애 무삭제,,2018,20181106,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('임현태', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20175190,어쌔신네이션,Assassination of a High School President,2008,20181106,장편,개봉,미국,"코미디,범죄",미국,코미디,"('브렛 사이먼', ' ', ' ', ' ')",[]
20181862,새오빠2 무삭제,,2018,20181106,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182384,바람난 여자들2 무삭제,,2017,20181106,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183509,과외의 추억-무삭제,,2018,20181105,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('김다니엘', ' ', ' ', ' ')","[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20183667,거유 며느리의 은밀한 일탈,MIDARAYOME-03,2017,20181105,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')",[]
20183256,엄마 친구 : 매일밤 찾아와 해주는 그녀,,2018,20181031,장편,개봉,일본,,일본,,"('카와이 조지', ' ', ' ', ' ')",[]
20183140,오르가즘 레스토랑 ,,2018,20181030,장편,개봉,한국,,한국,,"('제임스 김', ' ', ' ', ' ')","[{'companyCd': '20100142', 'companyNm': '(주)씨맥스커뮤니케이션즈'}]"
20183239,안나카레니나: 브론스키 백작의 사랑,Anna Karenina. Vronsky’s Story,2017,20181030,장편,개봉,러시아,드라마,러시아,드라마,"('카렌 샤크나자로브', ' ', ' ', ' ')",[]
20183240,디시젼: 리퀴데이션,Decision: Liquidation,2018,20181030,장편,개봉,러시아,액션,러시아,액션,"(' ', ' ', ' ', ' ')",[]
20183473,친구엄마들: 맛있는 섹스(감독판),,2018,20181030,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183472,착한 처제들 2018,,2018,20181030,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183076,어벤져스 그림: 시간 전쟁,Avengers Grimm: Time Wars,2018,20181030,장편,개봉,미국,"액션,어드벤처",미국,액션,"('맥시밀리언 엘펠트', ' ', ' ', ' ')",[]
20182495,톡식 어벤져,"The Musical Toxic Avenger, 2018",2018,20181013,장편,개봉,미국,"뮤지컬,코미디,공포(호러)",미국,뮤지컬,"('닉 모리스', ' ', ' ', ' ')",[]
20182695,미투 숨겨진진실 무삭제,,2018,20181026,장편,개봉,한국,,한국,,"('마현진', ' ', ' ', ' ')","[{'companyCd': '20189441', 'companyNm': '노다지엔터테인먼트'}]"
20182753,이웃집 아내,,2018,20181025,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,"('한동호', ' ', ' ', ' ')","[{'companyCd': '20121880', 'companyNm': '라온컴퍼니'}]"
20182283,정조관념 없는 유부녀,Tanin-no-tsumahodo Iyarashii,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('이즈미 유스이', ' ', ' ', ' ')",[]
20182286,음란한 시아버지와 신혼며느리,Niiduma Kuzushi,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('이즈미 류지', ' ', ' ', ' ')",[]
20182288,유부녀 육체 상담실,Hitoduma Futei Sodanshitsu,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 키쿠지로', ' ', ' ', ' ')",[]
20182287,야한치마 내리기,Hitoduma Sei Dorei Mei Kurose,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('아카바네 키쿠지로', ' ', ' ', ' ')",[]
20182282,아로마마사지 교육사,Sex Service in Aromatherapist School,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('나베 아츠시', ' ', ' ', ' ')",[]
20182285,아내가 남자에게 안기는 이유,Haitoku Furin-jigoku,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('이즈미 류지', ' ', ' ', ' ')",[]
20182284,새엄마의 절대비밀,Dannani-kakurete-suru Okusama-tono○×△,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('이즈미 류지', ' ', ' ', ' ')",[]
20182260,목욕하는 불륜사랑,Housewives' Creampie Affairs 2,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('사카타 히로키', ' ', ' ', ' ')",[]
20182289,남편의 형의 유혹,Yuwaku Kotobanannte Iranai,2017,20181102,장편,개봉,일본,성인물(에로),일본,성인물(에로),"('이즈미 류지', ' ', ' ', ' ')",[]
20182910,섹시 악마의 탐욕,,2017,20181022,장편,개봉,일본,기타,일본,기타,"('아사기리 키요시', ' ', ' ', ' ')",[]
20182911,색몽 H컵의 유혹,,2018,20181022,장편,개봉,일본,기타,일본,기타,"('아사기리 키요시', ' ', ' ', ' ')",[]
20183254,제5의 존재,5th kind,2017,20181018,장편,개봉,미국,공포(호러),미국,공포(호러),"(' ', ' ', ' ', ' ')",[]
20189625,예쁜누나,,2018,20181018,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,"('준세', ' ', ' ', ' ')","[{'companyCd': '20174681', 'companyNm': '(주)마이애미미디어'}]"
20183255,로스트: 직소 퍼즐,Jigsaw Puzzle,2018,20181018,장편,개봉,미국,공포(호러),미국,공포(호러),"(' ', ' ', ' ', ' ')",[]
20181084,친애하는 우리 아이,Dear Etranger ,2017,20181101,장편,개봉,일본,"드라마,가족",일본,드라마,"('미시마 유키코', ' ', ' ', ' ')",[]
20181064,유부녀들의 맛,,2018,20181101,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182962,음란상사 신입사원 길들이기 ,Beautiful Secretary,2018,20181016,장편,개봉,일본,드라마,일본,드라마,"('우스바시 스이', ' ', ' ', ' ')",[]
20183044,장모님들,,2018,20181016,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183025,두 엄마 2018,,2018,20181016,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이진', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183045,내 친구의 엄마들(감독판),,2018,20181016,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20181671,정신병원,Inoperable,2017,20181013,장편,개봉,미국,공포(호러),미국,공포(호러),"('크리스토퍼 로렌스 채프먼', ' ', ' ', ' ')",[]
20180829,이탈리안 마피아,Backfire,2017,20181013,장편,개봉,미국,"범죄,드라마",미국,범죄,"('데이브 패튼', ' ', ' ', ' ')",[]
20182746,엄마 친구들과의 정사(감독판),,2018,20181012,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('강정훈', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20188841,걷기 좋은 날,A Fine Day to Walk,2015,20181012,장편,개봉,한국,드라마,한국,드라마,"('박용주', ' ', ' ', ' ')","[{'companyCd': '20110861', 'companyNm': '(주)웃기씨네'}]"
20180986,완전한 사육: 감금의 미학,,2018,20181011,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이동현', ' ', ' ', ' ')","[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20182649,친구 엄마들 2018,,2018,20181010,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이진', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20182404,착한 친구엄마,,2017,20181008,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이진명', ' ', ' ', ' ')","[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20181880,파이널 매치,Bound by Debt ,2018,20181007,장편,개봉,미국,액션,미국,액션,"(' ', ' ', ' ', ' ')",[]
20180830,프로젝트 : 에덴,Project Eden: Vol. 1,2017,20181006,장편,개봉,"미국,뉴질랜드,호주","SF,스릴러",미국,SF,"('애슐리 젠슨', '테랜스 M. 영', ' ', ' ')",[]
20183320,블러드 오렌지,Blood Orange,2015,20181031,장편,개봉,영국,스릴러,영국,스릴러,"('토비 토비아스', ' ', ' ', ' ')",[]
20180987,할로윈,Halloween,2018,20181031,장편,개봉,미국,공포(호러),미국,공포(호러),"('데이빗 고든 그린', ' ', ' ', ' ')",[]
20177489,코지 판 투테,Cosi fan tutte,,20181006,장편,개봉,미국,공연,미국,공연,"(' ', ' ', ' ', ' ')",[]
20181670,살인의 흉터,Scarred,2016,20181006,장편,개봉,미국,공포(호러),미국,공포(호러),"('에디 렝겔', ' ', ' ', ' ')",[]
20181404,벽 속에 숨은 마법시계,The house with a clock in its walls,2018,20181031,장편,개봉,미국,"판타지,공포(호러),미스터리,SF,스릴러",미국,판타지,"('일라이 로스', ' ', ' ', ' ')",[]
20181171,바울,"Paul, Apostle Of Christ",2018,20181031,장편,개봉,미국,드라마,미국,드라마,"('앤드류 하얏트', ' ', ' ', ' ')",[]
20180488,밀애 : 친구의 아내,,2018,20181031,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181879,나츠메 우인장: 세상과 연을 맺다,Natsume Yujin-cho the Movie: Ephemeral Bond,2018,20181031,장편,개봉,일본,애니메이션,일본,애니메이션,"('오오모리 타카히로', '이토 히데키', ' ', ' ')",[]
20181026,극장판 진격의 거인 2기: 각성의 포효,Attack on Titan - Animation Movie Season 2,2018,20181031,장편,개봉,일본,"애니메이션,SF",일본,애니메이션,"('마사시 코이즈카', ' ', ' ', ' ')",[]
20183208,하숙집 여자들 무삭제,,2018,20181030,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('조태호', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183464,착한 엄마:사랑을 배우다,Katei LOVE,2017,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('히로아키', ' ', ' ', ' ')",[]
20183467,지금 하고 싶어,"Anata,Gomennasai-2",2016,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('나쿠루 하라다', ' ', ' ', ' ')",[]
20183468,젊은 아내:홍콩 가는 날,"Gomennasai, Mouanatatoha",2016,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')",[]
20183463,잠든 남편 옆에서 하다,Apatono Tuma,2017,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('안도 본', ' ', ' ', ' ')",[]
20183469,음탕한 아내의 은밀한 오후,MIDARAYOME-02,2017,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')",[]
20183471,아내를 빌려드립니다,Rentarutuma5,2017,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('토미죠 타로', ' ', ' ', ' ')",[]
20183470,사모님의 욕정을 채워준 남편 부하,Kaomisirihujyo3,2017,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('토미죠 타로', ' ', ' ', ' ')",[]
20183466,바람난 유부녀들,Yaritakutesikataganai,2016,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')",[]
20183465,매춘 일본판,onnadatinoerosu,2016,20181030,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')",[]
20182749,마녀의 덫 : 마법의 슬리핑 뷰티,Sleeping Beauty,2014,20181030,장편,개봉,미국,"액션,드라마,어드벤처",미국,액션,"('르네 페르즈', ' ', ' ', ' ')",[]
20188681,논스톱 플라이트,THE FAST AND THE FIERCE,2017,20181030,장편,개봉,미국,"액션,스릴러",미국,액션,"('론 손턴', ' ', ' ', ' ')",[]
20183287,그루피: 사생팬,Groupie,2010,20181023,장편,개봉,미국,"범죄,스릴러",미국,범죄,"('마크 L. 레스터', ' ', ' ', ' ')",[]
20181004,네 얼간이와 장례식,A FEW LESS MEN,2017,20181004,장편,개봉,호주,코미디,호주,코미디,"('마크 램프렐', ' ', ' ', ' ')",[]
20175865,너와 극장에서,Cinema with You,2017,20180628,옴니버스,개봉,한국,드라마,한국,드라마,"('유지영', '정가영', '김태진', '정가영')","[{'companyCd': '20063246', 'companyNm': '서울독립영화제'}]"
20183405,우리가족같이,,2018,20181029,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('감수성', ' ', ' ', ' ')","[{'companyCd': '20160221', 'companyNm': '(주)투모션'}]"
20189142,스위밍 위드 맨,Swimming with Men,2018,20181027,장편,개봉,영국,"코미디,드라마,멜로/로맨스",영국,코미디,"('올리버 파커', ' ', ' ', ' ')",[]
20174647,튼튼이의 모험,Loser's Adventure,2017,20180621,장편,개봉,한국,코미디,한국,코미디,"('고봉수', ' ', ' ', ' ')",[]
20176785,새벽을 알리는 루의 노래,Lu over the wall,2017,20180131,장편,개봉,일본,애니메이션,일본,애니메이션,"('유아사 마사아키', ' ', ' ', ' ')",[]
20183004,알.이.씨 : 라스트 프리즌,Against The Night,2017,20181016,장편,개봉,미국,"공포(호러),미스터리,스릴러",미국,공포(호러),"('브라이언 카발라로', ' ', ' ', ' ')",[]
20178180,동화,DONG-HWA,2017,20181025,장편,개봉,한국,드라마,한국,드라마,"('손일성', ' ', ' ', ' ')","[{'companyCd': '20141168', 'companyNm': '영화사 손가락'}]"
20187427,명탐정 코난 : 제로의 집행인,Detective Conan: Zero the Enforcer,2018,20180808,장편,개봉,일본,애니메이션,일본,애니메이션,"('타치카와 유즈루', ' ', ' ', ' ')",[]
20186184,스페이스 치킨: 마법 부적의 비밀,Space Chicken,2017,20181025,장편,개봉,미국,"애니메이션,SF,코미디,어드벤처",미국,애니메이션,"('알렉스 오렐', '에두와르도 슐츠', ' ', ' ')",[]
20187294,프리다의 그해 여름,Summer 1993,2017,20181025,장편,개봉,스페인,드라마,스페인,드라마,"('카를라 시몬', ' ', ' ', ' ')",[]
20183447,친구의 엄마 2018,Nerawareta Bijinngibo 5,2017,20181025,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')",[]
20183066,옆집소녀2,,2018,20181025,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('성기만', ' ', ' ', ' ')","[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20183210,어린 처형,,2018,20181025,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('계장혁', ' ', ' ', ' ')","[{'companyCd': '20173121', 'companyNm': '너바나 필름'}]"
20183074,어린 새엄마-무삭제판,,2018,20181024,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이전', ' ', ' ', ' ')","[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20183147,마지막 정사: 여럿이 다같이-무삭제판,,2018,20181023,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('이전', ' ', ' ', ' ')","[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20187293,라스트 솔져스: 최후의 결전,Cyborgs: Heroes Never Die,2017,20181025,장편,개봉,우크라이나,"액션,전쟁,드라마",우크라이나,액션,"('아카텐 세이타블라예프', ' ', ' ', ' ')",[]
20183448,남편에게 들켰다,Sekandoba-jin,2017,20181025,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('토미죠 타로', ' ', ' ', ' ')",[]
20181672,개인교수 : 성적 올리기,,2018,20181025,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('유해종', ' ', ' ', ' ')","[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182403,크레이지 리치 아시안,Crazy Rich Asians,2018,20181025,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,"('존 추', ' ', ' ', ' ')",[]
20180555,엘 마르,Between Sea and Land,2015,20181025,장편,개봉,콜롬비아,드라마,콜롬비아,드라마,"('마놀로 크루즈', '카를로스 델 카스티요', ' ', ' ')",[]
20183048,"작년 겨울, 너와 이별","Last winter, we parted ",2018,20181018,장편,개봉,일본,"스릴러,드라마",일본,스릴러,"('타키모토 토모유키', ' ', ' ', ' ')",[]
20182822,바람난 아내들,,2018,20181023,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"('장두만', ' ', ' ', ' ')","[{'companyCd': '20173401', 'companyNm': '(주)케이피에이기획'}]"
20183218,바람난 가족:엄마의 남자,Naiennno Otoko,2016,20181023,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')",[]
20183139,남편 말고 다른 남자-하고 또 하고,Jyoujinojyuku,2016,20181023,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('후지모토 죠지', ' ', ' ', ' ')",[]
20183219,나의 새엄마,Giboyuoukyou,2017,20181023,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('키무라 히로유키', ' ', ' ', ' ')",[]
20180721,마라,Mara,2018,20181018,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),"('클라이브 톤지', ' ', ' ', ' ')",[]
20183214,음란 병동:젖어버린 침대,Ike Ike Sukebeojiisan,2017,20181022,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,"('밤비노 푸린', ' ', ' ', ' ')",[]
