movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20182966,투 프렌즈,TWO TAILS,2018.0,20181129,장편,개봉,러시아,"애니메이션,어드벤처",러시아,애니메이션,[{'peopleNm': '빅터 아즈에프'}],[]
20184382,정사 : 착한 며느리들 2,,2018.0,20181129,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183286,일곱 개의 대죄 : 천공의 포로,The Seven Deadly Sins: Prisoners of the Sky ,2018.0,20181129,장편,개봉,일본,"애니메이션,판타지",일본,애니메이션,[{'peopleNm': '아베 노리유키'}],[]
20184489,불륜 커플들,Komotituma,2016.0,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20187304,별나라 몰리 몬스터,Ted Sierger's Molly Monster,2016.0,20181129,장편,개봉,"독일,스웨덴,스위스","애니메이션,어드벤처",독일,애니메이션,"[{'peopleNm': '마티아스 브런'}, {'peopleNm': '테드 시저'}]",[]
20184469,바람난 유부녀:정조따위 필요없어,Yomigaerutumanohonsei,2017.0,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20177964,대지진,The Earthquake,2016.0,20181129,장편,개봉,러시아,드라마,러시아,드라마,[{'peopleNm': '사릭 안드레아시안'}],[]
20177983,다이빙: 그녀에 빠지다,Plonger,2017.0,20181129,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스,[{'peopleNm': '멜라니 로랑'}],[]
20184471,남편 친구와 놀아난 아내:여보 미안해,OXTUTONOTUMANIOTIITATUMA,2017.0,20181129,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20181905,후드,Robin Hood ,2018.0,20181128,장편,개봉,미국,어드벤처,미국,어드벤처,[{'peopleNm': '오토 바서스트'}],[]
20184474,스와핑 민박집- 무삭제판,,2018.0,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '박은수'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20184475,선녀는 몸으로 운다-무삭제판,,2018.0,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이전'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20184473,마지막 정사: 여럿이 다같이-감독판,,2018.0,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이전'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20183007,거미줄에 걸린 소녀,THE GIRL IN THE SPIDER’S WEB,2018.0,20181128,장편,개봉,미국,"액션,스릴러,범죄",미국,액션,[{'peopleNm': '페드 알바레즈'}],[]
20181684,개인교수 : 성적 올리기 무삭제,,2018.0,20181128,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184234,연애 : 엄마친구 무삭제,,2018.0,20181127,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184470,엄마의 유혹 무삭제,,2018.0,20181127,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183788,어린 처제 2 - 무삭제판,,2018.0,20181117,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김태수'}],"[{'companyCd': '20173121', 'companyNm': '너바나 필름'}]"
20184481,성난황소,Unstoppable,2018.0,20181122,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '김민호'}],"[{'companyCd': '20188821', 'companyNm': '주식회사 플러스미디어엔터테인먼트'}, {'companyCd': '20138935', 'companyNm': '(주)비에이엔터테인먼트'}]"
20184236,정사:유부녀가 된 첫사랑 무삭제판,Motonokerenihoretatuma,2017.0,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],[]
20184278,잠든 남편 옆에서 하다 무삭제판,Apatono Tuma,2017.0,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '안도 본'}],[]
20184237,섹시 헬스장 무삭제판,Pojitexibunaonna,2016.0,20181125,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20184268,착한 이모:내 여자가 되는 날 무삭제판,Kikennna Koi,2017.0,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '히로아키'}],[]
20184277,정사:착한 며느리 무삭제판,Gihutowatasi,2016.0,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '츠키카게 쿠로우'}],[]
20184238,착한 아내:참을 수 없는 날 무삭제판,Roujintootokotoaijin,2016.0,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '후지모토 죠지'}],[]
20184239,나쁜 아내:편의점 섹스 무삭제판,Gomennnasai,2016.0,20181124,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나쿠루 하라다'}],[]
20189603,음란한 모델 무삭제판,,2018.0,20181102,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '노승택'}],"[{'companyCd': '20141403', 'companyNm': '(주)제이에이와이이엔터테인먼트'}]"
20183640,새로운 엄마친구-무삭제판,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '민이'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20182909,노래방 : 화끈한 여자들 무삭제,,2018.0,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183265,홀리 에어,Holy Air,2017.0,20181115,장편,개봉,이스라엘,코미디,이스라엘,코미디,[{'peopleNm': '샤디 스로어'}],[]
20189282,착한 형수 : 내 여자가 되던 날 무삭제,,2018.0,20181126,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정완경'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184018,착한여선생-무삭제,,2018.0,20181123,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최은정'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20177341,영주,Youngju,2018.0,20181122,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '차성덕'}],[]
20187685,밀애 : 아내의 여동생 무삭제판,,2018.0,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183684,동갑내기 엄마,,2018.0,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '성기만'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20184240,내 학생의 엄마 3 무삭제,,2018.0,20181122,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182669,툴리,TULLY,2018.0,20181122,장편,개봉,캐나다,드라마,캐나다,드라마,[{'peopleNm': '제이슨 라이트맨'}],[]
20183564,택시 5,Taxi 5,2018.0,20181122,장편,개봉,프랑스,"액션,어드벤처,코미디",프랑스,액션,[{'peopleNm': '프랑크 가스탐비드'}],[]
20189383,새벽의 약속,Promise at Dawn,2017.0,20181122,장편,개봉,프랑스,드라마,프랑스,드라마,[{'peopleNm': '에릭 바르비에'}],[]
20184514,꼬마비행기 피티와 친구들:사막구출 대작전,The adventures of Petey and Friends,2016.0,20181122,장편,개봉,중국,애니메이션,중국,애니메이션,[{'peopleNm': '루카스 퀴아오'}],[]
20177965,28세 미성년,Suddenly Seventeen ,2016.0,20181121,장편,개봉,중국,"멜로/로맨스,판타지",중국,멜로/로맨스,[{'peopleNm': '장모'}],[]
20184051,친구의 새엄마:참을 수 없는 날,Nerawareta Bijinngibo 7,2017.0,20181120,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '키무라 히로유키'}],[]
20184050,착한 숙모 : 삼촌이 허락한 날,TUMANWOTAITEMITAIKA-03,2017.0,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '키무라 히로유키'}],[]
20186285,정사 : 캠퍼스 커플  무삭제,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20187583,정사 : 착한 숙모 무삭제,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20187687,정사 : 자매의 유혹 무삭제,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183786,스와핑 : 친구의 아내 2 무삭제,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183635,새 엄마의 선물 떡 - 무삭제판,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이전'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20177910,밀애 : 사장님의 젊은 아내 무삭제,,2017.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이상민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183637,두번째 엄마2-무삭제판,,2018.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이전'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20184064,나의 새엄마:여자로 보일 때,Gibonohudeorosi 2,2017.0,20181120,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '우미야마 테루카즈'}],[]
20177908,교환섹스 : 동생의 여자 무삭제,,2017.0,20181120,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이상민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184049,친구엄마:맛있게 섹스 한 날,SINYUUNOBIHADAHAHA,2017.0,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '훌리오 세자르 오하시'}],[]
20184063,친구엄마:그녀와 하던 날,SINYUUNOHAHA,2017.0,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '키무라 히로유키'}],[]
20184052,비밀조직의 음탕한 갱생 훈련,Seitekiboryoku,2017.0,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20184048,강제 섹스:거절하다 신음,Jyositobukanotuma 6,2017.0,20181119,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '나가에 타카미'}],[]
20183504,토스카,Tosca,2018.0,20181118,장편,개봉,독일,"공연,드라마,스릴러",독일,공연,[{'peopleNm': '미햐엘 슈투르밍어'}],[]
20181116,리플레이스,Replace,2017.0,20181115,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),[{'peopleNm': '노버트 케일'}],[]
20183763,레드 후드,Little Red Riding Hood,2016.0,20181111,장편,개봉,미국,"판타지,공포(호러)",미국,판타지,[{'peopleNm': '르네 페르즈'}],[]
20150969,궁합,The Princess and the Matchmaker,2015.0,20180228,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '홍창표'}],"[{'companyCd': '20100128', 'companyNm': '(주)주피터필름'}]"
20186901,친구엄마들 무삭제,,2018.0,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183707,착한 여동생-무삭제,,2018.0,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김다니엘'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20185588,정사 : 아내의 친구 무삭제,,2018.0,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182299,언니의 남편과 아내의 여동생,Otto-ha Ikijigoku,2017.0,20181116,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '이즈미 류지'}],[]
20182300,며느리의 젊은 육체,Sukimono Yome,2017.0,20181116,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아카바네 키쿠지로'}],[]
20182298,터진 보험판매원,"Easy Fucking, Easy Insurance Contract",2017.0,20181116,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '코지마 유키오'}],[]
20185941,여교사 : 제자와의 사랑 무삭제,,2018.0,20181116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183557,아빠친구2,,2018.0,20181115,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '감자'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20183809,사장을 기다리는 아내,Wife's compensation,2017.0,20181115,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '긴다이치 코고로'}],[]
20187684,밀애 : 아내의 여동생,,2018.0,20181115,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183808,맹인 안마사의 기술,"The blind man, Yujiro",2017.0,20181115,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '넷쿄쿠 타란티노'}],[]
20183009,로빈슨의 언더워터 어드벤처,The Underwater Adventures of Sadko,2018.0,20181115,장편,개봉,러시아,"애니메이션,판타지,어드벤처",러시아,애니메이션,[{'peopleNm': '막심 볼코브'}],[]
20183807,거유 유부녀의 오일 마사지,Hope of breast,2017.0,20181115,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '긴다이치 코고로'}],[]
20183817,한지붕 아래 스와핑,TUMANWOTAITEMITAIKA-01,2017.0,20181114,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '키무라 히로유키'}],[]
20182446,착한 엄마 2 무삭제,,2017.0,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '곽영근'}],"[{'companyCd': '20154628', 'companyNm': '(주)영화사 사계절'}, {'companyCd': '20160321', 'companyNm': '대호필름'}]"
20180151,정사 : 친구의 여자를 탐하다 무삭제,,2018.0,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정완경'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183646,정사 : 어린 새엄마 무삭제,,2018.0,20181114,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20180672,정사 : 사촌 여동생들 무삭제,,2018.0,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정완경'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181982,여자 하숙집2 무삭제,,2018.0,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이리단'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20176814,신비한 동물들과 그린델왈드의 범죄,Fantastic Beasts: The Crimes of Grindelwald,2018.0,20181114,장편,개봉,미국,판타지,미국,판타지,[{'peopleNm': '데이빗 예이츠'}],[]
20183818,무림의 거유 여닌자 하즈키,Enmitu Ninjya Hazuki,2015.0,20181114,장편,개봉,일본,"멜로/로맨스,드라마,액션",일본,멜로/로맨스,[{'peopleNm': '타카유키 야마가'}],[]
20180152,가정부 : 맛있는 서비스 무삭제,,2018.0,20181114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정완경'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183492,조건엄마:슈가맘,,2018.0,20181113,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '한동호'}],"[{'companyCd': '20174841', 'companyNm': '(주)가온콘텐츠'}]"
20181179,유부녀들의 맛 무삭제판,,2018.0,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184362,여친 언니 무삭제,,2018.0,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20186942,신혼부부의 성생활 무삭제,,2018.0,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20189725,사촌 누나 무삭제,,2017.0,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183924,밀애 : 부부카풀 무삭제,,2018.0,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184587,룸싸롱 맛있는 서비스 무삭제,,2018.0,20181113,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20137352,루비 스팍스,Ruby Sparks,2012.0,20180510,장편,개봉,미국,"코미디,판타지",미국,코미디,"[{'peopleNm': '조나단 데이턴'}, {'peopleNm': '발레리 페리스'}]",[]
20189331,리즈와 파랑새,Liz and the Blue Bird,2018.0,20181009,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '야마다 나오코'}],[]
20181467,착한 자매들 무삭제판,,2018.0,20181112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20184843,애인 : 아내의 남자 무삭제,,2018.0,20181112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20189334,스와핑 : 친구부부의 쾌락 2 무삭제,,2018.0,20181112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '정완경'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181066,메가 샤크 어택,EMPIRE OF THE SHARKS,2017.0,20181104,장편,개봉,미국,"액션,어드벤처,공포(호러)",미국,액션,[{'peopleNm': '마크 앳킨스'}],[]
20182295,풍속업 교육녀,Brutal Private Teacher for Female Sex Shop Starter,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '쿠라타 미키오'}],[]
20182294,일본부부몰카,Real Night Life with Spy Cam 4,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '후지모리 켄이치'}],[]
20182293,외도에 미친 유부녀들,Yokubo-no Shiturakuen,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아카바네 류지'}],[]
20182292,아내의 몸은 남편의 것,Hitoduma-no-seiyoku,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아카바네 류지'}],[]
20182290,미망인-친구아내,Tyuukonen-no-akogare,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아카바네 키쿠지로'}],[]
20182291,맨션과 병원과 러브호텔의 정사,Ottodakejya-monotarinai,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아카바네 키쿠지로'}],[]
20182296,대형노출사고-변태녀,Immoral MILF & Dirty MILF,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '후지모리 아키나'}],[]
20182908,노래방 : 화끈한 여자들,,2018.0,20181109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182297,노랑소파의 불륜녀,Housewives' Creampie Affairs,2017.0,20181109,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '사카타 히로키'}],[]
20180664,출동! 소방관 샘: 외계인 대소동,Fireman Sam: Alien Alert! The Movie,2017.0,20181108,장편,개봉,영국,애니메이션,영국,애니메이션,[{'peopleNm': '개리 앤드류스'}],[]
20182841,철의 심장을 가진 남자,The Man with the Iron Heart,2017.0,20181108,장편,개봉,미국,"액션,스릴러,전쟁",미국,액션,[{'peopleNm': '세드릭 히메네즈'}],[]
20187468,정사 : 처제의 사랑 무삭제편,,2018.0,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183746,이스케이프 플랜 2: 하데스,Escape Plan 2: Hades,2018.0,20181108,장편,개봉,미국,"액션,스릴러",미국,액션,[{'peopleNm': '스티븐 C. 밀러'}],[]
20188010,여친엄마 2 무삭제,,2018.0,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최민'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20180379,엄마친구들 2 무삭제,,2018.0,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182381,아내의 엄마 무삭제,,2018.0,20181108,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181094,마틸다: 황제의 연인,Mathilde,2017.0,20181108,장편,개봉,러시아,드라마,러시아,드라마,[{'peopleNm': '알렉세이 유치텔'}],[]
20188461,릴라와 마법의 책,Lila's Book,2017.0,20181108,장편,개봉,"콜롬비아,우루과이","어드벤처,애니메이션",콜롬비아,어드벤처,[{'peopleNm': '마르셀라 링콘 곤잘레스'}],[]
20174981,창궐,Rampant,2018.0,20181025,장편,개봉,한국,"사극,액션",한국,사극,[{'peopleNm': '김성훈'}],"[{'companyCd': '20141613', 'companyNm': '리양필름(주)'}, {'companyCd': '20130188', 'companyNm': '영화사 이창'}]"
20188422,나미야 잡화점의 기적: 또 하나의 이야기,Namiya,2017.0,20181108,장편,개봉,중국,"판타지,드라마",중국,판타지,[{'peopleNm': '한 지에'}],[]
20180783,착한 형수 3 무삭제,,2018.0,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이리단'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20181083,젊은 엄마 친구 무삭제판,,2018.0,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '유해종'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20187659,엄마친구 5 무삭제판,,2017.0,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '명석환'}],"[{'companyCd': '20154628', 'companyNm': '(주)영화사 사계절'}]"
20183636,야한 정사의 맛 - 무삭제판,,2018.0,20181107,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이민'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20182748,알리바이 닷 컴,Alibi.com,2017.0,20181107,장편,개봉,프랑스,"코미디,멜로/로맨스",프랑스,코미디,[{'peopleNm': '필리프 라슈'}],[]
20182693,구스범스: 몬스터의 역습,Goosebumps 2: Haunted Halloween,2018.0,20181107,장편,개봉,미국,"판타지,어드벤처",미국,판타지,[{'peopleNm': '아리 산델'}],[]
20185587,엄마의 연애 무삭제,,2018.0,20181106,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임현태'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20175190,어쌔신네이션,Assassination of a High School President,2008.0,20181106,장편,개봉,미국,"코미디,범죄",미국,코미디,[{'peopleNm': '브렛 사이먼'}],[]
20181862,새오빠2 무삭제,,2018.0,20181106,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20182384,바람난 여자들2 무삭제,,2017.0,20181106,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '조태호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20183509,과외의 추억-무삭제,,2018.0,20181105,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김다니엘'}],"[{'companyCd': '20130184', 'companyNm': '스마일컨텐츠'}]"
20183667,거유 며느리의 은밀한 일탈,MIDARAYOME-03,2017.0,20181105,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[{'peopleNm': '키무라 히로유키'}],[]
20183256,엄마 친구 : 매일밤 찾아와 해주는 그녀,,2018.0,20181031,장편,개봉,일본,,일본,,[{'peopleNm': '카와이 조지'}],[]
20183140,오르가즘 레스토랑 ,,2018.0,20181030,장편,개봉,한국,,한국,,[{'peopleNm': '제임스 김'}],"[{'companyCd': '20100142', 'companyNm': '(주)씨맥스커뮤니케이션즈'}]"
20183239,안나카레니나: 브론스키 백작의 사랑,Anna Karenina. Vronsky’s Story,2017.0,20181030,장편,개봉,러시아,드라마,러시아,드라마,[{'peopleNm': '카렌 샤크나자로브'}],[]
20183240,디시젼: 리퀴데이션,Decision: Liquidation,2018.0,20181030,장편,개봉,러시아,액션,러시아,액션,[],[]
20183473,친구엄마들: 맛있는 섹스(감독판),,2018.0,20181030,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183472,착한 처제들 2018,,2018.0,20181030,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '강정훈'}],"[{'companyCd': '20112175', 'companyNm': '(주)소나무픽쳐스'}]"
20183076,어벤져스 그림: 시간 전쟁,Avengers Grimm: Time Wars,2018.0,20181030,장편,개봉,미국,"액션,어드벤처",미국,액션,[{'peopleNm': '맥시밀리언 엘펠트'}],[]
