movieCd,movieNm,showTm,nations,genre,actors,actors_en,cast,cast_en,companyCd,companyNm,companyNmEn,companyPartNm,watchGradeNm
20168825,옆집 여자: 처음엔 거부 나증엔 신음,51,일본,"멜로/로맨스,드라마",['타케우치 사리나'],['Sarina Takeuchi'],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20178902,밀애: 시아버지,51,일본,"멜로/로맨스,드라마",['카토 츠바키'],['Tsubaki Kato'],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20178901,리벤지포르노 페인트 잇 블랙,73,일본,"멜로/로맨스,드라마",[],[],[],[],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20168815,내 아내의 불륜,52,일본,"멜로/로맨스,드라마",['요코야마 미레이'],['Mirei Yokoyama'],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20164622,메가 사이클론 스톰,89,캐나다,"액션,드라마,SF","['데이빗 서클리프', '미치 필레기']","['David Sutcliffe', 'Mitch Pileggi']","['', '']","['', '']","['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['12세이상관람가']
20165982,원나잇 스캔들: 모닝 애프터,78,미국,"멜로/로맨스,코미디","['미쉘 롬바도', '바네사 에비건', '로베르토 어과이어']","['Michelle Lombardo', 'Vanessa Evigan', 'Roberto Aguire']","['', '', '']","['', '', '']","['20111613', '20111613']","['주식회사 풍경소리', '주식회사 풍경소리']","['PoongKyung SoRi Inc.', 'PoongKyung SoRi Inc.']","['배급사', '수입사']",['청소년관람불가']
20163285,드롭박스,76,한국,다큐멘터리,[],[],[],[],"['20160101', '20160102', '20157548', '20110705', '20157293']","['Arbella Studio', '킨드리드 이미지', '(사)필레마', '필름포럼', '홀리가든']","['', '', '', '', '']","['제작사', '제작사', '배급사', '배급사', '배급사']",['전체관람가']
20168709,엘리미네이터,94,영국,액션,"['스콧 앳킨스', '제임스 코스모']","['Scott Adkins', 'James Cosmo']","['', '']","['', '']","['20154928', '20154928']","['(주)홈초이스', '(주)홈초이스']","['HOME CHOICE', 'HOME CHOICE']","['배급사', '수입사']",['청소년관람불가']
20165767,소림사 무림 탐정-취의전장,91,중국,액션,"['한삭', '유관성']","['Shuo Han', 'Guancheng Liu']","['', '']","['', '']","['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['12세이상관람가']
20160876,어린 형수 - 무삭제판,91,한국,멜로/로맨스,[],[],[],[],"['20158088', '20158088', '20169329']","['핵존슨', '핵존슨', '(주)컨텐츠 빌리지']","['', '', '']","['제작사', '배급사', '제공']",['청소년관람불가']
20168148,꿈꾸는 나비,89,한국,"미스터리,스릴러","['김재록', '강하리', '성용원', '박병진']","['KIM Jae-rok', '', '', '']","['', '', '', '남자대학생']","['', '', '', '']","['20061720', '20061720']","['굿픽처스', '굿픽처스']","['Good Pictures', 'Good Pictures']","['제작사', '배급사']",['청소년관람불가']
20090901,"시네도키, 뉴욕",123,미국,"드라마,코미디","['캐서린 키너', '필립 세이모어 호프만', '새디 골드스테인', '톰 누난']","['Catherine Keener', 'Philip Seymour Hoffman', 'Sadie Goldstein', 'Tom Noonan']","['', '', '', '']","['', '', '', '']","['20100209', '20100209']","['(주)스폰지이엔티', '(주)스폰지이엔티']","['Sponge Ent. Inc.', 'Sponge Ent. Inc.']","['배급사', '수입사']",['15세이상관람가']
20169034,"불량소녀, 너를 응원해!",116,일본,드라마,"['아리무라 카스미', '이토 아츠시', '요시다 요', '타나카 테츠시', '노무라 슈헤이']","['Kasumi Arimura', 'Atsushi Ito', 'Yo Yoshida', 'Tetsushi Tanaka', 'Shuhei Nomura']","['쿠도 사야카 역', '츠보타 선생님 역', '사야카 어머니 역', '사야카 아버지 역', '모리 레이지 역']","['', '', '', '', '']","['20169189', '20141332']","['글뫼 주식회사', '위드 라이언 픽쳐스']","['', '']","['배급사', '수입사']",['12세이상관람가']
20162221,죄인,145,한국,"액션,코미디","['김하정', '김종호', '김민성', '소백산', '최종환', '최정현', '안태운', '장현수', '강지웅', '이성진', '김희수', '유은진', '유금옥', '김태성', '김태민', '최용성', '진형원', '김준희', '정재수', '박균종', '정효성', '김용근']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['최수빈 역', '유가준 역', '유범준 역', '백정이 역', '장영길 역', '채윤정 역', '태진 역', '임주안 목사 역', '주동춘 형사 역', '아놀드 보스 역', '주정은 역', '한별이 역', '한별이 엄마 역', '황태자 역', '황태손 역', '흑곰 역', '똘추 역', '황태자 엄마 역', '아놀드 친구 역', '박형사 역', '은주 역', '김목사 역']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['20141212', '20141212']","['영화사 조선호랑이', '영화사 조선호랑이']","['', '']","['제작사', '배급사']",['15세이상관람가']
20161084,패신저스,116,미국,"어드벤처,SF","['크리스 프랫', '제니퍼 로렌스', '마이클 쉰', '앤디 가르시아', '로렌스 피쉬번']","['Chris Pratt', 'Jennifer Lawrence', 'Michael Sheen', 'Andy Garcia', 'Laurence Fishburne']","['', '', '', '', '']","['', '', '', '', '']","['20100603', '20100603']","['유니버설픽쳐스인터내셔널 코리아(유)', '유니버설픽쳐스인터내셔널 코리아(유)']","['Universal Pictures International Korea', 'Universal Pictures International Korea']","['배급사', '수입사']","['12세이상관람가', '12세이상관람가']"
20168663,야쿠자의 여자: 은밀한 유혹,71,일본,"멜로/로맨스,드라마",['후루카와 이오리'],[''],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20178882,쇼다운 인 마닐라,89,미국,액션,"['알렉산더 네브스키', '캐스퍼 반 디엔']","['Alexander Nevsky', 'Casper Van Dien']","['', '']","['', '']","['20138975', '20138975']","['모비딕엔터테인먼트(주)', '모비딕엔터테인먼트(주)']","['', '']","['배급사', '수입사']",['15세이상관람가']
20165061,사다코 대 카야코,98,일본,공포(호러),"['야마모토 미즈키', '타마시로 티나']","['Mizuki Yamamoto', 'Tina Tamashiro']","['', '']","['', '']","['20100603', '20100603']","['유니버설픽쳐스인터내셔널 코리아(유)', '유니버설픽쳐스인터내셔널 코리아(유)']","['Universal Pictures International Korea', 'Universal Pictures International Korea']","['배급사', '수입사']",['15세이상관람가']
20163301,비밀객잔의 결투,91,중국,"액션,어드벤처,드라마",[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['12세이상관람가']
20178862,더 마인즈 아이,87,미국,"SF,액션","['그레이엄 스키퍼', '로렌 애슐리 카터']","['Graham Skipper', 'Lauren Ashley Carter']","['', '']","['', '']","['20138975', '20138975']","['모비딕엔터테인먼트(주)', '모비딕엔터테인먼트(주)']","['', '']","['배급사', '수입사']",['청소년관람불가']
20168662,굶주린 여신: 양기흡수,64,일본,"멜로/로맨스,드라마",['스노하라 미키'],['Miki Sunohara'],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20164204,정사: 불륜의 맛 무삭제판,63,한국,"멜로/로맨스,드라마",[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20168232,친구 누나 일본판,57,한국,멜로/로맨스,[],[],[],[],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20166826,내 친구의 아내 2,84,한국,"멜로/로맨스,드라마",[],[],[],[],"['20140708', '20140708']","['(주)매니아22 ', '(주)매니아22 ']","['', '']","['제작사', '배급사']",['청소년관람불가']
20168233,내 남편의 친구,68,한국,멜로/로맨스,[],[],[],[],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20166984,위험한 유혹,110,미국,드라마,"['제임스 프랭코', '로건 마샬-그린', '대니 맥브라이드']","['James Franco', 'Logan Marshall-Green', 'Danny McBride']","['', '', '']","['', '', '']","['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['청소년관람불가']
20166764,블랙 로즈,83,러시아,"액션,스릴러,드라마","['알렉산더 네브스키', '크리스타나 로켄', '아드리안 폴', '로버트 다비', '로버트 마드리드', '마티아스 휴즈']","['Alexander Nevsky', 'Kristanna Loken', 'Adrian Paul', 'Robert Davi', 'Robert Madrid', 'Matthias Hues']","['', '', '', '', '', '']","['', '', '', '', '', '']","['20153968', '20153968']","['제인앤유', '제인앤유']","['', '']","['배급사', '수입사']",['청소년관람불가']
20168242,신 야쿠자,70,일본,"스릴러,액션",[],[],[],[],"['20139055', '20139055']","['퍼즐컷', '퍼즐컷']","['', '']","['배급사', '수입사']",['청소년관람불가']
20168227,마지막 사무라이,70,일본,액션,['하쿠류'],['Hakuryu'],[''],[''],"['20139055', '20139055']","['퍼즐컷', '퍼즐컷']","['', '']","['배급사', '수입사']",['청소년관람불가']
20167525,처제의 꿈-무삭제,89,한국,멜로/로맨스,['위지웅'],['WI Ji-woong'],[''],[''],"['20130184', '20130184']","['스마일컨텐츠', '스마일컨텐츠']","['', '']","['제작사', '배급사']",['청소년관람불가']
20168103,SM_음탕한 욕망,73,일본,멜로/로맨스,[],[],[],[],"['2016701', '2016701']","['(주)다날엔터테인먼트', '(주)다날엔터테인먼트']","['Danal Entertainment Co.Ltd', 'Danal Entertainment Co.Ltd']","['배급사', '수입사']",['청소년관람불가']
20168102,새아빠의 성노예,68,일본,멜로/로맨스,[],[],[],[],"['2016701', '2016701']","['(주)다날엔터테인먼트', '(주)다날엔터테인먼트']","['Danal Entertainment Co.Ltd', 'Danal Entertainment Co.Ltd']","['배급사', '수입사']",['청소년관람불가']
20167875,뇌색녀의 음란본색,72,일본,"멜로/로맨스,드라마",[],[],[],[],"['20142949', '20142949']","['(주)콘텐츠랩자박', '(주)콘텐츠랩자박']","['', '']","['배급사', '수입사']",['청소년관람불가']
20167764,완벽한 와이프: 낮저밤이,48,일본,멜로/로맨스,"['후지사키 루키노', '하마다 마나부']","['', 'Manabu Hamada']","['', '']","['', '']","['2016701', '2016701']","['(주)다날엔터테인먼트', '(주)다날엔터테인먼트']","['Danal Entertainment Co.Ltd', 'Danal Entertainment Co.Ltd']","['배급사', '수입사']",['청소년관람불가']
20165968,바람난 여자들 무삭제판,90,한국,멜로/로맨스,[],[],[],[],"['20154628', '20154628']","['(주)영화사 사계절', '(주)영화사 사계절']","['', '']","['제작사', '배급사']",['청소년관람불가']
20166197,내 아내의 언니,96,한국,멜로/로맨스,['이채담'],[''],[''],[''],"['20154628', '20154628']","['(주)영화사 사계절', '(주)영화사 사계절']","['', '']","['제작사', '배급사']",['청소년관람불가']
20090065,더 리더: 책 읽어주는 남자,123,미국,"드라마,멜로/로맨스,범죄,전쟁","['랄프 파인즈', '케이트 윈슬렛', '데이빗 크로스']","['Ralph Fiennes', 'Kate Winslet', 'David Kross']","['마이클', '한나', '어린 마이클']","['', '', '']","['20104368', '20157848', '20100869', '20100634']","['미라지 엔터프라이즈', '(주)노바미디어', '에스케이텔레콤(주)', '(주)누리픽쳐스']","['Mirage Enterprises', 'Nova Media', 'SK Telecom', 'NOORI PICTURES']","['제작사', '배급사', '배급사', '수입사']",['청소년관람불가']
20167784,음란 선비,80,한국,멜로/로맨스,['오주하'],[''],[''],[''],"['20138995', '20138995']","['(주)에이블엔터테인먼트', '(주)에이블엔터테인먼트']","['ABLE ENTERTAINMENT', 'ABLE ENTERTAINMENT']","['제작사', '배급사']",['청소년관람불가']
20165946,지티에이,94,미국,"액션,드라마,범죄",['대니 트레조'],['Danny Trejo'],[''],[''],"['20161481', '20161481']","['주식회사 레드아이스', '주식회사 레드아이스']","['Redice Inc.', 'Redice Inc.']","['배급사', '수입사']",['청소년관람불가']
20167286,형의 여자,86,한국,"멜로/로맨스,드라마","['시나토 루리', '메구리', '최민호']","['Ruri Shinato', 'Meguri', '']","['', '', '']","['', '', '']","['20162141', '20162141']","['(유)쏘아필름', '(유)쏘아필름']","['', '']","['제작사', '배급사']",['청소년관람불가']
20166988,젊은 새엄마,61,한국,멜로/로맨스,['세이나 아리사'],['Arisa Seina'],[''],[''],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20165503,분노의 건샷,89,미국,"범죄,스릴러",[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['15세이상관람가']
20164173,스캔들,72,한국,"멜로/로맨스,드라마",[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20165724,친구애인,52,한국,멜로/로맨스,[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20166403,섹스가 다이어트에 미치는 영향,90,한국,"멜로/로맨스,코미디",['최지웅'],[''],['서영규'],[''],"['20154968', '20154968']","['(주)로드하우스', '(주)로드하우스']","['', '']","['제작사', '배급사']",['청소년관람불가']
20164607,헬릭스,95,캐나다,"SF,미스터리,액션","['로버트 L. 던컨', '데이비드 스튜어트']","['Robert L. Duncan', 'David Stuart']","['', '']","['', '']","['20161481', '20161481']","['주식회사 레드아이스', '주식회사 레드아이스']","['Redice Inc.', 'Redice Inc.']","['배급사', '수입사']",['12세이상관람가']
20167543,엑소시즘 2017,85,미국,공포(호러),"['사라 말라쿨 레인', '지저스 게바라', '스티브 행크스']","['Sara Malakul Lane', 'Jesus Guevara', 'Steve Hanks']","['', '', '']","['', '', '']","['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['청소년관람불가']
20160182,미결처리반 Q,96,덴마크,"범죄,미스터리","['니꼴라이 리 카스', '파레스 파레스', '소렌 필마르크', '미켈 보엘 폴스라르', '소냐 리히터', '에릭 에릭슨', '클라에스 리웅마르크']","['Nikolaj Lie Kaas', 'Fares Fares', 'Soren Pilmark', 'Mikkel Boe Folsgaard', 'Sonja Richter', 'Eric Ericson', 'Claes Ljungmark']","['', '', '', '', '', '', '']","['', '', '', '', '', '', '']","['20142968', '20142968']","['(주)콘텐츠판다', '(주)콘텐츠판다']","['CONTENTS PANDA', 'CONTENTS PANDA']","['배급사', '수입사']",['15세이상관람가']
20165645,F컵 거유녀의 이중 생활: 매춘,66,일본,멜로/로맨스,['타키가와 레미'],[''],[''],[''],"['2016701', '2016701']","['(주)다날엔터테인먼트', '(주)다날엔터테인먼트']","['Danal Entertainment Co.Ltd', 'Danal Entertainment Co.Ltd']","['배급사', '수입사']",['청소년관람불가']
20164502,킥복서 리턴즈,90,미국,액션,"['데이브 바티스타', '알랭 머시', '장 끌로드 반담', '지나 카라노', '사라 말라쿨 레인', '다렌 샤라비', 'T.J. 스톰']","['Dave Bautista', 'Alain Moussi', 'Jean-Claude Van Damme', 'Gina Carano', 'Sara Malakul Lane', 'Darren Shahlavi', 'T.J. Storm']","['통 포 역', '슬론 역', '듀란드 역', '마르시아 역', '', '', '']","['', '', '', '', '', '', '']","['20100634', '20100634']","['(주)누리픽쳐스', '(주)누리픽쳐스']","['NOORI PICTURES', 'NOORI PICTURES']","['배급사', '수입사']",['15세이상관람가']
20164565,캐빈 피버: 블러디 홀리데이,98,미국,"공포(호러),스릴러,미스터리","['게이지 골라이트리', '사무엘 데이비스']","['Gage Golightly', 'Samuel Davis']","['', '']","['', '']","['20137056', '20141208']","['(주)수키픽쳐스', '영화사 새사람']","['', '']","['배급사', '수입사']",['청소년관람불가']
20164203,정사: 불륜의 맛,58,한국,"멜로/로맨스,드라마",[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20163703,전망 좋은 집 3,92,한국,"멜로/로맨스,드라마",[],[],[],[],"['20141397', '20141397']","['영화사 인연', '영화사 인연']","['karma pictures', 'karma pictures']","['제작사', '배급사']",['청소년관람불가']
20165663,발정난 여형사의 위험한 수사,70,일본,멜로/로맨스,"['토모다 아야카', '쿠리바야시 리리']","['Ayaka Tomoda', 'Riri Kuribayashi']","['', '']","['', '']","['2016701', '2016701']","['(주)다날엔터테인먼트', '(주)다날엔터테인먼트']","['Danal Entertainment Co.Ltd', 'Danal Entertainment Co.Ltd']","['배급사', '수입사']",['청소년관람불가']
20165964,친구아빠,60,한국,멜로/로맨스,[],[],[],[],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20162602,이스마엘,111,스페인,드라마,"['마리오 카사스', '세르지 로페즈', '벨렌 루에다']","['Mario Casas', 'Sergi Lopez', 'Belen Rueda']","['', '', '']","['', '', '']","['20158008', '20158008']","['(주)모멘텀엔터테인먼트', '(주)모멘텀엔터테인먼트']","['Momentum Entertainment Co., LTD', 'Momentum Entertainment Co., LTD']","['배급사', '수입사']",['12세이상관람가']
20165983,선배의 여자친구,59,한국,멜로/로맨스,[],[],[],[],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20165089,사자왕: 거대 전쟁의 시작,96,미국,"액션,드라마,어드벤처,전쟁","['그렉 챈들러 매니스', '데비 로천']","['Greg Chandler Maness', 'Debbie Rochon']","['', '']","['', '']","['20112175', '20112175']","['(주)소나무픽쳐스', '(주)소나무픽쳐스']","['Sonamu Pictures', 'Sonamu Pictures']","['배급사', '수입사']",['15세이상관람가']
20166130,내 학생의 엄마,80,한국,멜로/로맨스,"['김왕용', '성민아', '유종해', '태성']","['', '', '', '']","['', '', '경비원', '현주남편']","['', '', '', '']","['20154628', '20154628']","['(주)영화사 사계절', '(주)영화사 사계절']","['', '']","['제작사', '배급사']",['청소년관람불가']
20021261,타임 체인저,97,미국,SF,"['D. 데이빗 모린', '가빈 맥레오드', '할 린덴', '제니퍼 오닐', '폴 로드리게즈', '리차드 리엘', '에반 엘링슨']","['D. David Morin', 'Gavin MacLeod', 'Hal Linden', ""Jennifer O'Neill"", 'Paul Rodriguez', 'Richard Riehle', 'Evan Ellingson']","['', '', '', '', '', '', '']","['', '', '', '', '', '', '']","['20139220', '20139220']","['(주)시네마리퍼블릭', '(주)시네마리퍼블릭']","['', '']","['배급사', '수입사']",['12세이상관람가']
20030316,반지의 제왕 : 왕의 귀환,262,미국,"판타지,어드벤처","['비고 모텐슨', '일라이저 우드', '리브 타일러', '칼 어번', '이안 맥켈런']","['Viggo Mortensen', 'Elijah Wood', 'Liv Tyler', 'Karl Urban', 'Ian McKellen']","['', '', '', '에오메르', '']","['', '', '', '', '']","['20100109', '20100947']","['씨제이엔터테인먼트', '(주)태원엔터테인먼트']","['CJ Entertainment', 'TAEWON ENTERTAINMENT']","['배급사', '수입사']",['12세관람가']
20167803,잃어버린 지구 속으로,86,미국,"어드벤처,액션,SF","['그레그 에비건', '데디 파이퍼']","['Greg Evigan', 'Dedee Pfeiffer']","['', '']","['', '']","['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['12세이상관람가']
20167957,이너데몬스,83,미국,"공포(호러),미스터리,스릴러","['라라 보스버그', '모건 맥클레렌']","['Lara Vosburgh', 'Morgan McClellan']","['', '']","['', '']","['20100355', '20100355']","['주식회사 루믹스미디어', '주식회사 루믹스미디어']","['Lumixmedia Inc.', 'Lumixmedia Inc.']","['배급사', '수입사']",['청소년관람불가']
20167923,스크림 더 데빌,98,미국,"미스터리,스릴러","['샤리 샤턱', '에릭 에트버리']","['Shari Shattuck', 'Eric Etebari']","['', '']","['', '']","['20100355', '20100355']","['주식회사 루믹스미디어', '주식회사 루믹스미디어']","['Lumixmedia Inc.', 'Lumixmedia Inc.']","['배급사', '수입사']",['청소년관람불가']
