movieCd,movieNm,showTm,nations,genre,actors,actors_en,cast,cast_en,companyCd,companyNm,companyNmEn,companyPartNm,watchGradeNm
20090863,C+ 탐정,109,홍콩,"드라마,스릴러","['곽부성', '요계지']","['Aaron Kwok', 'Kai Chi Liu']","['아탐 ', '풍택 ']","['', '']","['20101095', '20101095']","['실버스푼', '실버스푼']","['', '']","['배급사', '수입사']",['15세이상관람가']
20100013,바비,116,미국,드라마,"['안소니 홉킨스', '데미 무어', '샤론 스톤', '해리 벨라폰테', '닉 캐논', '조이 브라이언트', '에밀리오 에스테베즈', '로렌스 피쉬번', '애쉬튼 커처', '샤이아 라보프', '윌리엄 H. 머시', '일라이저 우드']","['Anthony Hopkins', 'Demi Moore', 'Sharon Stone', 'Harry Belafonte', 'Nick Cannon', 'Joy Bryant', 'Emilio Estevez', 'Laurence Fishburne', 'Ashton Kutcher', 'Shia LaBeouf', 'William H. Macy', 'Elijah Wood']","['존', '버지니아 ', '미리암 에버스', '넬슨 ', '드웨인 ', '패트리시아 ', '팀 폴론', '에드워드 로빈슨', '피셔 ', '쿠퍼 ', '폴', '윌리엄 ']","['', '', '', '', '', '', '', '', '', '', '', '']","['20101337', '20101135', '20063099']","['더 웨인스테인 컴퍼니', '주식회사 마운틴픽쳐스', '(주)케이알씨지']","['The Weinstein Company LLC', 'Mountain Pictures Co.,Ltd', 'KRCG']","['제작사', '배급사', '수입사']",['15세이상관람가']
20090528,페임,106,미국,"코미디,드라마,뮤지컬,멜로/로맨스","['케이 파나베이커', '애셔 북', '월터 페레즈']","['Kay Panabaker', 'Asher Book', 'Walter Perez']","['제니 게리슨', '마르코 ', '빅터 타버라스']","['', '', '']","['20104223', '20100520', '20100634']","['레이크쇼어 엔터테인먼트', '롯데쇼핑㈜롯데엔터테인먼트', '(주)누리픽쳐스']","['Lakeshore Entertainment', 'Lotte shopping Lotte Entertainment Co.,Ltd', 'NOORI PICTURES']","['제작사', '배급사', '수입사']",['12세이상관람가']
20090782,하우 투 비,85,영국,"코미디,드라마","['로버트 패틴슨', '레베카 피전']","['Robert Pattinson', 'Rebecca Pidgeon']","['아트', '어머니']","['', '']","['20112094', '20101095', '20101102']","['하우투비 필름', '실버스푼', '오드']","['How To Be Films', '', 'AUD']","['제작사', '배급사', '수입사']",['12세이상관람가']
20070462,내니 다이어리,104,미국,"코미디,드라마","['스칼렛 요한슨', '로라 린니']","['Scarlett Johansson', 'Laura Linney']","['애니 브래독', '미세스 X']","['', '']","['20111653', '20100377']","['(주)프라임엔터테인먼트', '(주)유레카픽쳐스 ']","['Prime Entertainment', '']","['배급사', '수입사']",['12세이상관람가']
19810014,두아들,90,한국,드라마,"['김지영', '안소영', '현석', '조미령', '이덕화']","['KIM Ji-young', '', 'HYEON Seok', 'JO Mi-ryeong', 'LEE Duk-Hwa']","['', '', '', '', '']","['', '', '', '', '']",['20010158'],['대양필름(주)'],[''],['제작사'],['국민학생관람불가']
20090639,셉템버 이슈,90,미국,다큐멘터리,['안나 윈투어'],['Anna Wintour'],[''],[''],"['20112102', '20103809', '20103809']","['에이엔이 인디필름', '(주)미로비젼', '(주)미로비젼']","['A&E IndieFilms', 'Mirovision Inc. ', 'Mirovision Inc. ']","['제작사', '배급사', '수입사']",['전체관람가']
20090925,리키,89,프랑스,"코미디,판타지,미스터리,멜로/로맨스","['알렉산드라 라미', '세르지 로페즈', '멜루신 매이얀스']","['Alexandra Lamy', 'Sergi Lopez', '']","['케이티', '파코', '리사']","['', '', '']","['20112106', '20100109', '20100349']","['유로와이드 필름', '씨제이엔터테인먼트', '㈜세종커뮤니케이션스']","['EUROWIDE FILM PRODUCTION ', 'CJ Entertainment', 'Sejong Communications']","['제작사', '배급사', '수입사']",['12세이상관람가']
20090937,동쪽의 에덴 극장판 ① 더 킹오브 에덴,82,일본,"애니메이션,미스터리","['사이토 아야카', '하야미 사오리', '에구치 타쿠야']","['Ayaka Saito', 'Saori Hayami', 'Takuya Eguchi']","['쿠즈하라 미쿠루 목소리', '모리미 사키', '오오스기 사토시']","['', '', '']","['20101897', '20104508', '20062925', '20062925']","['아스믹에이스엔터테인먼트', '프로덕션 I.G.', '애니박스 엔터테인먼트', '애니박스 엔터테인먼트']","['Asmik Ace Entertainment', 'Production I.G.', '', '']","['제작사', '제작사', '배급사', '수입사']",['전체관람가']
20110171,마오의 라스트 댄서,107,호주,드라마,['츠 차오'],['Chi Cao'],"['리 춘신, 성인']",[''],['20101094'],['(주)에스비에스콘텐츠허브'],['SBS Contents Hub'],['배급사'],['전체관람가']
20113822,원스 어게인,88,미국,"드라마,다큐멘터리","['글렌 하사드', '마르케타 이글로바']","['Glen Hansard', 'Marketa Irglova']","['', '']","['', '']","['20100631', '20100631']","['(주)영화사 진진', '(주)영화사 진진']","['JINJIN Pictures', 'JINJIN Pictures']","['배급사', '수입사']",['12세이상관람가']
20124126,미스터 나이스,121,영국,"코미디,드라마","['리스 이판', '클로에 세비니']","['Rhys Ifans', 'Chloe Sevigny']","['하워드 막스 ', '주디 막스 ']","['', '']","['20101135', '20101135']","['주식회사 마운틴픽쳐스', '주식회사 마운틴픽쳐스']","['Mountain Pictures Co.,Ltd', 'Mountain Pictures Co.,Ltd']","['배급사', '수입사']",['청소년관람불가']
20078827,덴 쉬 파운드 미,100,미국,"코미디,드라마,멜로/로맨스","['헬렌 헌트', '콜린 퍼스', '베트 미들러']","['Helen Hunt', 'Colin Firth', 'Bette Midler']","['', '', '']","['', '', '']","['20114813', '20100209']","['(주)영화사 조제', '(주)스폰지이엔티']","['Film JoseE ', 'Sponge Ent. Inc.']","['배급사', '수입사']",['청소년관람불가']
20081696,잃어버린 세계를 찾아서,92,미국,"SF,어드벤처,가족,액션","['브렌든 프레이저', '조쉬 허처슨']","['Brendan Fraser', 'Josh Hutcherson']","['', '']","['', '']","['20100520', '20100947']","['롯데쇼핑㈜롯데엔터테인먼트', '(주)태원엔터테인먼트']","['Lotte shopping Lotte Entertainment Co.,Ltd', 'TAEWON ENTERTAINMENT']","['배급사', '수입사']",['전체관람가']
20100098,디어 존,107,미국,"드라마,멜로/로맨스,전쟁","['채닝 테이텀', '아만다 사이프리드']","['Channing Tatum', 'Amanda Seyfried']","['존 타이리', '사바나 커티스']","['', '']","['20112126', '20063190', '20101104']","['릴레티비티 미디어', '(주)화앤담이엔티', '(주)나이너스엔터테인먼트']","['Relativity Media', 'Hwa&Dam Ent.', '9ers Entertainment']","['제작사', '배급사', '수입사']",['12세이상관람가']
20100138,레이징 피닉스,113,태국,"액션,멜로/로맨스",['지자 야닌'],['JeeJa Yanin'],['데유'],[''],"['20112128', '20050039', '20050039']","['Baa-Ram-Ewe', '(주)디지탈케이아이엔', '(주)디지탈케이아이엔']","['Baa-Ram-Ewe', '', '']","['제작사', '배급사', '수입사']",['15세이상관람가']
20100116,솔로몬 케인,104,프랑스,"액션,어드벤처,판타지","['제임스 퓨어포이', '레이첼 허드-우드', '막스 본 시도우']","['James Purefoy', 'Rachel Hurd-Wood', 'Max Von Sydow']","['솔로몬 케인', '메레디스 ', '조시아 케인']","['', '', '']","['20112132', '20063190', '20062983']","['다비스 필름', '(주)화앤담이엔티', '(주)영화사 이슈']","['Davis-Films', 'Hwa&Dam Ent.', '']","['제작사', '배급사', '수입사']",['청소년관람불가']
20100029,사랑은 언제나 진행중,93,미국,"코미디,멜로/로맨스","['캐서린 제타-존스', '저스틴 바사']","['Catherine Zeta-Jones ', 'Justin Bartha, Justin Lee Bartha']","['샌디 ', '아람 핑클스타인']","['', '']","['20112131', '20100844', '20100419', '20100835']","['필름 디파트먼트', '(주)시너지하우스 (시너지)', '데이지엔터테인먼트', '(주)토마스엔터프라이즈']","['FILM DEPARTMENT, THE', 'Cinergy', 'Daisy Entertainment ', 'Thomas Enterprise']","['제작사', '배급사', '수입사', '수입사']",['15세이상관람가']
20100142,크레이지,100,미국,"공포(호러),SF,스릴러","['티모시 올리펀트', '라다 미첼', '조 앤더슨', '다니엘 파나베이커']","['Timothy Olyphant', 'Radha Mitchell', 'Joe Anderson', 'Danielle Panabaker']","['보안관, 데이빗 더튼', '의사, 쥬디 더튼', '부보안관, 러셀 크랭크', '베카 달링, 의료센터 간호사']","['', '', '', '']","['20112141', '20100932', '20100419']","['오버츄어 필름', '(주)넥스트엔터테인먼트월드(NEW)', '데이지엔터테인먼트']","['OVERTURE FILMS', 'Next Entertainment World', 'Daisy Entertainment ']","['제작사', '배급사', '수입사']",['청소년관람불가']
20090587,시스터 스마일,124,벨기에,드라마,['세실 드 프랑스'],['Cecile De France'],['자닌 데케르'],[''],"['20102413', '20112164', '20101083', '20101083']","['까날 플러스', '티피에스 스타', '우성엔터테인먼트', '우성엔터테인먼트']","['Canal+', 'TPS Star', 'Woo Sung Entertainment', 'Woo Sung Entertainment']","['제작사', '제작사', '배급사', '수입사']",['12세이상관람가']
20113876,핑거프린트,95,미국,"공포(호러),미스터리,스릴러","['레아 파이피스', '크리스틴 카밸라리']","['Leah Pipes', 'Kristin Cavallari']","['멜라니 ', '크리스털 ']","['', '']","['20112147', '20100084', '20100084']","['그레이마크', '㈜코리아스크린', '㈜코리아스크린']","['Graymark Productions', 'Korea Screen Inc.', 'Korea Screen Inc.']","['제작사', '배급사', '수입사']",['청소년관람불가']
20090641,예스맨 프로젝트,86,프랑스,다큐멘터리,"['앤디 비츨바움', '마이크 보난노', '레지 와츠']","['Andy Bichlbaum', 'Mike Bonanno', 'Reggie Watts']","['', '', '']","['', '', '']","['20112137', '20112136', '20112135', '20103148', '20112134', '20112133', '20100888', '20063040']","['아르떼 프랑스', 'Article Z', 'Renegade Pictures', '채널4텔레비젼 코포레인션', 'Britdoc Foundation', 'Charny/Bachrach Entertainment', '(주)영화사구안', '마이미디어']","['Arte France', 'Article Z', 'Renegade Pictures', 'Channel 4 Television Corporation', 'Britdoc Foundation', 'Charny/Bachrach Entertainment', '', '']","['제작사', '제작사', '제작사', '제작사', '제작사', '제작사', '배급사', '수입사']",['12세이상관람가']
20100143,일라이,117,미국,"액션,어드벤처,드라마,스릴러,서부극(웨스턴)","['덴젤 워싱턴', '게리 올드만']","['Denzel Washington ', 'Gary Oldman']","['일라이 ', '카네기 ']","['', '']","['20101669', '20100103', '20100354', '20100813']","['알콘엔터테인먼트', '(주)쇼박스', '㈜케이디미디어', '원더월드 스튜디오']","['Alcon Entertainment', 'Showbox Corp', 'KD Media', 'Wonderworld Studios Inc']","['제작사', '배급사', '수입사', '제작서비스-시각효과/특수효과']",['15세이상관람가']
20100101,프롬 파리 위드 러브,94,프랑스,"액션,스릴러,범죄","['존 트라볼타', '조나단 리스 마이어스']","['John Travolta', 'Jonathan Rhys Meyers']","['왁스 ', '제임스/ 리차드 ']","['', '']","['20103795', '20100354', '20100354']","['유로파 Corp.', '㈜케이디미디어', '㈜케이디미디어']","['Company:Europa Corp.', 'KD Media', 'KD Media']","['제작사', '배급사', '수입사']",['청소년관람불가']
20100362,킬러 인사이드 미,103,미국,"범죄,드라마,스릴러","['케이시 애플렉', '케이트 허드슨', '제시카 알바', '빌 풀만', '사이먼 베이커']","['Casey Affleck', 'Kate Hudson', 'Jessica Alba', 'Bill Pullman', 'Simon Baker']","['루', '에이미 ', '조이스', '', '']","['', '', '', '', '']","['20112197', '20111653', '20101138']","['히어로 엔터테인먼트', '(주)프라임엔터테인먼트', '(주)새인컴퍼니']","['Hero Entertainment', 'Prime Entertainment', 'SANE COMPANY Inc.']","['제작사', '배급사', '수입사']",['청소년관람불가']
19810075,쇼군,155,미국,"드라마,사극,액션,어드벤처",['알란 바델'],['Alan Badel'],[''],[''],[],[],[],[],['연소자관람불가']
20100729,크랙,104,영국,"드라마,멜로/로맨스,스릴러",['에바 그린'],['Eva Green '],['미스 G'],[''],"['20101231', '20101135', '20100835']","['스캇 프리 프로덕션', '주식회사 마운틴픽쳐스', '(주)토마스엔터프라이즈']","['Scott Free Productions', 'Mountain Pictures Co.,Ltd', 'Thomas Enterprise']","['제작사', '배급사', '수입사']",['청소년관람불가']
19820087,어둠의 딸들,96,한국,드라마,"['김문희', '진수경', '윤영애', '김지영']","['KIM Mun-hui ', 'JIN Su-gyeong', '', 'KIM Ji-young']","['', '', '', '']","['', '', '', '']",['20010158'],['대양필름(주)'],[''],['제작사'],['연소자관람불가']
19820081,대학얄개,92,한국,드라마,"['강주희', '전영록', '이덕화', '김정선', '김보연']","['GANG Ju-hui', 'Jeon Young-rok ', 'LEE Duk-Hwa', 'Kim Jeong-seon', 'KIM Bo-yeon']","['', '', '', '', '주제가']","['', '', '', '', '']",['20101843'],['(주)동협상사'],[''],['제작사'],['국민학생관람불가']
20100763,디센트: Part 2,93,영국,"공포(호러),스릴러,어드벤처","['슈어나 맥도널드', '나탈리 잭슨 멘도자', '크리스틴 커밍스', '개반 오헐리히', '더글라스 홋지', '조쉬 콜', '사스키아 멀더', '알렉스 레이드', '노라-제인 눈', '마이안나 버링']","['Shauna MacDonald', 'Natalie Jackson Mendoza', 'Krysten Cummings', ""Gavan O'Herlihy"", 'Douglas Hodge', 'Josh Cole', 'Saskia Mulder', 'Alex Reid', 'Nora-Jane Noone ', 'MyAnna Buring']","['사라 카터', '주노 카플란', '엘렌 리오스', '베인스 ', '댄 셰퍼드', '린치 ', '레베카 ', '베스 ', '홀리 ', '샘']","['', '', '', '', '', '', '', '', '', '']","['20112216', '20100520', '20100419']","['셀라도르', '롯데쇼핑㈜롯데엔터테인먼트', '데이지엔터테인먼트']","['Celador Films', 'Lotte shopping Lotte Entertainment Co.,Ltd', 'Daisy Entertainment ']","['제작사', '배급사', '수입사']",['청소년관람불가']
20100764,엑스페리먼트,95,미국,"드라마,스릴러","['애드리언 브로디', '포레스트 휘테커', '캠 지갠뎃']","['Adrien Brody', 'Forest Whitaker', 'Cam Gigandet']","['트래비스 ', '배리스 ', '채즈 ']","['', '', '']","['20112117', '20101138', '20101138']","['인페르노 디스트리뷰션', '(주)새인컴퍼니', '(주)새인컴퍼니']","['Inferno Distribution', 'SANE COMPANY Inc.', 'SANE COMPANY Inc.']","['제작사', '배급사', '수입사']",['15세이상관람가']
20100728,테이킹 우드스탁,120,미국,"코미디,드라마","['드미트리 마틴', '에밀 허쉬', '이멜다 스턴톤', '에드워드 히버트', '헨리 굿맨']","['Demetri Martin', 'Emile Hirsch', 'Imelda Staunton', 'Edward Hibbert', 'Henry Goodman']","['엘리엇 타이버', '빌리 ', '소니아 티치버그', '영국인 신사', '제이크 티치버그']","['', '', '', '', '']","['20103649', '20100888', '20100419']","['포커스피쳐스', '(주)영화사구안', '데이지엔터테인먼트']","['Focus Features', '', 'Daisy Entertainment ']","['제작사', '배급사', '수입사']",['청소년관람불가']
20100816,피라냐,88,미국,"액션,공포(호러),스릴러","['엘리자베스 슈', '제시카 스자르', '제리 오코넬', '아담 스콧', '빙 라메스']","['Elisabeth Shue', 'Jessica Szohr', ""Jerry O'Connell"", 'Adam Scott', 'Ving Rhames']","['줄리 ', '', '데릭 ', '노박 ', '보안관 ']","['', '', '', '', '']","['20112224', '20100869', '20100634']","['아톰셰어 엔터테인먼트', '에스케이텔레콤(주)', '(주)누리픽쳐스']","['ATMOSPHERE ENTERTAINMENT MM', 'SK Telecom', 'NOORI PICTURES']","['제작사', '배급사', '수입사']",['청소년관람불가']
20100823,라임라이프,95,미국,"코미디,드라마","['알렉 볼드윈', '신시아 닉슨', '티모시 허튼', '로리 컬킨', '엠마 로버츠', '질 헤네시', '키에란 컬킨']","['Alec Baldwin', 'Cynthia Nixon', 'Timothy Hutton', 'Rory Culkin', 'Emma Roberts', 'Jill Hennessy', 'Kieran Culkin']","['미키 바틀', '멜리사 브래그', '찰리 브래그', '스캇 바틀', '아드리아나 브래그', '브렌다 바틀 ', '지미 바틀']","['', '', '', '', '', '', '']","['20112226', '20112227', '20112228', '20111817', '20100892', '20100892']","['마티니', '카파 데피나', '바레트', '엘도라도 픽쳐스', '프리비젼엔터테인먼트', '프리비젼엔터테인먼트']","['A Martini Bros. Production', 'Cappa Defina Productions', 'Bartlett Films', 'El Dorado Pictures', 'Prevision Entertainment', 'Prevision Entertainment']","['제작사', '제작사', '제작사', '제작사', '배급사', '수입사']",['청소년관람불가']
20100978,스케이트 오어 다이,90,프랑스,"액션,드라마","['미키 마윗', '이드리스 디옵']","['Mickey Mahut', 'Idriss Diop']","['제롬 ', '벤자민 ']","['', '']","['20102413', '20112127', '20104447', '20111953', '20112250', '20100285', '20100285']","['까날 플러스', '시네시네마', '오를리 필름즈', 'Pathe Cinema', '소스 필름', '판씨네마(주)', '판씨네마(주)']","['Canal+', 'CineCinema ', 'Orly Films', 'Pathe Cinema', 'Source Films', 'Pancinema Corp.', 'Pancinema Corp.']","['제작사', '제작사', '제작사', '제작사', '제작사', '배급사', '수입사']",['청소년관람불가']
20101008,레드,111,미국,액션,"['브루스 윌리스', '모건 프리먼', '존 말코비치', '메리-루이스 파커', '헬렌 미렌', '칼 어번']","['Bruce Willis', 'Morgan Freeman', 'John Malkovich', 'Mary-Louise Parker', 'Helen Mirren', 'Karl Urban']","['프랭크 모스', '조 매디슨', '마빈 보그스', '사라', '빅토리아 ', '윌리엄 쿠퍼']","['', '', '', '', '', '']","['20101294', '20063190', '20101104']","['서미트 엔터티인먼트', '(주)화앤담이엔티', '(주)나이너스엔터테인먼트']","['Summit Entertainment', 'Hwa&Dam Ent.', '9ers Entertainment']","['제작사', '배급사', '수입사']",['15세이상관람가']
20101017,노라 없는 5일,91,멕시코,드라마,"['페르난도 루한', '아리 브리크맨', '안젤리나 페라에즈', '막스 켈로우', '베로니카 랑헤르', '엔리크 아레올라', '실비아 마리스칼']","['Fernando Lujan', ' Ari Brickman', 'Angelina Pelaez', 'Max Kerlow', 'Veronica Langer', 'Enrique Arreola', 'Silvia Mariscal']","['호세 쿠르츠', '루벤 쿠르츠', '파비아나 ', '랍비 하코위츠', '레아 쿠르츠', '모이세스 ', '노라 쿠르츠']","['', '', '', '', '', '', '']","['20112246', '20100892', '20100892']","['카세로라 필름', '프리비젼엔터테인먼트', '프리비젼엔터테인먼트']","['CACEROLA FILMS', 'Prevision Entertainment', 'Prevision Entertainment']","['제작사', '배급사', '수입사']",['15세이상관람가']
20101140,라스트 엑소시즘,86,미국,"공포(호러),스릴러","['패트릭 파비언', '애슐리 벨', '아이리스 바']","['Patrick Fabian', 'Ashley Bell', 'Iris Bahr']","['코튼 마커스', '넬 스위처', '아이리스 레이슨']","['', '', '']","['20112283', '20100844', '20063296']","['스트라이크엔터테인먼트', '(주)시너지하우스 (시너지)', '코리아 코어 컨텐츠']","['Strike Entertainment', 'Cinergy', '']","['제작사', '배급사', '수입사']",['15세이상관람가']
20101133,스카이 라인,93,미국,"액션,스릴러,SF","['에릭 벌포', '스카티 톰슨', '토니 블랙', '브리타니 다니엘', '크리스탈 리드', '닐 홉킨스', '데이빗 제야스']","['Eric Balfour', 'Scottie Thompson', 'Tony Black', 'Brittany Daniel', 'Crystal Reed', 'Neil Hopkins', 'David Zayas']","['제로드', '일레인 ', '데렉 ', '캔디스', '데니스 ', '레이', '올리버 ']","['', '', '', '', '', '', '']","['20112271', '20063190', '20100084']","['블랙먼데이필름서비스', '(주)화앤담이엔티', '㈜코리아스크린']","['BLACK MONDAY FILM SERVICES', 'Hwa&Dam Ent.', 'Korea Screen Inc.']","['제작사', '배급사', '수입사']",['12세이상관람가']
20101011,쏘우 3D,89,미국,공포(호러),"['토빈 벨', '코스타스 맨다이어', '벳시 러셀', '캐리 엘위스']","['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Cary Elwes']","['직쏘 / 존', '호프만', '질', '닥터 고든']","['', '', '', '']","['20112270', '20100354', '20112222']","['어비거보트', '㈜케이디미디어', '코리아스토리']","['A BIGGER BOAT', 'KD Media', '']","['제작사', '배급사', '수입사']",['청소년관람불가']
20101071,아메리칸,105,미국,"범죄,드라마",['조지 클루니'],['George Clooney'],['잭/애드워드'],[''],"['20103649', '20112294', '20112295', '20100479', '20100209']","['포커스피쳐스', '스모크하우스', '디스이즈댓프로덕션', '(주)화천공사', '(주)스폰지이엔티']","['Focus Features', 'Smoke House', 'This is That Productions', '', 'Sponge Ent. Inc.']","['제작사', '제작사', '제작사', '배급사', '수입사']",['청소년관람불가']
20101348,새미의 어드벤쳐,85,벨기에,"애니메이션,어드벤처","['멜라니 그리피스', '이사벨 퍼만', '유리 로웬탈', '대성', '최설리(설리)', '윤형빈']","['Melanie Griffith', 'Isabelle Fuhrman', 'Yuri Lowenthal', 'DAE Sung', '', '']","['스노우', '해칠링 셀리', '새미', '새미', '셸리 ', '레이 ']","['', '', '', '', '', '']","['20112275', '20100109', '20100419']","['엔웨이브필름', '씨제이엔터테인먼트', '데이지엔터테인먼트']","['nWave Pictures', 'CJ Entertainment', 'Daisy Entertainment ']","['제작사', '배급사', '수입사']",['전체관람가']
