movieCd,movieNm,showTm,nations,genre,actors,actors_en,cast,cast_en,companyCd,companyNm,companyNmEn,companyPartNm,watchGradeNm
20153922,저 하늘에도 슬픔이,105,한국,드라마,"['김천만', '신영균', '장민호']","['KIM Cheon-man ', 'SHIN Young-kyun', 'JANG Min-ho']","['', '', '']","['', '', '']",['20100951'],['신필름'],[''],['제작사'],['전체관람가']
20164721,미녀와 야수,129,미국,"멜로/로맨스,판타지,뮤지컬","['엠마 왓슨', '댄 스티븐스', '루크 에반스', '이완 맥그리거', '이안 맥켈런', '엠마 톰슨', '구구 바샤-로', '케빈 클라인', '스탠리 투치']","['Emma Watson', 'Dan Stevens', 'Luke Evans', 'Ewan McGregor', 'Ian McKellen', 'Emma Thompson', 'Gugu Mbatha-Raw', 'Kevin Kline', 'Stanley Tucci']","['', '', '', '', '', '', '', '', '']","['', '', '', '', '', '', '', '', '']","['20161801', '20161801']","['월트디즈니컴퍼니코리아 유한책임회사', '월트디즈니컴퍼니코리아 유한책임회사']","['The Walt Disney Company Korea', 'The Walt Disney Company Korea']","['배급사', '수입사']","['전체관람가', '전체관람가']"
19780094,토요일 밤의 열기,105,미국,"드라마,멜로/로맨스,뮤지컬","['존 트라볼타', '카렌 린 고니', '배리 밀러']","['John Travolta', 'Karen Lynn Gorney', 'Barry Miller']","['', '', '']","['', '', '']","['20104469', '20100478']","['파라마운트 픽쳐스', '합동영화(주)']","['Paramount Pictures', '']","['제작사', '수입사']",['청소년관람불가']
19830134,플래시 댄스,96,미국,"드라마,멜로/로맨스,뮤지컬","['마이클 누리', '카일 T. 헤프너', '제니퍼 빌즈']","['Michael Nouri', 'Kyle T. Heffner', 'Jennifer Beals']","['', '', '']","['', '', '']","['20104500', '20104460']","['폴리그램 필름드 엔터테인먼트', '퍼시픽 쇼어 픽쳐스']","['PolyGram Filmed Entertainment', 'Pacific Shore Pictures']","['제작사', '제작사']",['연소자관람불가']
20179985,코코,126,미국,애니메이션,"['가엘 가르시아 베르날', '앤서니 곤잘레스', '벤자민 브랫']","['Gael Garcia Bernal', 'Anthony Gonzalez', 'Benjamin Bratt']","['', '', '']","['', '', '']","['20161801', '20161801']","['월트디즈니컴퍼니코리아 유한책임회사', '월트디즈니컴퍼니코리아 유한책임회사']","['The Walt Disney Company Korea', 'The Walt Disney Company Korea']","['배급사', '수입사']",['전체관람가']
20167644,발레리나,89,프랑스,"애니메이션,어드벤처,가족,뮤지컬","['엘르 패닝', '데인 드한']","['Elle Fanning', 'Dane DeHaan']","['', '']","['', '']","['20100285', '20100285']","['판씨네마(주)', '판씨네마(주)']","['Pancinema Corp.', 'Pancinema Corp.']","['배급사', '수입사']","['전체관람가', '전체관람가']"
20186182,편의점 섹스:세워드려요,53,일본,"멜로/로맨스,드라마",['아키라 에리'],[''],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20180782,착한 형수 3,81,한국,멜로/로맨스,[],[],[],[],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20186068,저주의 시작,83,미국,"스릴러,드라마",['시에나 길로리'],['Sienna Guillory'],[''],[''],"['20139195', '20139195']","['(주)티에스앤컴퍼니', '(주)티에스앤컴퍼니']","['TSN COMPANY', 'TSN COMPANY']","['배급사', '수입사']",['15세이상관람가']
20184801,유전,127,미국,공포(호러),"['토니 콜렛', '가브리엘 번', '알렉스 울프', '밀리 샤피로']","['Toni Collette', 'Gabriel Byrne', 'Alex Wolff', 'Milly Shapiro']","['', '', '', '']","['', '', '', '']","['20122837', '20061718', '20122837', '20111472']","['(주)팝엔터테인먼트', '찬란', '(주)팝엔터테인먼트', '(주)51k']","['Pop Entertainment', 'Challan Film', 'Pop Entertainment', '']","['배급사', '수입사', '제공', '공동제공']",['15세이상관람가']
20186123,위험한 비디오:죽음의 정사,72,일본,"멜로/로맨스,드라마",[],[],[],[],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20184125,엔테베 작전,107,미국,"범죄,드라마,스릴러","['로자먼드 파이크', '다니엘 브륄']","['Rosamund Pike', 'Daniel Bruhl']","['', '']","['', '']","['20102327', '20110854']","['CGV아트하우스', '씨제이이앤엠(주)']","['CGV ARTHOUSE', 'CJ ENM Corp.']","['배급사', '수입사']",['12세이상관람가']
20178081,엄마의 레시피,116,일본,드라마,"['카와이 미치코', '후지모토 이즈미', '키나미 하루카']","['Michiko Kawai', 'Izumi Fujimoto', 'Haruka Kinami']","['', '', '']","['', '', '']","['20173461', '20157108']","['윤스', '(주)영화사 안다미로']","['YOONS', 'Andamiro films']","['배급사', '수입사']",['전체관람가']
20186122,밤의 여제,70,일본,"멜로/로맨스,드라마,액션",[],[],[],[],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20182121,밤쉘,88,미국,다큐멘터리,['헤디 라머'],['Hedy Lamarr'],[''],[''],"['20172421', '2016621']","['(주)영화사 그램', '(주)아이아스플러스']","['gram FILMS', 'AIASPLUS Inc.']","['배급사', '수입사']",['15세이상관람가']
20186181,밝히는 여주인,59,일본,"멜로/로맨스,드라마",['엔도 시호리'],['Shihori Endo'],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20186183,발정난 여자:버섯 수집,54,일본,"멜로/로맨스,드라마",['호죠 마키'],[''],[''],[''],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20186201,나쁜 아내:편의점 섹스,54,일본,"멜로/로맨스,드라마",[],[],[],[],"['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['청소년관람불가']
20173836,엄마친구 4 무삭제,88,한국,멜로/로맨스,[],[],[],[],"['20154628', '20154628']","['(주)영화사 사계절', '(주)영화사 사계절']","['', '']","['제작사', '배급사']",['청소년관람불가']
20177888,미용실 : 특별한 서비스 2 무삭제,84,한국,멜로/로맨스,[],[],[],[],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20176025,해원,95,한국,다큐멘터리,"['김현선', '김동주', '김종현', '김창후', '박정희', '박종훈', '최병환']","['KIM Hyun-sun', '', '', '', '', '', '']","['내레이션', '나오는 사람들', '', '나오는 사람들', '나오는 사람들', '나오는 사람들', '나오는 사람들']","['', '', '', '', '', '', '']","['20156508', '20156508']","['레드무비', '레드무비']","['', '']","['제작사', '배급사']",['15세이상관람가']
20010020,엽기적인 그녀,122,한국,코미디,"['전지현', '차태현', '한진희', '김인문', '김일우', '양금석', '임호', '송옥숙', '박준영', '문자영', '서효승', '김태현', '임동준', '박선아', '최수영', '임윤석', '임정수', '박승배', '정충환', '김영민', '이은정', '김주연', '이재호', '유순철', '장수영', '허준영', '조경훈', '송영근', '이은주', '현정훈']","['Gianna JUN', 'CHA Tae-hyun', 'HAN Jin-hui', 'KIM In-moon', 'KIM Il-woo', 'YANG Geum-seok', 'Lim Ho', 'SONG Ok-sook', '', 'MOON Ja-young', 'SEO Hyo-seong', '', '', 'PARK Seon-a', 'CHOI Soo-young', '', '', 'Park Seung-bae', '', '', 'LEE Eun-jeong', '', '', 'YOO Soon-chul', '', '', '', '', 'Lee Eun-ju', '']","['그녀', '건우', '그녀 부', '견우 부', '다섯쌍둥이-여관주인과 종업원/자해공갈단/역장/수위 ', '견우 고모', '우정출연', '견우 모', '동네친구2 ', '지하철 여직원 ', '신씨네 직원1 ', '검도장 수련생들', '검도장 수련생들', '여경 목소리 ', '엽기적인 그녀 ', '벤치남', '검도장 수련생들', '탱고남 ', '지하철 직원', '어린견우', '탱고녀 ', '원조녀2 ', '동네친구1', '노인', '우정출연', '검도장 수련생들', '조폭1', '억수장 선생', '억수장 미식남 ', '학교친구1']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['20100499', '20100303', '20103809', '20111031', '20110446']","['(주)신씨네', '(주)시네마서비스', '(주)미로비젼', '데몰리션', '(사)부산영상위원회']","['ShinCine Communications Co., Ltd.', 'Cinema Service Co.,Ltd.', 'Mirovision Inc. ', 'DEMOLITION STUDIO', 'Busan Film Commission']","['제작사', '배급사', '해외세일즈사', '제작서비스-시각효과/특수효과', '제작서비스-로케이션']",['15세관람가']
20174203,열대야,94,한국,"드라마,멜로/로맨스","['박현수', '이재현']","['', '']","['박재희', '헌병대']","['', '']","['20110901', '20110901']","['이상우 필름', '이상우 필름']","['LEESANGWOO FILM', 'LEESANGWOO FILM']","['제작사', '배급사']",['15세이상관람가']
20180763,리골레토,147,영국,공연,[],[],[],[],[],[],[],[],['청소년관람불가']
20177948,도망자 2018,102,미국,"드라마,서부극(웨스턴)","['에드 해리스', '마이클 페나', '에바 롱고리아']","['Ed Harris', 'Michael Pena', 'Eva Longoria']","['', '', '']","['', '', '']",['20142369'],['(유)조이앤시네마'],['JOY N CINEMA'],['배급사'],['15세이상관람가']
20090854,줄리 & 줄리아,122,미국,드라마,"['메릴 스트립', '에이미 아담스']","['Meryl Streep', 'Amy Adams']","['줄리아 차일드', '줄리 포웰']","['', '']","['20102771', '20100616', '20100616']","['콜럼비아 픽쳐스 코포레이션', '한국소니픽쳐스릴리징브에나비스타영화㈜', '한국소니픽쳐스릴리징브에나비스타영화㈜']","['Columbia Pictures Corporation', 'Sony Pictures Realizing Buena Vista ', 'Sony Pictures Realizing Buena Vista ']","['제작사', '배급사', '수입사']",['12세이상관람가']
20080985,당신에게 오늘 밤을,142,미국,"드라마,코미디","['루 자코비', '잭 레먼', '셜리 맥클레인']","['Lou Jacobi', 'Jack Lemmon', 'Shirley Maclaine']","['', '', '']","['', '', '']",['20114663'],['안양'],[''],['수입사'],[]
20184981,남자와 여자,69,한국,드라마,"['이상현', '고애리', '정선철', '조혜련', '이강진', '이상현', '이준석', '조주현']","['LEE Sang-hyeon', '', 'JUNG Sun-cheol', '', '', '', '', '']","['', '순종', '', '', '아버지 역', '주목', '후배', '여성']","['', '', '', '', '', '', '', '']","['20168629', '20172421']","['더블엔비컴퍼니(주)', '(주)영화사 그램']","['NNBB COMPANY', 'gram FILMS']","['제작사', '배급사']",['12세이상관람가']
20185623,착한 장모들,65,한국,멜로/로맨스,[],[],[],[],"['20112175', '20112175']","['(주)소나무픽쳐스', '(주)소나무픽쳐스']","['Sonamu Pictures', 'Sonamu Pictures']","['제작사', '배급사']",['청소년관람불가']
20185591,사촌 여동생들: 금단의 사랑,67,한국,멜로/로맨스,[],[],[],[],"['20112175', '20112175']","['(주)소나무픽쳐스', '(주)소나무픽쳐스']","['Sonamu Pictures', 'Sonamu Pictures']","['제작사', '배급사']",['청소년관람불가']
20180123,라스트 미션,104,미국,드라마,['데니스 파리나'],['Dennis Farina'],[''],[''],"['20142369', '20142369']","['(유)조이앤시네마', '(유)조이앤시네마']","['JOY N CINEMA', 'JOY N CINEMA']","['배급사', '수입사']",['15세이상관람가']
20185590,엘리트,89,미국,액션,[],[],[],[],"['20161481', '20161481']","['주식회사 레드아이스', '주식회사 레드아이스']","['Redice Inc.', 'Redice Inc.']","['배급사', '수입사']",['15세이상관람가']
20185622,여직원의 맛,80,한국,멜로/로맨스,['이지현'],[''],['소영'],[''],"['20063187', '20063187']","['㈜리필름', '㈜리필름']","['LEE FILM', 'LEE FILM']","['제작사', '배급사']",['청소년관람불가']
20184841,내형의여자친구-무삭제,81,한국,멜로/로맨스,[],[],[],[],"['20130184', '20130184']","['스마일컨텐츠', '스마일컨텐츠']","['', '']","['제작사', '배급사']",['청소년관람불가']
20185102,친구엄마: 여자친구의 엄마를 탐하다,66,한국,멜로/로맨스,[],[],[],[],"['20112175', '20112175']","['(주)소나무픽쳐스', '(주)소나무픽쳐스']","['Sonamu Pictures', 'Sonamu Pictures']","['제작사', '배급사']",['청소년관람불가']
20182845,건 샤이,91,영국,액션,"['안토니오 반데라스', '올가 쿠릴렌코']","['Antonio Banderas', 'Olga Kurylenko']","['', '']","['', '']","['20100634', '20100634']","['(주)누리픽쳐스', '(주)누리픽쳐스']","['NOORI PICTURES', 'NOORI PICTURES']","['배급사', '수입사']",['청소년관람불가']
20183862,로미오와 줄리엣,169,독일,"공연,드라마,멜로/로맨스","['후안 디에고 플로레즈', '아이다 가리풀리나']","['Juan Diego Florez', 'Aida Garifullina']","['로미오', '줄리엣']","['Romeo', 'Juliette']","['20126015', '20126015']","['(주)케빈앤컴퍼니', '(주)케빈앤컴퍼니']","['', '']","['배급사', '수입사']",['12세이상관람가']
20184401,어린장모,61,한국,멜로/로맨스,[],[],[],[],"['20130184', '20130184']","['스마일컨텐츠', '스마일컨텐츠']","['', '']","['제작사', '배급사']",['청소년관람불가']
20184881,감금,65,한국,,[],[],[],[],"['20123567', '20123567']","['(주)레드언더미디어', '(주)레드언더미디어']","['', '']","['제작사', '배급사']",['청소년관람불가']
20183802,내 엄마의 친구,80,한국,멜로/로맨스,['김현진'],[''],['송사장'],[''],"['20112175', '20112175']","['(주)소나무픽쳐스', '(주)소나무픽쳐스']","['Sonamu Pictures', 'Sonamu Pictures']","['제작사', '배급사']",['청소년관람불가']
20184941,칼리 더 킬러,89,미국,"범죄,액션",[],[],[],[],"['20141250', '20141250']","['(주)우성엔터테인먼트', '(주)우성엔터테인먼트']","['Woo Sung Entertainment, Inc.', 'Woo Sung Entertainment, Inc.']","['배급사', '수입사']",['청소년관람불가']
20185042,착한언니 : AV 도우미,72,일본,,['사야마 아이'],['Ai Sayama'],[''],[''],"['20140773', '20140773']","['(주)에스와이미디어', '(주)에스와이미디어']","['', '']","['배급사', '수입사']",['청소년관람불가']
20177142,맨 프럼 어스2: 홀로신,98,미국,"드라마,판타지,SF","['마이클 돈', '바네사 윌리암스', '윌리엄 캇']","['Michael Dorn', 'Vanessa Williams', 'William Katt']","['', '', '']","['', '', '']","['20161481', '20161481']","['주식회사 레드아이스', '주식회사 레드아이스']","['Redice Inc.', 'Redice Inc.']","['배급사', '수입사']",['12세이상관람가']
20185041,AV 아이돌 일본제일전 도전기,73,일본,멜로/로맨스,['미나토 리쿠'],['Riku Minato'],[''],[''],"['20140773', '20140773']","['(주)에스와이미디어', '(주)에스와이미디어']","['', '']","['배급사', '수입사']",['청소년관람불가']
20185061,타짜의 목적,71,한국,,['임동규'],[''],['이정주'],[''],"['20126395', '20126395']","['노바엔터테인먼트 ', '노바엔터테인먼트 ']","['', '']","['제작사', '배급사']",['청소년관람불가']
20184281,스틸 리메인즈,91,미국,"액션,스릴러",[],[],[],[],"['20157108', '20157108']","['(주)영화사 안다미로', '(주)영화사 안다미로']","['Andamiro films', 'Andamiro films']","['배급사', '수입사']",['15세이상관람가']
20183131,행복의 알리바이: 사진,115,일본,"코미디,드라마",[],[],[],[],"['20122956', '20122956']","['(주)미디어캐슬', '(주)미디어캐슬']","['', '']","['배급사', '수입사']",['15세이상관람가']
20183200,작적: 사라진 왕조의 비밀,117,중국,"액션,어드벤처,판타지","['판빙빙', '크리스']","['FAN Bing Bing', 'KRIS']","['', '']","['', '']","['20100634', '20100634']","['(주)누리픽쳐스', '(주)누리픽쳐스']","['NOORI PICTURES', 'NOORI PICTURES']","['배급사', '수입사']",['15세이상관람가']
20177487,토스카,174,미국,공연,[],[],[],[],"['20125075', '20125075']","['(주)인스터피씨엠', '(주)인스터피씨엠']","['InsterPCM', 'InsterPCM']","['배급사', '수입사']",['12세이상관람가']
20183503,에일리어네이트,85,미국,"SF,액션",[],[],[],[],"['20141648', '20141648']","['(주)올스타엔터테인먼트', '(주)올스타엔터테인먼트']","['', '']","['배급사', '수입사']",['15세이상관람가']
20184022,처제의 속사정2,70,한국,,['김희진'],[''],['처제'],[''],"['20123567', '20123567']","['(주)레드언더미디어', '(주)레드언더미디어']","['', '']","['제작사', '배급사']",['청소년관람불가']
20184444,투모로우 샤크,89,미국,"액션,어드벤처,공포(호러)",[],[],[],[],"['20142369', '20142369']","['(유)조이앤시네마', '(유)조이앤시네마']","['JOY N CINEMA', 'JOY N CINEMA']","['배급사', '수입사']",['15세이상관람가']
20183805,익스트림 파이트 클럽,90,미국,"액션,드라마","['에이미 존스턴', '코트니 팜', '숀 패리스']","['Amy Johnston', 'Cortney Palm', 'Sean Faris ']","['', '', '']","['', '', '']","['20157108', '20157108']","['(주)영화사 안다미로', '(주)영화사 안다미로']","['Andamiro films', 'Andamiro films']","['배급사', '수입사']",['15세이상관람가']
20184161,1박2일 소개팅,69,한국,드라마,[],[],[],[],"['20123221', '20123221']","['골든타이드픽처스(주)', '골든타이드픽처스(주)']","['Golden Tide Pictures', 'Golden Tide Pictures']","['제작사', '배급사']",['청소년관람불가']
20175208,뷰티풀 투모로우,67,한국,드라마,"['박효신', '정재일', '에드가 킨테로']","['PARK Hyo-shin', 'JUNG Jae-il', 'Edgar Quintero']","['', '', '']","['', '', '']","['20175362', '20063188']","['(주)글러브엔터테인먼트', '씨제이 씨지브이(CJ CGV)(주)']","['', 'CJ CGV']","['제작사', '배급사']",['12세이상관람가']
20180130,제한 구역,101,브라질,드라마,[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['15세이상관람가']
20167149,산타모니카 인 러브,93,미국,"멜로/로맨스,코미디","['마이클 더글라스', '다이안 키튼', '스털링 제린스', '프란시스 스턴하겐']","['Michael Douglas', 'Diane Keaton', 'Sterling Jerins', 'Frances Sternhagen']","['', '', '', '']","['', '', '', '']","['20062469', '20062469']","['(주)더블앤조이픽쳐스', '(주)더블앤조이픽쳐스']","['', '']","['배급사', '수입사']",['12세이상관람가']
20177347,정글,115,호주,"액션,어드벤처,드라마,스릴러","['다니엘 래드클리프', '토마스 크레취만', '알렉스 러셀']","['Daniel Radcliffe', 'Thomas Kretschmann', 'Alex Russell']","['', '', '']","['', '', '']","['20100084', '20100084']","['㈜코리아스크린', '㈜코리아스크린']","['Korea Screen Inc.', 'Korea Screen Inc.']","['배급사', '수입사']",['15세이상관람가']
20184723,미켈란젤로 : 사랑과 죽음,91,영국,다큐멘터리,[],[],[],[],"['20122505', '20122505']","['메가박스중앙(주)', '메가박스중앙(주)']","['MEGABOX', 'MEGABOX']","['배급사', '수입사']",['전체관람가']
20185121,중독: 관음증-감독판,63,한국,멜로/로맨스,[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20183645,정사 : 어린 새엄마,70,한국,멜로/로맨스,['김유나'],[''],['현아 역'],[''],"['20161021', '20161021']","['(주)영화사가을', '(주)영화사가을']","['', '']","['제작사', '배급사']",['청소년관람불가']
20185105,야한 짓: 감독판,63,한국,멜로/로맨스,[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20176170,미세스 하이드,95,프랑스,드라마,"['이자벨 위페르', '로맹 뒤리스', '호세 가르시아']","['Isabelle Huppert', 'Romain Duris', 'Jose Garcia']","['', '', '']","['', '', '']","['20111582', '20111582']","['(주)엣나인필름', '(주)엣나인필름']","['Atnine Film Co., Ltd.', 'Atnine Film Co., Ltd.']","['배급사', '수입사']",['15세이상관람가']
20183925,극장판 페어리 테일: 드래곤 크라이,84,일본,애니메이션,[],[],[],[],"['20110854', '20110854']","['씨제이이앤엠(주)', '씨제이이앤엠(주)']","['CJ ENM Corp.', 'CJ ENM Corp.']","['배급사', '수입사']",['12세이상관람가']
19890168,개같은 내인생,101,스웨덴,드라마,"['안톤 글란제리우스', '토마스 폰 브롬센']","['Anton Glanzelius', 'Tomas von Bromssen']","['잉마르 ', '군나']","['', '']","['20100132', '20100132', '20100621']","['㈜영화사 백두대간', '㈜영화사 백두대간', '(주)다모아필름']","['BaekDu-DaeGan Flims Co. Ltd', 'BaekDu-DaeGan Flims Co. Ltd', '']","['배급사', '수입사', '수입사']","['연소자관람가', '15세이상관람가']"
20102420,엑시던트,86,홍콩,스릴러,"['고천락', '임현제']","['Louis Koo', 'Richie Ren']","['', '']","['', '']","['20101135', '20122491']","['주식회사 마운틴픽쳐스', '(주)영화사그랑프리']","['Mountain Pictures Co.,Ltd', '']","['배급사', '수입사']","['청소년관람불가', '청소년관람불가']"
20184042,휴매니티 뷰로우: 인류관리국,94,캐나다,"액션,SF","['니콜라스 케이지', '휴 딜런']","['Nicolas Cage ', 'Hugh Dillon']","['', '']","['', '']","['20111613', '20111613', '20121836']","['주식회사 풍경소리', '주식회사 풍경소리', '(주)버킷스튜디오']","['PoongKyung SoRi Inc.', 'PoongKyung SoRi Inc.', '']","['배급사', '수입사', '제공']",['15세이상관람가']
