movieCd,movieNm,showTm,nations,genre,actors,actors_en,cast,cast_en,companyCd,companyNm,companyNmEn,companyPartNm,watchGradeNm
20130392,브레이크 블레이드4: 세기의 전쟁,48,일본,애니메이션,[],[],[],[],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['12세이상관람가']
20130249,기억하고 있다,125,일본,"공포(호러),미스터리,드라마","['아소 유미', '카가와 테루유키', '카츠라야마 신고', '에모토 토키오', '무라카미 준']","['Yumi Asou', 'Teruyuki Kagawa', 'Shingo Katsurayama', 'Tokio Emoto', 'Jun Murakami']","['', '', '', '', '']","['', '', '', '', '']","['20114899', '20114899']","['(주)영진크리에이티브', '(주)영진크리에이티브']","['', '']","['배급사', '수입사']",['15세이상관람가']
19910316,군자호구,93,홍콩,"멜로/로맨스,드라마,코미디","['알란 탐', '임청하']","['Alan Tam', 'Brigitte Lin']","['', '']","['', '']",['20101006'],['신성필림'],[''],['수입사'],['중학생이상관람가']
19910315,귀타여걸,95,홍콩,"액션,판타지","['오군여', '장민']","['Sandra Ng Kwan Yue', 'Sharla Cheung']","['', '']","['', '']",['20100769'],['신라영화(주)'],[''],['수입사'],['고등학생이상관람가']
19940122,귀여운 빌리,100,미국,코미디,"['돈 존슨', '존 굿맨', '멜라니 그리피스']","['Don Johnson', 'John Goodman', 'Melanie Griffith']","['', '', '']","['', '', '']",['20061393'],['월트디즈니'],[''],['수입사'],['중학생이상관람가']
19940138,꿈꾸는 사람들,105,노르웨이,"드라마,멜로/로맨스","['마리 리차드슨', '비욘 플로버그']","['Marie Richardson', 'Bjorn Floberg']","['', '']","['', '']","['20104325', '20100997']","['머제스틱 필름즈 인터내셔널', '(주)삼호필림']","['Majestic Films International', '']","['제작사', '수입사']",['연소자관람불가']
19940106,그녀의 마음 깊은 곳에,88,이탈리아,드라마,"['크리스틴 로즈', '로버트 라브로스']","['Christine Rose', '']","['', '']","['', '']",['20060732'],['유성필름'],[''],['수입사'],['연소자관람불가']
20060102,꿈꾸는 카메라,85,미국,다큐멘터리,[],[],[],[],"['20100487', '20100487']","['(주)동숭아트센터', '(주)동숭아트센터']","['', '']","['배급사', '수입사']",['12세관람가']
20060138,강적,118,한국,"액션,드라마","['박중훈', '천정명', '강민수', '최창민', '심재원', '안정희', '장보영', '강정원', '최동건', '김성관', '박대현', '윤서현', '윤성재', '구정욱', '김철구', '최영환', '오경수', '김주범', '최무성', '조진웅', '김준배', '김학선', '황석정', '한기중', '김중기', '문정희', '염혜란', '이미은']","['PARK Joong-hoon', 'CHUN Jeong-myoung', 'KANG Min-su', '', 'Shim Jae-won', 'AHN Jung-hee', '', '', '', 'KIM Sung-kwan', '', '', '', 'GU Jeong-uk', '', 'CHOI Yeong-hwan', '', 'KIM Ju-bum', 'CHOI Moo-sung', 'CHO Jin-woong', 'KIM Jun-bae', 'KIM Hak-sun', 'HWANG Seok-jeong', 'HAN Ki-joong', 'KIM Jung-ki', 'MOON Jung-hee', 'YEOM Hye-ran', 'LEE Mi-eun']","['', '', '택시기사2', '한재필', '김중만', '최형사 아내', '룸싸롱 라면먹는 아가씨', '수술실의사1', '미결수1 ', '검찰청직원', '버스양아치2 ', '최형사 딸 ', '문상객 ', '중만부하1', '중만부하3', '최과장 ', '여가수백댄서1 ', '택시기사1 ', '박 반장', '신 형사', '강철민', '최 형사', '황 형사', '장 검사', '서 이사', '여가수', '공 선생', '마담 ']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['20103809', '20100103', '20100269', '20100103', '20103809', '20110335']","['(주)미로비젼', '(주)쇼박스', '쇼이스트(주)', '(주)쇼박스', '(주)미로비젼', '㈜블루캡']","['Mirovision Inc. ', 'Showbox Corp', 'ShowEast Co., Ltd.', 'Showbox Corp', 'Mirovision Inc. ', 'BLUECAP']","['제작사', '배급사', '제공', '공동제공', '해외세일즈사', '제작서비스-사운드']",['15세관람가']
19930007,가위여자,89,한국,"드라마,멜로/로맨스,스릴러","['소비아', '한소룡']","['', 'HAN So-ryong']","['', '']","['', '']",['20100498'],['(주)세양필름'],[''],['제작사'],['연소자관람불가']
19930310,귀도귀,93,홍콩,액션,"['홍금보', '맹해']","['Sammo Hung Kam-Bo', 'Hoi Mang']","['', '']","['', '']",['20100008'],['(주)삼영필림'],['Samyoung Film'],['수입사'],['고등학생이상관람가']
19930290,꾸러기 가족,90,덴마크,"가족,드라마,어드벤처","['딕 케이소', '라인 크루스', '카렌 리스 민스터']","['Dick Kayso', 'Line Kruse', 'Karen-Lise Mynster ']","['', '', '']","['', '', '']",['20100764'],['(주)서강기획'],[''],['수입사'],['연소자관람가']
20071055,같은 달을 보고 있다,105,일본,드라마,"['쿠보즈카 요스케', '진관희']","['Yosuke Kubozuka', 'Edison Chen']","['', '']","['', '']","['20100361', '20100361']","['(주)이모션픽처스', '(주)이모션픽처스']","['EmotionPictures', 'EmotionPictures']","['배급사', '수입사']",['15세이상관람가']
20070561,결혼하고도 싱글로 남는법,88,프랑스,"멜로/로맨스,코미디","['알랭 샤바', '샤를로뜨 갱스부르']","['Alain Chabat', 'Charlotte Gainsbourg']","['', '']","['', '']","['20100829', '20100419']","['예지림엔터테인먼트', '데이지엔터테인먼트']","['', 'Daisy Entertainment ']","['배급사', '수입사']",['15세이상관람가']
20070555,골든 에이지,114,영국,"드라마,사극","['케이트 블란쳇', '클라이브 오웬']","['Cate Blanchett', 'Clive Owen']","['', '']","['', '']","['20101439', '20104230', '20100603', '20100603']","['워킹 타이틀 필름', '르 스튜디오 카날+', '유니버설픽쳐스인터내셔널 코리아(유)', '유니버설픽쳐스인터내셔널 코리아(유)']","['Working Title Films', 'Le Studio Canal+', 'Universal Pictures International Korea', 'Universal Pictures International Korea']","['제작사', '제작사', '배급사', '수입사']",['12세이상관람가']
19910317,개목걸이,90,미국,"액션,스릴러,SF","['조안 첸', '룻거 하우어', '미미 로저스']","['Joan Chen', 'Rutger Hauer', 'Mimi Rogers']","['', '', '']","['', '', '']",['20100993'],['실바벨픽쳐'],[''],['수입사'],['고등학생이상관람가']
19990164,가든 오브 에덴,90,이탈리아,"드라마,어드벤처,사극","['킴 로시 스튜어트', '보리스 테랄']","['Kim Rossi Stuart', 'Boris Terral']","['', '']","['Jeoshua ', 'Jochanan ']","['20104346', '20111814', '20111815', '20111816', '20060732']","['메두사 프러두지오네', '매직모멘트', '프로두지오니 오르사르에', '레테이탈리아', '유성필름']","['Medusa Produzione', 'Magic Moments', 'Produzioni Corsare', 'Reteitalia', '']","['제작사', '제작사', '제작사', '제작사', '수입사']",['모든 관람객이 관람할 수 있는 등급']
19910233,결혼하는 남자,115,미국,"코미디,멜로/로맨스","['킴 베이싱어', '알렉 볼드윈']","['Kim Basinger', 'Alec Baldwin']","['', '']","['', '']",['20100043'],['워너브러더스 코리아(주)'],['Warner Bros. Korea'],['수입사'],['고등학생이상관람가']
19910227,귀경출사,94,홍콩,"코미디,액션,범죄","['주성치', '빌 퉁/동표']","['Stephen Chow', 'Bill Tung']","['', '']","['', '']",['20100466'],['유영필림(주)'],[''],['수입사'],['고등학생이상관람가']
19910207,궁둥이에 총을 쏜 남자,98,미국,"코미디,액션","['에밀리오 에스테베즈', '찰리 쉰']","['Emilio Estevez', 'Charlie Sheen']","['', '']","['', '']",['20100465'],['(주)우진필림'],[''],['수입사'],['중학생이상관람가']
20139923,치어리더 캠프,95,미국,코미디,"['세스 카셀', '제이 길스피']","['Seth Cassell', 'Jay Gillespie']","['', '']","['', '']","['20061687', '20061687']","['(주)스넵쏘울', '(주)스넵쏘울']","['', '']","['배급사', '수입사']",['청소년관람불가']
20070155,관타나모로 가는 길,95,영국,드라마,"['리즈 아메드', '스티븐 베킹햄']","['Riz Ahmed', 'Steven Beckingham']","['', '']","['', '']","['20060623', '20060623']","['스폰지', '스폰지']","['', '']","['배급사', '수입사']",['15세이상관람가']
20070213,그녀의 은밀한 사랑일기,118,일본,드라마,"['하세가와 쿄코', '이케우치 히로유키']","['Kyoko Hasegawa', 'Hiroyuki Ikeuchi']","['', '']","['', '']","['20100255', '20100255']","['거원시네마(주)', '거원시네마(주)']","['', '']","['배급사', '수입사']",['청소년관람불가']
20130389,넥스트 투모로우,91,미국,"SF,액션",['패트릭 라비오토'],['Patrick Labyorteaux'],[''],[''],"['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['배급사', '수입사']",['12세이상관람가']
20139942,맥베드,105,호주,"범죄,스릴러","['샘 워싱턴', '빅토리아 힐']","['Sam Worthington', 'Victoria Hill']","['맥베드', '맥베드 부인']","['', '']","['20136655', '20136655']","['스크린조이', '스크린조이']","['', '']","['배급사', '수입사']",['청소년관람불가']
20139921,셀러브리티 섹스테이프,91,미국,코미디,"['잭 컬리슨', '조나단 브렛', '콜버트 알렘버트', '하워드 카이']","['Jack Cullison', 'Jonathan Brett', 'Colbert Alembert', 'Howard Cai']","['', '', '', '']","['', '', '', '']","['20061687', '20061687']","['(주)스넵쏘울', '(주)스넵쏘울']","['', '']","['배급사', '수입사']",['청소년관람불가']
20130248,거짓말 섹스가 좋아,70,한국,"멜로/로맨스,드라마","['김지원', '조동혁', '이동준']","['', '', '']","['', '', '']","['', '', '']","['20063099', '20063099']","['(주)케이알씨지', '(주)케이알씨지']","['KRCG', 'KRCG']","['제작사', '배급사']",['청소년관람불가']
20139757,욕망의 트라이앵글,77,일본,"스릴러,드라마",['하타노 유이'],['Yui Hatano'],[''],[''],"['20137056', '20137056']","['(주)수키픽쳐스', '(주)수키픽쳐스']","['', '']","['배급사', '수입사']",['청소년관람불가']
19910205,강시지존,88,홍콩,"공포(호러),액션","['임정영', '오가려']","['Ching-Ying Lam', 'Carrie Ng']","['', '']","['', '']",['20100726'],['(주)반도영상'],[''],['수입사'],['연소자관람가']
19910179,끌로드부인2,105,프랑스,드라마,['알렉산드라 스튜어트'],['Alexandra Stewart'],[''],[''],['20100765'],['이화영화(주)'],[''],['수입사'],['연소자관람불가']
19910168,골빈 사나이,83,미국,코미디,['토마스 하우엘'],[''],[''],[''],['20102668'],['시네텔 필름'],['Cinetel Films Inc.'],['제작사'],['연소자관람불가']
19910160,개심귀,88,홍콩,공포(호러),"['황백명', '나미미']","['Raymond Wong', 'May Lo Mei-Mei']","['', '']","['', '']",['20100769'],['신라영화(주)'],[''],['수입사'],['중학생이상관람가']
19910122,가출소년과 쌍코대작전,104,한국,드라마,"['최형선', '이건주']","['CHOE Hyeong-seon ', 'Lee Geon-ju ']","['', '']","['', '']",['20101027'],['애드플러스'],[''],['제작사'],['연소자관람가']
19910069,가진 것 없소이다,103,한국,"드라마,멜로/로맨스,코미디","['엄도일', '박근형', '박재영', '홍윤정', '이상원']","['Eom Do-il ', 'PARK Keun-hyong', 'PARK Jae-young', 'Hong Yun-jeong', ' ']","['', '', '', '', '']","['', '', '', '', '']",['20101024'],['대영영화주식회사'],[''],['제작사'],['중학생이상관람가']
20081392,구구는 고양이다,115,일본,"코미디,드라마","['코이즈미 쿄코', '카세 료', '우에노 주리']","['Kyoko Koizumi', 'Ryo Kase', 'Juri Ueno']","['', '', '']","['', '', '']","['20100109', '20100109']","['씨제이엔터테인먼트', '씨제이엔터테인먼트']","['CJ Entertainment', 'CJ Entertainment']","['배급사', '수입사']",['전체관람가']
19910111,검은 휘파람,115,한국,"범죄,액션","['나한일', '조현숙', '김종철', '송금식', '전호진', '정선우']","['NA Han-il', 'CHO Hyun-sook', 'KIM Jong-cheol', 'SONG Geum-sig', 'JEON Ho-jin', '']","['', '정숙화', '', '', '', '']","['', '', '', '', '', '']",['20100465'],['(주)우진필림'],[''],['제작사'],['고등학생이상관람가']
19910014,겨울미리내,100,한국,"드라마,멜로/로맨스","['박세준', '신윤정', '김해숙', '박은숙', '윤철형', '김정희']","['Park Se-jun', 'Sin Yun-jeong ', 'KIM Hae-sook', 'Park Eun-suk', 'YOON Chul-hyung ', 'KIM Jeong-hui']","['', '', '', '', '', '']","['', '', '', '', '', '']",['20101023'],['고진아시네마'],[''],['제작사'],['고등학생이상관람가']
19910044,꽃그늘 속에 부는 바람,,한국,"드라마,멜로/로맨스","['박양희', '김진']","['PARK Yang-hui ', 'KIM Jin']","['', '']","['', '']",['20101031'],['효동흥업'],[''],['제작사'],['연소자관람불가']
20080836,겟 스마트,110,미국,"범죄,액션,코미디","['스티브 카렐', '앤 해서웨이']","['Steve Carell', 'Anne Hathaway']","['', '']","['', '']","['20100043', '20100043']","['워너브러더스 코리아(주)', '워너브러더스 코리아(주)']","['Warner Bros. Korea', 'Warner Bros. Korea']","['배급사', '수입사']",['12세이상관람가']
20070186,거지의 오페라,98,체코,"드라마,뮤지컬",['바르보라 레이츠너로바'],['Barbora Leichnerova'],[''],[''],"['20100132', '20100132']","['㈜영화사 백두대간', '㈜영화사 백두대간']","['BaekDu-DaeGan Flims Co. Ltd', 'BaekDu-DaeGan Flims Co. Ltd']","['배급사', '수입사']",['15세이상관람가']
20060374,그들만의 러브 매치,104,스페인,코미디,"['켄타나 길런 쿠에보', '샌티 밀란']","['Cayetana Guillen Cuervo', 'Santi Millan']","['', '']","['', '']","['20100415', '20100415']","['시네마밸리', '시네마밸리']","['', '']","['배급사', '수입사']",['청소년관람불가']
20139822,코리올라누스: 세기의 라이벌,122,영국,"전쟁,드라마,스릴러","['제라드 버틀러', '랄프 파인즈', '바네사 레드그레이브']","['Gerard Butler', 'Ralph Fiennes', 'Vanessa Redgrave']","['틀루스 아우피디우스 ', '카이오 마티어스 콜리올라누스', '보럼니아']","['Tullus Aufidius', 'Caius Martius Coriolanus', 'Volumnia']","['20122895', '20122497']","['(주)팝파트너스', '(유)조이앤컨텐츠그룹']","['POP PARTNERS', 'JOY N CONTENTS GROUP']","['배급사', '수입사']",['15세이상관람가']
20080290,고야의 유령,113,스페인,드라마,"['하비에르 바르뎀', '나탈리 포트만', '스텔란 스카스가드']","['Javier Bardem', 'Natalie Portman', 'Stellan Skarsgard']","['로렌조 신부', '아이네스앨리시아', '프란시스코 고야']","['', '', '']","['20100458', '20100458']","['(주)부귀영화', '(주)부귀영화']","['Rich Entertainment Inc.', 'Rich Entertainment Inc.']","['배급사', '수입사']",['15세이상관람가']
19950021,검으나 땅에 희나 백성,111,한국,드라마,"['전규수', '이덕화']","['CHUN Kyu-soo', 'LEE Duk-Hwa']","['', '']","['', '']",['20100772'],['배용균프로덕션'],[''],['제작사'],['연소자관람가']
19970023,꽃을 든 남자,100,한국,멜로/로맨스,"['김승우', '김진만', '이명숙', '허준호', '심혜진', '윤예희', '서범식', '김강일']","['KIM Seung-woo', 'KIM Jin-man', 'LEE Myung-sook', 'HUH Joon-ho', 'SHIM Hye-jin', 'YUN Ye-hui', 'SEO-Beom-sik', 'KIM Kang-il']","['', '조용필', '달라 아줌마 역', '', '', '정경', '타이슨 부하', '술집 소동 남자']","['', '', '', '', '', '', '', '']","['20100182', '20139475']","['(주)MBC씨앤아이', '유영분장']","['MBC C&I Co., Ltd.', 'Yuyoung Makeup']","['제작사', '제작서비스-분장/헤어']",['연소자관람불가']
19970236,고스트파트너,78,프랑스,코미디,"['필립 느와레', '제라르 쥐노']","['Philippe Noiret', 'Gerard Jugnot']","['', '']","['', '']","['20103697', '20060155']","['프랑스2시네마', '(주)한빛영화사']","['France 2 Cinema', '']","['제작사', '수입사']",['고등학생이상관람가']
20000140,극속전설,91,홍콩,액션,"['정이건', '장백지']","['Ekin Cheng', 'Cecilia Cheung']","['스카이', '낸시']","['', '']","['20101711', '20100619']","['차이나 스타', '영성프로덕션']","['', '']","['제작사', '수입사']",['12세관람가']
20000099,그림속 나의 마을,112,일본,드라마,['하라다 미에코'],['Mieko Harada'],['쌍둥이 어머니'],[''],"['20102660', '20100132', '20100132']","['시글로', '㈜영화사 백두대간', '㈜영화사 백두대간']","['Siglo Ltd.', 'BaekDu-DaeGan Flims Co. Ltd', 'BaekDu-DaeGan Flims Co. Ltd']","['제작사', '배급사', '수입사']",['전체관람가']
20000315,그린치,104,미국,"코미디,드라마,가족","['짐 캐리', '몰리 섀넌']","['Jim Carrey', 'Molly Shannon']","['그린치', '베티 루 후']","['', '']","['20104147', '20100040']","['이메이진엔터테인먼트', '유아이피-씨아이씨영화및비디오배급(유)']","['Imagine Entertainment', 'UIP Korea']","['제작사', '수입사']",['전체관람가']
20000221,굿바이 러버,102,미국,"범죄,스릴러,코미디","['패트리시아 아퀘트', '더못 멀로니']","['Patricia Arquette', 'Dermot Mulroney']","['산드라', '제이크']","['', '']",['20000223'],['드림맥스(주)'],[''],['제작사'],['18세관람가']
20000265,결전,108,홍콩,"액션,어드벤처,판타지,SF","['유덕화', '조미', '정이건']","['Andy Lau', 'Vicki Zhao Wei', 'Ekin Cheng']","['엽고성', '비봉공주', '서문취설']","['', '', '']","['20101711', '20100619']","['차이나 스타', '영성프로덕션']","['', '']","['제작사', '수입사']",['15세관람가']
20000117,겜블,101,영국,"범죄,스릴러","['이완 맥그리거', '안나 프릴']","['Ewan McGregor', 'Anna Friel']","['닉 리슨', '리사 리슨']","['', '']","['20103940', '20104419', '20100682']","['그라나다필름프로덕션', '뉴마켓 캐피탈 그룹', '지엠아이']","['Granada Film Productions', 'Newmarket Capital Group LLC', '']","['제작사', '제작사', '수입사']",['18세관람가']
20000184,개 달리다,110,일본,"액션,코미디","['기시타니 고로', '토가시 마코토', '오스기 렌']","['Kishitani Goro ', 'Makoto Togashi', 'Ren Osugi']","['나카야마', '모모', '수길']","['', '', '']","['20101513', '20103093']","['도에이', '(주)동아수출공사']","['Toei Company', 'Dong-a Export Co., LTD']","['제작사', '수입사']",['18세관람가']
20138641,더 이클립스,88,아일랜드,"드라마,공포(호러),멜로/로맨스","['시아란 힌즈', '이븐 야일리', '에이단 퀸']","['Ciaran Hinds', 'Iben Hjejle', 'Aidan Quinn']","['마이클', '리나 모렐', '니콜라스 홀든']","['', '', '']","['20100132', '20100132']","['㈜영화사 백두대간', '㈜영화사 백두대간']","['BaekDu-DaeGan Flims Co. Ltd', 'BaekDu-DaeGan Flims Co. Ltd']","['배급사', '수입사']",['15세이상관람가']
20136781,헬터 스켈터,126,일본,"드라마,스릴러","['사와지리 에리카', '오모리 나오', '테라지마 시노부']","['Erika Sawajiri', 'Nao Omori', 'Shinobu Terajima']","['', '', '']","['', '', '']","['20111261', '20138336']","['팝엔터테인먼트', '(주)콘텐츠게이트']","['', '']","['배급사', '수입사']",['청소년관람불가']
20138882,코스모폴리스,108,캐나다,드라마,"['로버트 패틴슨', '줄리엣 비노쉬', '폴 지아마티', '제이 바루첼', '케빈 두런드', '사만다 모튼']","['Robert Pattinson', 'Juliette Binoche', 'Paul Giamatti', 'Jay Baruchel', 'Kevin Durand', 'Samantha Morton']","['', '', '', '', '', '']","['', '', '', '', '', '']","['20062469', '20062469']","['(주)더블앤조이픽쳐스', '(주)더블앤조이픽쳐스']","['', '']","['배급사', '수입사']",['청소년관람불가']
20137061,사랑은 타이핑 중!,111,프랑스,"멜로/로맨스,코미디","['로맹 뒤리스', '에밀린 바야르트', '데보라 프랑수아', '베레니스 베조']","['Romain Duris', 'Emeline Bayart', 'Deborah Francois', 'Berenice Bejo']","['', '', '', '']","['', '', '', '']","['20100285', '20100285']","['판씨네마(주)', '판씨네마(주)']","['Pancinema Corp.', 'Pancinema Corp.']","['배급사', '수입사']",['15세이상관람가']
20138813,로봇G,111,일본,"코미디,드라마","['요시타카 유리코', '하마다 가쿠']","['Yuriko Yoshitaka', 'Gaku Hamada']","['', '']","['', '']","['20138575', '20137056']","['브릿지웍스 엔터테인먼트(주)', '(주)수키픽쳐스']","['Bridgeworks Entertainment., Ltd', '']","['배급사', '수입사']",['전체관람가']
20008276,가면학원,90,일본,"드라마,미스터리,판타지","['후지와라 타츠야', '쿠로수 마야']","['Tatsuya Fujiwara ', 'Maya Kurosu']","['도지마 아키라', '가와무라 유키']","['', '']","['20101513', '20111721', '20111721']","['도에이', '(주)세운정밀시네마', '(주)세운정밀시네마']","['Toei Company', '', '']","['제작사', '배급사', '수입사']",['15세관람가']
20010214,그레이 올,118,미국,"드라마,서부극(웨스턴)","['피어스 브로스넌', '애니 갈리포우']","['Pierce Brosnan', 'Annie Galipeau ']","['', '']","['', '']",['20100619'],['영성프로덕션'],[''],['수입사'],['12세관람가']
19970039,그는 나에게 지타를 아느냐고 물었다,102,한국,멜로/로맨스,"['김갑수', '하재영', '이응경', '김정현']","['KIM Kap-soo', 'HA Jae-young', 'LEE Eung-kyung', 'KIM Jung-hyun']","['', '특별출연', '', '']","['', '', '', '']",['20100925'],['한씨네마텍'],"['Han Cinetheque Co., Ltd']",['제작사'],['연소자관람불가']
19980047,간장선생,117,일본,"코미디,드라마","['아소 쿠미코', '카라 주로', '에모토 아키라']","['Kumiko Aso', 'Juro Kara', 'Akira Emoto']","['', '', '']","['', '', '']","['20104149', '20104035']","['이마무라프로덕션', '(주)새롬엔터테인먼트']","['Imamura Productions [jp]', '']","['제작사', '수입사']",['15세관람가']
20010018,게임오버,103,한국,액션,"['김동수', '최강호', '김수진', '김미주', '서명석', '서민호', '유진아', '임준호', '장효준', '여한동', '이창근']","['KIM Dong-su', 'CHOI Kwang-ho', 'KIM Soo-jin', 'KIM Mi-joo ', '', '', '', '', '', '', '']","['', '', '', '', '', '', '', '', '', '', '']","['', '', '', '', '', '', '', '', '', '', '']","['20100125', '20110329']","['활동사진', '돌코녹음실']","['Hwal Dong Pictures', 'DOLCO']","['제작사', '제작서비스-사운드']",['18세관람가']
20071043,그것에 관하여,90,미국,다큐멘터리,"['팻 분', '스티븐 바코']","['Pat Boone', 'Steven Bochco']","['', '']","['', '']","['20100366', '20100366']","['(주)코랄픽쳐스', '(주)코랄픽쳐스']","['Coral Pictures', 'Coral Pictures']","['배급사', '수입사']",['청소년관람불가']
20080001,그르바비차,94,보스니아,"드라마,전쟁","['미르자나 카라노비크', '루나 미조빅']","['', 'Luna Mijovic']","['에스마', '사라']","['', '']","['20100802', '20100802']","['위드시네마', '위드시네마']","['', '']","['배급사', '수입사']",['15세이상관람가']
20000035,깡패법칙,83,한국,액션,"['이일재', '차룡', '우영광']","['LEE Il-jae', '', 'Rongguang Yu']","['', '', '']","['', '', '']",['20100034'],['이십일세기엔터테인먼트'],[''],['제작사'],['18세관람가']
20000010,공포특공대,77,한국,"가족,공포(호러),코미디","['백제현', '이창명', '오재미']","['BACK Jae-hyun', 'LEE Chang-myung', '']","['', '', '']","['', '', '']","['20100061', '20100061']","['에이스엔젤피아픽쳐스', '에이스엔젤피아픽쳐스']","['', '']","['제작사', '배급사']",['전체관람가']
20000026,건드레스,82,한국,"SF,애니메이션,액션",[],[],[],[],"['20103093', '20103419', '20103093']","['(주)동아수출공사', '니카추', '(주)동아수출공사']","['Dong-a Export Co., LTD', 'Nikkatsu', 'Dong-a Export Co., LTD']","['제작사', '제작사', '배급사']",['12세관람가']
19880009,가루지기,108,한국,"사극,멜로/로맨스,코미디","['김문희', '이대근']","['KIM Mun-hui ', 'LEE Dae-geun']","['옹녀 ', '변강쇠']","['', '']",['20101030'],['동방흥행'],[''],['제작사'],['연소자관람불가']
20136961,퍼시픽 림,131,미국,"액션,SF,어드벤처","['찰리 허냄', '론 펄먼', '이드리스 엘바', '찰리 데이']","['Charlie Hunnam', 'Ron Perlman', 'Idris Elba', 'Charlie Day']","['롤리 안트로버스 ', '한니발 펜테코스트 ', '스탁커 펜테코스트 ', '뉴트 갓립']","['', '', '', '']","['20100043', '20100043']","['워너브러더스 코리아(주)', '워너브러더스 코리아(주)']","['Warner Bros. Korea', 'Warner Bros. Korea']","['배급사', '수입사']","['12세이상관람가', '12세이상관람가']"
20111958,간츠: 퍼펙트 앤서,140,일본,"SF,공포(호러),액션","['마츠야마 켄이치', '니노미야 카즈나리']","['Kenichi Matsuyama', 'Kazunari Ninomiya']","['카토 마사루', '쿠로노 케이']","['', '']","['20101135', '20062868']","['주식회사 마운틴픽쳐스', '(주)도키엔터테인먼트']","['Mountain Pictures Co.,Ltd', '']","['배급사', '수입사']",['15세이상관람가']
20136211,고혹자-가두지왕,87,중국,액션,['유송'],['Yue Song'],[''],[''],"['20137056', '20137056']","['(주)수키픽쳐스', '(주)수키픽쳐스']","['', '']","['배급사', '수입사']",['15세이상관람가']
