movieCd,movieNm,showTm,nations,genre,actors,actors_en,cast,cast_en,companyCd,companyNm,companyNmEn,companyPartNm,watchGradeNm
20000177,박쥐,90,미국,"공포(호러),스릴러","['루 다이아몬드 필립스', '디나 메이어']","['Lou Diamond Phillips', 'Dina Meyer']","['보안관 에멧 킴제이', '닥터 세일라 캐스퍼']","['', '']",['20102772'],['콜럼비아 트라이스타'],['Columbia TriStar'],['수입사'],['12세관람가']
19930110,와일드 오키드 3,103,미국,드라마,['브리지트 바코'],['Brigitte Bako'],[''],[''],['20100465'],['(주)우진필림'],[''],['수입사'],['연소자관람불가']
20000174,칠 팩터,101,미국,"액션,코미디,스릴러","['쿠바 구딩 주니어', '스킷 울리히']","['Cuba Gooding Jr.', 'Skeet Ulrich']","['알로', '팀 매슨']","['', '']","['20104383', '20060480']","['모건 크릭 프로덕션즈', '(주)튜브엔터테인먼트']","['Morgan Creek Productions', 'Tube Entertainment Co.,Ltd']","['제작사', '수입사']",['15세관람가']
20000173,스컬스,107,미국,스릴러,"['폴 워커', '조슈아 잭슨']","['Paul Walker', 'Joshua Jackson']","['캘브 맨드레이크', '루카스 루크 맥나마라']","['', '']","['20101382', '20100007']","['유니버셜 픽쳐스', '(주)베어엔터테인먼트']","['Universal Pictures', 'Bear Entertainment']","['제작사', '수입사']",['12세관람가']
20000169,블루 인 더 페이스,82,미국,드라마,"['하비 케이틀', '마돈나', '마이클 J. 폭스']","['Harvey Keitel', 'Madonna', 'Michael J. Fox']","['오기 렌', '노래하는 전보', '피트 멀로니']","['', '', '']","['20104369', '20100320']","['미라맥스 필름즈', '(주)서우영화사 ']","['Miramax Films', '']","['제작사', '수입사']",['18세 미만인 자는 관람할 수 없는 등급']
20000168,에이리언 2020,108,미국,"SF,공포(호러),액션","['빈 디젤', '라다 미첼']","['Vin Diesel', 'Radha Mitchell']","['리차드 B. 리딕', '캐롤린 프레이']","['', '']","['20102418', '20100649']","['인터스코프커뮤니케이션', 'UIP코리아']","['Interscope Communications ', 'United International Pictures Korea']","['제작사', '배급사']",['18세관람가']
20000166,애니 기븐 선데이,150,미국,드라마,"['알 파치노', '데니스 퀘이드', '카메론 디아즈']","['Al Pacino', 'Dennis Quaid', 'Cameron Diaz']","['토니 다마토', '잭 캡 루니', '크리스티나 패그니아시']","['', '', '']","['20103668', '20100043']","['워너 브러더스 픽쳐스', '워너브러더스 코리아(주)']","['Warner Bros. Pictures', 'Warner Bros. Korea']","['제작사', '배급사']",['18세관람가']
20000165,백치들,114,덴마크,"코미디,드라마",['보딜 요르겐센'],['Bodil Jφrgensen'],[''],[''],['20100601'],['(주)케이제이 엔터테인먼트'],['KJ Entertainment'],['수입사'],['18세관람가']
19930028,모스크바에서 온 S여인,105,한국,"드라마,멜로/로맨스","['올가 카보', '마흥식']","['Olga Kabo', 'MA Hung-sik']","['', '']","['', '']",['20100726'],['(주)반도영상'],[''],['제작사'],['연소자관람불가']
19930030,대명,110,한국,액션,"['김지원', '정일모', '이강조']","['KIM Ji-won', 'Chung Il-mo ', '']","['', '', '']","['', '', '']",['20100994'],['파랑새필름'],['Bluebird Film'],['제작사'],['고등학생이상관람가']
19930091,전신,91,홍콩,"사극,액션",['매염방'],['Anita Mui'],[''],[''],['20100012'],['(주)신도필림'],[''],['수입사'],['고등학생이상관람가']
19930031,오렌지나라,92,한국,"드라마,멜로/로맨스","['강민경', '홍주희', '김민종']","['KANG Min-kyung ', 'Hong Ju-hui', 'KIM Min-jong']","['', '마담', '']","['', '', '']",['20100995'],['지미필림'],[''],['제작사'],['연소자관람불가']
19930276,뇌정소혈,91,홍콩,"범죄,액션",['양가인'],['Ka-Yan Leung'],[''],[''],['20100709'],['(주)유성필름'],[''],['수입사'],['고등학생이상관람가']
19930092,스테이 튠,88,미국,"코미디,판타지",['존 리터'],['John Ritter'],[''],[''],"['20104383', '20100465']","['모건 크릭 프로덕션즈', '(주)우진필림']","['Morgan Creek Productions', '']","['제작사', '수입사']",['연소자관람가']
20010257,스위트 노벰버,119,미국,"드라마,멜로/로맨스","['키아누 리브스', '샤를리즈 테론']","['Keanu Reeves', 'Charlize Theron']","['', '']","['', '']","['20100043', '20100043']","['워너브러더스 코리아(주)', '워너브러더스 코리아(주)']","['Warner Bros. Korea', 'Warner Bros. Korea']","['배급사', '수입사']",['15세관람가']
20071062,보르히아,120,스페인,드라마,"['루이스 오마르', '세르지오 페리스-멘체타']","['Lluis Homar ', 'Sergio Peris-Mencheta']","['', '']","['', '']","['20100313', '20100313']","['라인트리엔터테인먼트 ', '라인트리엔터테인먼트 ']","['', '']","['배급사', '수입사']",['청소년관람불가']
20071038,신과 나눈 이야기,109,미국,드라마,"['헨리 체르니', '빌마 실바']","['Henry Czerny', 'Vilma Silva']","['', '']","['', '']","['20100458', '20100458']","['(주)부귀영화', '(주)부귀영화']","['Rich Entertainment Inc.', 'Rich Entertainment Inc.']","['배급사', '수입사']",['전체관람가']
20070642,아메리칸 갱스터,156,미국,"범죄,드라마","['덴젤 워싱턴', '러셀 크로우']","['Denzel Washington ', 'Russell Crowe']","['', '']","['', '']","['20101382', '20100603', '20100603']","['유니버셜 픽쳐스', '유니버설픽쳐스인터내셔널 코리아(유)', '유니버설픽쳐스인터내셔널 코리아(유)']","['Universal Pictures', 'Universal Pictures International Korea', 'Universal Pictures International Korea']","['제작사', '배급사', '수입사']",['청소년관람불가']
20071045,일루미나타,111,미국,"드라마,코미디","['존 터투로', '캐서린 보로위츠']","['John Turturro', 'Katherine Borowitz']","['', '']","['', '']","['20100132', '20100132']","['㈜영화사 백두대간', '㈜영화사 백두대간']","['BaekDu-DaeGan Flims Co. Ltd', 'BaekDu-DaeGan Flims Co. Ltd']","['배급사', '수입사']",['청소년관람불가']
20070695,칼라스 포에버,108,이탈리아,드라마,"['화니 아르당', '제레미 아이언스']","['Fanny Ardant', 'Jeremy Irons ']","['마리아 칼라스', '래리 켈리']","['', '']","['20100285', '20100285']","['판씨네마(주)', '판씨네마(주)']","['Pancinema Corp.', 'Pancinema Corp.']","['배급사', '수입사']",['12세이상관람가']
20070586,마고리엄의 장난감 백화점,93,미국,"가족,코미디,판타지","['나탈리 포트만', '더스틴 호프만']","['Natalie Portman', 'Dustin Hoffman']","['', '']","['', '']","['20061098', '20061098']","['㈜스튜디오이쩜영', '㈜스튜디오이쩜영']","['', '']","['배급사', '수입사']",['전체관람가']
20070687,이토록 뜨거운 순간,116,미국,"드라마,멜로/로맨스","['마크 웨버', '카탈리나 산디노 모레노']","['Mark Webber', 'Catalina Sandino Moreno']","['', '']","['', '']","['20060623', '20060623']","['스폰지', '스폰지']","['', '']","['배급사', '수입사']",['청소년관람불가']
20070639,내 사랑,111,한국,"멜로/로맨스,드라마","['감우성', '최강희', '엄태웅', '김민채', '박정민', '이은아', '이연희', '정일우', '서신애', '임정은', '박정민', '최현주', '황재호', '박지호', '남동협', '박현정', '안창수', '한상현', '민경만', '유재훈', '최선미', '장현수', '이선화', '박새롬', '정은혜', '엄광원', '이한위', '최욱', '최종률']","['KARM Woo-sung', 'CHOI Gang-hee', 'UHM Tae-woong', 'KIM Min-chae', 'PARK Jung-min', 'LEE Eun-ah', 'LEE Yeon-hee', 'JUNG Il-woo', 'SEO Shin-ae', 'LIM Jung-Eun', '', '', '', '', 'NAM Dong-hyub', '', '', '', 'MIN Kyung-man', '', '', '', '', '', '', 'UHM Kwang-won', 'LEE Han-wie', 'CHOI Wook', 'CHOI Jong-ryul']","['', '', '', '바다선생님', '', '스튜어디스', '', '', '', '', '상담원 ', '지하철놀이', '희망나무 기차놀이', '소개팅 남 ', '지하철놀이', '지은 ', '지하철 회사원', '바디뮤직', '지하철놀이 ', '희망나무 기차놀이 ', '희망나무 기차놀이 ', '가라오케 밴드', '희망나무 삐에로', '희망나무 기차놀이 ', '희망나무 기차놀이', '지하철놀이 ', '', '세진 친구 2', '행려']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['20100297', '20100103', '20101574', '20100851', '20110377', '20110364', '20110363']","['(주)오죤필름', '(주)쇼박스', '(주)벤티지홀딩스', '(주)화인컷', '세방현상(주)', '경기영상위원회', '서울영상위원회']","['OZONE FILM', 'Showbox Corp', 'Vantageholdings', 'Finecut Co., Ltd.', 'SEBANG FILM LABORATORY CO.LTD.', 'Gyeonggi Film Commission', 'Seoul Film Commission']","['제작사', '배급사', '제공', '해외세일즈사', '제작서비스-현상', '제작서비스-로케이션', '제작서비스-로케이션']",['12세이상관람가']
20070551,황금 나침반,113,미국,"판타지,드라마,액션,어드벤처","['다니엘 크레이그', '니콜 키드먼']","['Daniel Craig', 'Nicole Kidman']","['', '']","['', '']","['20104412', '20100520', '20100947']","['뉴라인 시네마', '롯데쇼핑㈜롯데엔터테인먼트', '(주)태원엔터테인먼트']","['New Line Cinema', 'Lotte shopping Lotte Entertainment Co.,Ltd', 'TAEWON ENTERTAINMENT']","['제작사', '배급사', '수입사']",['전체관람가']
20070664,파리에서,92,프랑스,드라마,"['로맹 뒤리스', '루이스 가렐']","['Romain Duris', 'Louis Garrel']","['', '']","['', '']","['20060623', '20060623']","['스폰지', '스폰지']","['', '']","['배급사', '수입사']",['15세이상관람가']
20070550,나는 전설이다,97,미국,"SF,드라마,액션","['윌 스미스', '알리스 브라가']","['Will Smith', ' ']","['', '']","['', '']","['20103668', '20100043', '20100043']","['워너 브러더스 픽쳐스', '워너브러더스 코리아(주)', '워너브러더스 코리아(주)']","['Warner Bros. Pictures', 'Warner Bros. Korea', 'Warner Bros. Korea']","['제작사', '배급사', '수입사']",['12세이상관람가']
20070674,아르헨티나 할머니,111,일본,"드라마,코미디","['야쿠쇼 코지', '스즈키 쿄카']","['Koji Yakusho', 'Kyoka Suzuki']","['', '']","['', '']","['20100892', '20100441']","['프리비젼엔터테인먼트', '(주)프리미어엔터테인먼트']","['Prevision Entertainment', 'Premier Entertainment']","['배급사', '수입사']",['12세이상관람가']
20070670,크리스마스에 기적을 만날 확률,91,일본,"애니메이션,드라마,액션","['오카모토 아야', '에모리 토오루']","['Aya Okamoto', 'Toru Emori']","['', '']","['', '']","['20100520', '20100419']","['롯데쇼핑㈜롯데엔터테인먼트', '데이지엔터테인먼트']","['Lotte shopping Lotte Entertainment Co.,Ltd', 'Daisy Entertainment ']","['배급사', '수입사']",['12세이상관람가']
20070636,데스 센텐스,110,미국,"액션,드라마","['케빈 베이컨', '가렛 헤드룬드']","['Kevin Bacon', 'Garrett Hedlund']","['', '']","['', '']","['20100202', '20100825', '20100419']","['영화사청어람(주)', '(주)엠엔에프씨', '데이지엔터테인먼트']","['Chungeorahm Film ', 'M&FC ', 'Daisy Entertainment ']","['배급사', '배급사', '수입사']",['청소년관람불가']
20070351,스타트 포 텐,96,영국,"멜로/로맨스,코미디","['제임스 맥어보이', '레베카 홀']","['James McAvoy', 'Rebecca Hall']","['', '']","['', '']","['20103986', '20100313', '20100313']","['HBO필름', '라인트리엔터테인먼트 ', '라인트리엔터테인먼트 ']","['HBO Films', '', '']","['제작사', '배급사', '수입사']",['15세이상관람가']
20070673,상하이의 밤,110,일본,"멜로/로맨스,코미디","['조미', '모토키 마사히로']","['Vicki Zhao Wei', 'Masahiro Motoki']","['', '']","['', '']","['20101506', '20101506']","['대원디지털엔터테인먼트', '대원디지털엔터테인먼트']","['', '']","['배급사', '수입사']",['12세이상관람가']
20070429,호스텔,95,미국,공포(호러),"['제이 헤르난데즈', '데릭 리차드슨']","['Jay Hernandez', 'Derek Richardson']","['', '']","['', '']","['20100616', '20100616']","['한국소니픽쳐스릴리징브에나비스타영화㈜', '한국소니픽쳐스릴리징브에나비스타영화㈜']","['Sony Pictures Realizing Buena Vista ', 'Sony Pictures Realizing Buena Vista ']","['배급사', '수입사']",['18세관람가']
20070622,강을 건너는 사람들,165,한국,다큐멘터리,['김경석'],[''],['본인'],[''],"['20100641', '20100631']","['광정필름', '(주)영화사 진진']","['', 'JINJIN Pictures']","['제작사', '배급사']",['전체관람가']
20070499,마이클 클레이튼,119,미국,"스릴러,드라마","['조지 클루니', '톰 윌킨슨']","['George Clooney', 'Tom Wilkinson']","['', '']","['', '']","['20102502', '20100520', '20100634']","['캐슬 락 엔터테인먼트', '롯데쇼핑㈜롯데엔터테인먼트', '(주)누리픽쳐스']","['Castle Rock Entertainment', 'Lotte shopping Lotte Entertainment Co.,Ltd', 'NOORI PICTURES']","['제작사', '배급사', '수입사']",['15세이상관람가']
20070684,차밍스쿨 & 볼룸댄스,103,미국,"코미디,멜로/로맨스","['로버트 칼라일', '마리사 토메이']","['Robert Carlyle', 'Marisa Tomei']","['', '']","['', '']","['20103809', '20103809']","['(주)미로비젼', '(주)미로비젼']","['Mirovision Inc. ', 'Mirovision Inc. ']","['배급사', '수입사']",['15세이상관람가']
20070498,히트맨,92,미국,"액션,범죄","['티모시 올리펀트', '더그레이 스콧']","['Timothy Olyphant', 'Dougray Scott']","['', '']","['', '']","['20101507', '20101507']","['이십세기폭스필름코퍼레이션', '이십세기폭스필름코퍼레이션']","['20th Century Fox Film Corporation', '20th Century Fox Film Corporation']","['배급사', '수입사']",['청소년관람불가']
20070613,애플시드,103,일본,"애니메이션,드라마,액션,SF",['마츠오카 유키'],['Matsuoka Yuki'],[''],[''],"['20061098', '20061098']","['㈜스튜디오이쩜영', '㈜스튜디오이쩜영']","['', '']","['배급사', '수입사']",['12세이상관람가']
20070604,이브닝,116,미국,"드라마,멜로/로맨스","['클레어 데인즈', '패트릭 윌슨']","['Claire Danes', 'Patrick Wilson']","['', '']","['', '']","['20103809', '20103809']","['(주)미로비젼', '(주)미로비젼']","['Mirovision Inc. ', 'Mirovision Inc. ']","['배급사', '수입사']",['15세이상관람가']
20070593,쏘우 4,108,미국,"공포(호러),스릴러","['토빈 벨', '쇼니 스미스']","['Tobin Bell', '']","['', '']","['', '']","['20100520', '20100329']","['롯데쇼핑㈜롯데엔터테인먼트', '(주)쇼타임']","['Lotte shopping Lotte Entertainment Co.,Ltd', '']","['배급사', '수입사']",['청소년관람불가']
20070671,아파트 1303호,96,일본,공포(호러),"['이타야 유카', '오타니 나오코', '하츠네 에리코']","['Yuka Itaya', 'Otani Naoko', 'Eriko Hatsune']","['', '', '']","['', '', '']","['20100161', '20100161']","['(주)유니코리아문예투자', '(주)유니코리아문예투자']","['UniKorea Culture & Art Investment Co., Ltd.', 'UniKorea Culture & Art Investment Co., Ltd.']","['배급사', '수입사']",['15세이상관람가']
20070521,베오울프,113,미국,"애니메이션,드라마,어드벤처,판타지","['레이 윈스톤', '안젤리나 졸리']","['Ray Winstone', 'Angelina Jolie']","['', '']","['', '']","['20104145', '20103668', '20104469', '20100043', '20100043']","['이미지무버', '워너 브러더스 픽쳐스', '파라마운트 픽쳐스', '워너브러더스 코리아(주)', '워너브러더스 코리아(주)']","['ImageMovers', 'Warner Bros. Pictures', 'Paramount Pictures', 'Warner Bros. Korea', 'Warner Bros. Korea']","['제작사', '제작사', '제작사', '배급사', '수입사']",['15세이상관람가']
19990097,존 말코비치 되기,111,미국,"코미디,드라마,판타지","['존 쿠삭', '카메론 디아즈', '존 말코비치']","['John Cusack', 'Cameron Diaz', 'John Malkovich']","['크레이그 슈왈츠', '롯데 슈왈츠', '본인']","['', '', '']","['20103789', '20100649']","['프로파간다 필름', 'UIP코리아']","['Propaganda Film ', 'United International Pictures Korea']","['제작사', '배급사']",['18세관람가']
20000162,심동,105,홍콩,멜로/로맨스,"['금성무', '양영기', '막문위']","['Takeshi Kaneshiro', 'Gigi Leung Wing-kei', 'Karen Mok']","['호군', '소군', '첸리']","['', '', '']",['20100166'],['효능영화제작사(주)'],[''],['수입사'],['12세관람가']
20000159,화이어 아마존,80,미국,"액션,어드벤처","['산드라 블록', '주디스 챔프먼']","['Sandra Bullock', 'Judith Chapman']","['', '']","['', '']",['20100034'],['이십일세기엔터테인먼트'],[''],['수입사'],['18세관람가']
20000158,티거무비,77,미국,"애니메이션,코미디",['짐 커밍스'],['Jim Cummings'],['티거/푸'],[''],"['20101412', '20061729']","['월트 디즈니 픽쳐스', '브에나비스타인터내셔널코리아']","['Walt Disney Pictures', '']","['제작사', '배급사']",['전체관람가']
20000157,사랑을 위하여,137,미국,드라마,"['케빈 코스트너', '켈리 프레스톤']","['Kevin Costner', 'Kelly Preston']","['빌리 체플', '제인 오브리']","['', '']","['20101382', '20100649']","['유니버셜 픽쳐스', 'UIP코리아']","['Universal Pictures', 'United International Pictures Korea']","['제작사', '배급사']",['12세관람가']
19910322,독호,93,홍콩,"액션,범죄","['오진우', '백안니', '침위']","['Francis Ng', 'Ann Bridgewater', '']","['', '', '']","['', '', '']",['20101037'],['㈜중앙시네마'],[''],['수입사'],['고등학생이상관람가']
19920128,욕망의 낮과 밤,99,스페인,"드라마,멜로/로맨스,범죄","['빅토리아 아브릴', '안토니오 반데라스']","['Victoria Abril', 'Antonio Banderas']","['', '']","['', '']",['20100181'],['(주)삼도필림'],[''],['수입사'],['연소자관람불가']
19920139,의불용정,95,홍콩,"액션,범죄","['이미봉', '임달화']","['Elizabeth Lee', 'Simon Yam']","['', '']","['', '']",['20100726'],['(주)반도영상'],[''],['수입사'],['고등학생이상관람가']
19910319,솔로몬의 딸,115,미국,드라마,"['샐리 필드', '알프리드 몰리나']","['Sally Field', 'Alfred Molina']","['', '']","['', '']",['20100040'],['유아이피-씨아이씨영화및비디오배급(유)'],['UIP Korea'],['수입사'],['중학생이상관람가']
19920108,미팅,91,캐나다,"드라마,코미디",['루이즈 마를루'],['Louise Marleau '],[''],[''],['20101005'],['해성흥업'],[''],['수입사'],['고등학생이상관람가']
19910324,맛 보슈,96,미국,코미디,"['윌리엄 리키', '모건 페어차일드']","['', 'Morgan Fairchild']","['', '']","['', '']",['20101058'],['한국영화배급㈜'],[''],['수입사'],['고등학생이상관람가']
19920266,천재도둑과 장인 그리고 여자,90,미국,"코미디,액션,범죄","['크리스토퍼 로이드', '크리스토퍼 램버트']","['Christopher Lloyd', 'Christopher Lambert']","['', '']","['', '']",['20100324'],['(주)대종필림'],[''],['수입사'],['고등학생이상관람가']
19920115,리틀 도쿄,100,미국,"액션,범죄","['돌프 룬드그렌', '브랜든 리']","['Dolph Lundgren', 'Brandon Lee']","['', '']","['', '']","['20100043', '20100043']","['워너브러더스 코리아(주)', '워너브러더스 코리아(주)']","['Warner Bros. Korea', 'Warner Bros. Korea']","['제작사', '수입사']",['연소자관람불가']
20000154,언피쉬,98,오스트리아 ,"멜로/로맨스,코미디","['에바 헤르치히', '마리아 슈라더']","['Eva Herzig', 'Maria Schrader']","['', '']","['', '']","['20101323', '20100593']","['테라필름', '(주)씨뉴']","['Terra Film', '']","['제작사', '수입사']",['18세관람가']
20000149,스크림 3,116,미국,공포(호러),"['데이빗 아퀘트', '니브 캠벨']","['David Arquette', 'Neve Campbell']","['드와이트 듀위 릴리', '시드니 프리스콧']","['', '']","['20102858', '20100303']","['크레이븐-마달레나 필름', '(주)시네마서비스']","['Craven-Maddalena Films', 'Cinema Service Co.,Ltd.']","['제작사', '수입사']",['18세관람가']
20000146,목요일,85,미국,"액션,스릴러,범죄","['토마스 제인', '아론 에크하트']","['Thomas Jane', 'Aaron Eckhart']","['케이시', '닉']","['', '']",['20061729'],['브에나비스타인터내셔널코리아'],[''],['배급사'],['18세관람가']
19920112,위험한 선택,88,호주,코미디,"['휴고 위빙', '제네비에브 피콧', '러셀 크로우']","['Hugo Weaving', 'Genevieve Picot', 'Russell Crowe']","['', '', '']","['', '', '']",[],[],[],[],['고등학생이상관람가']
20000145,사랑의 슬픔 애수,102,미국,"멜로/로맨스,전쟁","['랄프 파인즈', '줄리안 무어']","['Ralph Fiennes', 'Julianne Moore']","['모리스 벤드릭스', '사라 마일즈 ']","['', '']","['20102772', '20102772']","['콜럼비아 트라이스타', '콜럼비아 트라이스타']","['Columbia TriStar', 'Columbia TriStar']","['제작사', '배급사']",['18세관람가']
19920376,암스테르담의 소녀,102,네덜란드,"드라마,스릴러","['마리온 반 틴', '톰 호프만']","['Marion Van Thijn', 'Thom Hoffman']","['', '']","['', '']",['20100012'],['(주)신도필림'],[''],['수입사'],['연소자관람불가']
19990096,쌍생아,84,일본,"미스터리,스릴러","['모토키 마사히로', '료']","['Masahiro Motoki', 'Ryo']","['유키오/스테키치', '린']","['', '']",['20100619'],['영성프로덕션'],[''],['수입사'],['18세관람가']
19910333,비애,105,미국,"드라마,어드벤처,사극","['티모시 달튼', '발레리아 골리노']","['Timothy Dalton', 'Valeria Golino']","['', '']","['', '']",['20100465'],['(주)우진필림'],[''],['수입사'],['고등학생이상관람가']
19920190,햄릿,133,미국,"드라마,사극","['글렌 클로즈', '멜 깁슨']","['Glenn Close', 'Mel Gibson']","['', '']","['', '']",['20100479'],['(주)화천공사'],[''],['수입사'],['중학생이상관람가']
19910341,난 천사가 아니다,90,프랑스,액션,"['애니 지라르도', '상드린 뒤마']","['Annie Girardot', 'Sandrine Dumas']","['', '']","['', '']",['20100993'],['실바벨픽쳐'],[''],['수입사'],['고등학생이상관람가']
20000139,분닥세인트,102,미국,"액션,범죄","['윌렘 데포', '숀 패트릭 프레너리', '노먼 리더스']","['Willem Dafoe', 'Sean Patrick Flanery', 'Norman Reedus']","['폴 스멕커', '코너 맥마너스', '머피 맥마너스']","['', '', '']",['20100104'],['우성시네마(주)'],[''],['수입사'],['18세관람가']
19910343,뇌락정구,96,홍콩,"액션,범죄","['유덕화', '곽무성']","['Andy Lau', 'GWAK Mu-seong']","['', '']","['', '']",['20100726'],['(주)반도영상'],[''],['수입사'],['중학생이상관람가']
20000136,노마 진 앤 마릴린,112,미국,드라마,"['애슐리 쥬드', '미라 소르비노']","['Ashley Judd', 'Mira Sorvino']","['노마 진 도허티', '마릴린 먼로']","['', '']",['20100007'],['(주)베어엔터테인먼트'],['Bear Entertainment'],['수입사'],['18세관람가']
20000135,지금은 통화중,94,미국,"가족,드라마,코미디","['맥 라이언', '리사 쿠드로', '다이안 키튼']","['Meg Ryan', 'Lisa Kudrow', 'Diane Keaton']","['이브 모젤 마크스', '매디 모젤', '조지아 모젤']","['', '', '']","['20101729', '20102772']","['콜럼비아트라이스타픽쳐스', '콜럼비아 트라이스타']","['', 'Columbia TriStar']","['제작사', '배급사']",['12세관람가']
19910331,실루엣,93,미국,"액션,스릴러,어드벤처",['마크 싱어'],['Marc Singer'],[''],[''],['20100672'],['(주)서울필름'],[''],['수입사'],['연소자관람불가']
19920246,토토의 천국,90,벨기에,드라마,['미셸 부케'],['Michel Bouquet'],[''],[''],['20100081'],['(주)하명중 영화제작소'],['HMJ FILMS'],['제작사'],['중학생이상관람가']
19910349,익스프레스,96,미국,멜로/로맨스,"['진 해크만', '앤 아처']","['Gene Hackman', 'Anne Archer']","['', '']","['', '']",['20103093'],['(주)동아수출공사'],"['Dong-a Export Co., LTD']",['수입사'],['중학생이상관람가']
